origin_time,origin_time_2021,latitude,longitude,depth,magnitude,event_id,rupture_radius,uncertainty_x,uncertainty_y,uncertainty_z,uncertainty_time
2022-12-28 01:57:12.360,33875832.36,40.602,-124.078,15.43,1.6,1013113,0.035999,12.8852644,4.09148402,4.61423008,0.17840004
2022-12-28 02:01:51.760,33876111.76,40.554167,-123.9725,20.75,1.48,1013114,0.031353,15.33168636,5.4867084,3.47760813,1.70399284
2022-12-28 02:04:24.490,33876264.49,40.643333,-124.053167,20.7,1.52,1013115,0.032831,16.29666708,6.33501798,3.18519236,0.13151538
2022-12-28 02:08:47.570,33876527.57,40.5545,-124.343833,20.5,1.39,1013116,0.028267,8.10371383,3.15206657,2.96365639,0.55750871
2022-12-28 02:13:09.230,33876789.23,40.5205,-124.4205,20.37,1.54,1013117,0.033596,8.91721901,2.80323461,1.29965368,0.10660529
2022-12-28 02:13:32.540,33876812.54,40.529667,-124.425667,18.53,1.51,1013118,0.032455,5.9890635,2.38390844,2.51864047,0.25847727
2022-12-28 02:35:02.390,33878102.39,40.52,-124.3305,19.91,1.36,1013119,0.027308,9.20934632,2.68933797,2.06651145,0.26063347
2022-12-28 02:50:46.980,33879046.98,40.5925,-124.218333,17.91,1.33,1013120,0.026381,13.90605628,4.31896355,4.45476052,0.11757934
2022-12-28 02:58:37.800,33879517.8,40.614167,-124.068667,24.68,1.47,1013121,0.030995,13.37813366,5.67455397,2.13967079,0.07530558
2022-12-28 03:32:00.650,33881520.65,40.549,-124.235167,20.27,1.35,1013122,0.026995,12.20357709,3.56781749,2.78846997,0.5554297
2022-12-28 04:38:12.850,33885492.85,40.536,-124.330667,19.51,1.37,1013123,0.027624,8.10305865,1.79290767,2.44565901,1.31847286
2022-12-28 05:21:14.980,33888074.98,40.5635,-124.240667,18.16,1.38,1013124,0.027944,11.33376507,2.48283674,2.86246303,0.160272
2022-12-28 05:21:36.500,33888096.5,40.536667,-124.309833,16.18,1.41,1013125,0.028926,6.31355149,1.13798957,3.00477771,0.18835473
2022-12-28 05:30:15.790,33888615.79,40.318167,-124.597667,16.94,1.37,1013126,0.027624,10.04899716,9.74341433,5.95242427,0.02152687
2022-12-28 05:34:14.480,33888854.48,40.519833,-124.394333,17.9,1.28,1013127,0.024905,9.79352965,3.17222381,2.74717687,0.14999998
2022-12-28 05:35:57.500,33888957.5,40.510333,-124.377,18.91,1.21,1013128,0.022977,7.82768988,5.83294909,2.46222618,0.2436254
2022-12-28 05:44:55.920,33889495.92,40.6115,-124.088833,18.44,1.46,1013129,0.03064,13.00456354,5.4433718,4.86718182,0.15724635
2022-12-28 05:51:10.520,33889870.52,40.520833,-124.345333,20.29,1.34,1013130,0.026686,8.91497022,2.90465852,1.63932518,0.1644268
2022-12-28 06:31:17.190,33892277.19,40.592167,-124.116833,18.14,1.35,1013131,0.026995,10.97592602,3.94272396,4.27699386,0.84644699
2022-12-28 07:21:09.660,33895269.66,40.491,-124.477333,19.22,1.63,1013132,0.037264,8.71778061,3.7154535,1.77157426,0.22578478
2022-12-28 07:23:35.760,33895415.76,40.517333,-124.328667,18.73,1.52,1013133,0.032831,7.40866249,2.21850883,2.9325409,1.19152308
2022-12-28 07:26:34.720,33895594.72,40.566333,-124.033333,23.36,1.02,1013134,0.018462,12.64153922,6.83578265,2.94697583,0.07947636
2022-12-28 07:33:46.820,33896026.82,40.538,-124.405167,14.87,1.22,1013135,0.023243,8.40057382,4.9401787,3.84753621,0.17317688
2022-12-28 07:42:46.760,33896566.76,40.457833,-124.437167,29.29,1.39,1013136,0.028267,7.93813225,5.75224575,2.15261987,0.06916693
2022-12-28 07:58:07.740,33897487.74,40.535833,-124.386667,17.52,1.28,1013137,0.024905,7.97892278,2.55896718,2.83282962,1.18530655
2022-12-28 08:44:49.050,33900289.05,40.5565,-124.238,19.54,1.04,1013138,0.018892,11.54066135,4.80477399,3.21165297,0.1658926
2022-12-28 08:47:06.710,33900426.71,40.5965,-124.09,25.71,1.05,1013139,0.019111,16.26922889,6.1413188,2.48283055,1.41852045
2022-12-28 08:53:20.650,33900800.65,40.594833,-124.1045,19.29,1.25,1013140,0.024059,10.50577897,3.98654809,5.08860806,0.46981478
2022-12-28 09:00:17.310,33901217.31,40.605167,-124.069667,22.05,1.72,1013141,0.041332,15.20229505,3.98637859,4.55618151,0.41724467
2022-12-28 09:20:53.150,33902453.15,40.5755,-124.188333,19.06,1.08,1013142,0.019783,10.56686291,2.79147498,4.14844446,0.26684427
2022-12-28 09:43:09.950,33903789.95,40.478167,-124.4215,26.83,1.17,1013143,0.021942,6.69593417,6.40656539,2.83012094,0.06480098
2022-12-28 09:46:29.380,33903989.38,40.575167,-124.109667,11.71,1.31,1013144,0.02578,13.53385384,4.04676233,5.18685086,0.21245837
2022-12-28 10:26:13.430,33906373.43,40.533333,-124.423167,17.8,1.16,1013145,0.021691,8.07003104,5.21288247,3.1242526,0.09467292
2022-12-28 10:47:57.210,33907677.21,40.611667,-124.344333,18.45,1.08,1013146,0.019783,9.97851478,5.29381566,5.05041189,0.16298088
2022-12-28 11:16:50.570,33909410.57,40.393333,-124.526833,28.81,0.94,1013147,0.016838,6.51342733,6.74282858,4.32944115,0.35873818
2022-12-28 11:32:00.040,33910320.04,40.396,-124.537,25.18,0.99,1013148,0.017836,6.52392306,7.3058114,3.46927337,0.06796855
2022-12-28 11:52:33.700,33911553.7,40.593333,-124.121667,16.31,1.11,1013149,0.020478,11.85300028,2.97676278,5.02504911,0.23295593
2022-12-28 12:01:21.670,33912081.67,40.522,-124.425,18.77,1.13,1013151,0.020955,9.01641711,3.82353491,2.97672823,1.36818314
2022-12-28 12:08:15.260,33912495.26,40.601333,-124.091333,18.25,1.24,1013152,0.023784,12.67261531,4.37307557,4.92736425,0.27505016
2022-12-28 12:18:40.620,33913120.62,40.478,-123.900167,21.69,1.9,nc73825961,0.050849,5.83238816,1.86833554,2.82707364,0.20613647
2022-12-28 12:24:35.340,33913475.34,40.597,-124.115167,15.69,1.27,1013154,0.02462,15.06012805,4.43177034,4.94489561,0.2250483
2022-12-28 12:49:31.130,33914971.13,40.547833,-124.2915,10.95,0.88,1013155,0.015714,10.7458134,5.26126626,6.89239969,0.28165054
2022-12-28 13:26:14.480,33917174.48,40.546833,-124.398833,13.86,1.02,1013156,0.018462,7.54635915,4.47995766,3.87629968,0.61543
2022-12-28 13:28:43.360,33917323.36,40.517833,-124.329667,19.24,1.64,1013157,0.037695,8.08458226,2.69214132,2.21768896,0.1472795
2022-12-28 15:16:59.530,33923819.53,40.542667,-124.409333,15.94,0.88,1013158,0.015714,6.36589394,4.14568626,3.30679271,0.37209895
2022-12-28 16:22:47.060,33927767.06,40.554667,-124.014167,20.98,1.34,1013159,0.026686,15.25309905,6.02523247,3.05568184,0.13490462
2022-12-28 16:57:53.990,33929873.99,40.539833,-124.238667,18.28,0.97,1013160,0.01743,8.39079632,3.17574653,3.72251844,0.26386476
2022-12-28 17:02:48.680,33930168.68,40.628167,-124.078167,16.22,1.12,1013161,0.020715,14.61659623,5.95429655,4.30928622,0.08488989
2022-12-28 18:06:29.270,33933989.27,40.455667,-123.838,21.9,1.05,1013162,0.019111,15.51710696,7.49380613,4.21438231,0.81823575
2022-12-28 18:23:17.970,33934997.97,40.547,-124.44,15.6,1.18,1013163,0.022197,6.62788292,2.73875881,3.28934473,0.28771114
2022-12-28 18:27:42.410,33935262.41,40.532167,-124.360167,21.57,1.07,1013164,0.019556,7.47609704,4.02938892,3.38588932,0.06265044
2022-12-28 18:46:43.720,33936403.72,40.637,-124.0815,18.65,1.03,1013165,0.018676,18.89700915,4.8749077,3.91525106,0.04293561
2022-12-28 18:59:27.310,33937167.31,40.526,-124.325833,26.87,1.06,1013166,0.019332,8.61689292,6.5454268,3.00916293,0.04650101
2022-12-28 19:00:24.030,33937224.03,40.521333,-124.256667,28.98,1.14,1013167,0.021198,10.55683661,8.41885449,7.60220226,0.05998188
2022-12-28 19:24:30.290,33938670.29,40.279167,-124.601,9.71,1.04,1013168,0.018892,7.49884881,9.62911077,5.67178065,0.03856516
2022-12-28 21:06:23.730,33944783.73,40.552,-124.353333,16.74,1.01,1013169,0.018251,9.93344152,4.35210583,3.0096945,0.15833616
2022-12-28 21:07:26.680,33944846.68,40.538,-124.330833,18.08,1.56,1013170,0.034378,7.71042799,2.09700316,2.24597021,0.21069312
2022-12-28 21:08:57.590,33944937.59,40.499667,-124.355,20.97,1.03,1013171,0.018676,7.13372095,2.6969872,1.65051999,1.10809028
2022-12-28 21:15:35.210,33945335.21,40.516667,-124.344833,20.39,1.03,1013172,0.018676,8.47626266,2.30444475,1.35014266,1.21088314
2022-12-28 21:49:31.190,33947371.19,40.629167,-124.055,18.95,1.14,1013173,0.021198,13.40706599,5.84064062,3.70452263,0.63070965
2022-12-28 22:13:51.410,33948831.41,40.316667,-124.544167,29.37,1.12,1013174,0.020715,9.95515767,11.17042193,7.24018071,0.04874963
2022-12-28 22:17:09.580,33949029.58,40.262,-124.537,16.6,0.98,1013175,0.017631,5.90499002,6.36016623,2.62723648,0.94683313
2022-12-28 22:25:08.660,33949508.66,40.495,-124.504167,18.4,1.09,1013176,0.020012,4.62655611,2.056279,1.2644837,1.02025652
2022-12-28 22:45:35.000,33950735.0,40.519833,-124.381667,19.39,1.06,1013177,0.019332,8.40802188,3.88242928,2.11146778,1.30313444
2022-12-28 22:54:54.240,33951294.24,40.258333,-124.617167,7.68,1.11,1013178,0.020478,8.33718689,10.61763909,7.25490095,0.02851108
2022-12-28 23:13:37.260,33952417.26,40.292,-124.572,19.02,1.07,1013179,0.019556,9.24031265,10.51581068,6.79381076,0.15739918
2022-12-28 23:21:31.100,33952891.1,40.512333,-123.996333,21.82,1.08,1013180,0.019783,13.62382885,5.63433163,2.92793196,0.24268818
2022-12-28 23:24:21.620,33953061.62,40.600167,-124.080167,14.89,1.55,1013181,0.033985,12.54882354,5.37493917,5.39697858,0.47063589
2022-12-28 23:28:13.310,33953293.31,40.519833,-124.354333,22.92,1.19,1013183,0.022454,8.5077637,3.23100674,1.81326591,1.20499969
2022-12-28 23:41:43.390,33954103.39,40.541,-124.3615,18.12,1.23,1013184,0.023512,8.31499877,2.71224247,3.60507165,0.1851064
2022-12-28 23:47:58.510,33954478.51,40.539167,-124.132,18.18,1.07,1013185,0.019556,13.57385446,3.41439609,4.14090983,0.14532804
2022-12-28 23:54:22.970,33954862.97,40.660667,-124.029333,34.65,0.94,1013186,0.016838,12.18352904,6.6242571,2.37803474,0.17193317
2022-12-29 00:06:49.420,33955609.42,40.520167,-124.401333,17.07,1.08,1013187,0.019783,7.7611971,4.07002727,4.86131207,0.11975205
2022-12-29 00:16:18.680,33956178.68,40.593833,-124.086833,21.49,3.24,nc73826156,0.23784,13.81040364,2.52033928,3.55457651,0.18879706
2022-12-29 00:24:24.130,33956664.13,40.5875,-124.078833,16.44,1.32,1013189,0.026079,12.6917393,4.77639823,4.2237757,1.23944807
2022-12-29 00:34:16.480,33957256.48,40.595167,-124.091667,21.82,2.18,nc73826166,0.070192,14.2087076,3.87128737,4.39400165,0.15561104
2022-12-29 00:34:39.380,33957279.38,40.594667,-124.084,21.43,2.09,nc71129619,0.063283,13.25636952,3.78574251,3.73481629,1.22555256
2022-12-29 01:00:53.940,33958853.94,40.588167,-124.081333,23.05,1.35,1013192,0.026995,17.48196129,4.02364512,4.0721983,1.08090377
2022-12-29 01:36:49.060,33961009.06,40.522333,-124.4155,21.86,1.01,1013193,0.018251,8.87678149,4.08288889,2.64820623,0.04293901
2022-12-29 02:13:38.470,33963218.47,40.659833,-123.996167,20.45,1.08,1013194,0.019783,15.11694472,5.49592071,3.70187685,0.00999832
2022-12-29 02:31:10.410,33964270.41,40.543167,-124.281333,6.95,0.9,1013195,0.01608,9.07045175,2.48586828,4.00581921,0.04000652
2022-12-29 02:38:39.770,33964719.77,40.593333,-124.202,17.96,0.97,1013196,0.01743,12.35157457,4.66319753,4.15335248,0.13123298
2022-12-29 03:04:07.480,33966247.48,40.509667,-124.318,19.44,1.25,1013197,0.024059,11.86312259,4.02952377,2.17069627,0.17732668
2022-12-29 03:14:39.490,33966879.49,40.611,-124.214667,16.67,0.86,1013198,0.015356,15.04021389,6.97254581,4.85661262,0.15300035
2022-12-29 03:31:38.260,33967898.26,40.602667,-124.107333,22.33,1.09,1013199,0.020012,13.36863292,4.97080738,2.88138566,0.13928723
2022-12-29 03:36:07.410,33968167.41,40.582167,-124.181667,6.12,0.87,1013200,0.015534,12.24953772,4.10189008,7.3073593,0.1966846
2022-12-29 03:37:15.250,33968235.25,40.584167,-124.185,21.32,0.93,1013201,0.016645,12.08841148,4.38173812,3.87338104,0.84552962
2022-12-29 03:39:26.110,33968366.11,40.166333,-124.318,29.47,0.87,1013202,0.015534,10.06282035,9.42124051,3.55051376,0.11841071
2022-12-29 04:11:35.110,33970295.11,40.596333,-124.2145,20.12,0.74,1013203,0.013375,10.92456473,3.89205599,3.81632049,0.11777878
2022-12-29 04:19:51.560,33970791.56,40.583667,-124.177833,7.37,0.87,1013204,0.015534,13.33053252,3.58179344,6.25962991,0.08995438
2022-12-29 04:26:40.690,33971200.69,40.591833,-124.198167,21.91,0.99,1013205,0.017836,11.8759154,5.15814023,3.41922176,0.8093456
2022-12-29 04:45:17.480,33972317.48,40.601833,-124.2145,16.67,1.01,1013206,0.018251,14.79106788,4.96418455,4.9377597,0.06515121
2022-12-29 04:45:55.590,33972355.59,40.614167,-124.100667,23.51,1.01,1013207,0.018251,14.11591058,4.88154689,2.72961631,0.08896375
2022-12-29 05:24:54.000,33974694.0,40.613333,-124.067167,19.22,0.96,1013208,0.01723,15.53003813,4.30651819,4.00843953,0.78839999
2022-12-29 05:31:08.660,33975068.66,40.515667,-124.427833,20.09,1.04,1013209,0.018892,6.57109903,1.97885209,1.28179741,0.08905745
2022-12-29 05:41:52.700,33975712.7,40.4755,-123.793167,-1.55,0.15,1013210,0.006781,20.97555221,6.07862362,13.08507031,0.20183659
2022-12-29 05:42:16.000,33975736.0,40.453,-124.412667,38.25,0.92,1013211,0.016455,8.21164738,5.1998942,2.82319234,0.08882809
2022-12-29 05:46:11.020,33975971.02,40.526333,-124.368167,17.87,0.81,1013212,0.014497,8.0773912,2.64989891,2.42838316,0.2226212
2022-12-29 06:08:43.770,33977323.77,40.5225,-124.382,20.0,0.83,1013213,0.014835,8.42935547,3.0187532,2.24966222,1.07376432
2022-12-29 06:47:29.940,33979649.94,40.516333,-124.374833,19.73,1.25,1013214,0.024059,9.47252823,3.19123103,2.42028422,0.30492914
2022-12-29 06:52:24.330,33979944.33,40.501833,-124.229167,21.63,0.75,1013215,0.01353,11.45510556,4.72534174,3.00423678,0.04843175
2022-12-29 07:01:30.390,33980490.39,40.582,-124.195,29.21,0.97,1013216,0.01743,11.26890655,4.10500326,2.38498299,0.09414005
2022-12-29 07:06:05.500,33980765.5,40.572333,-124.2365,17.56,1.21,1013217,0.022977,12.38715213,3.07624324,3.71483866,0.44498265
2022-12-29 07:26:03.880,33981963.88,40.626833,-124.183333,27.89,1.11,1013218,0.020478,13.36088694,2.80216184,1.9804441,0.39642477
2022-12-29 07:29:53.150,33982193.15,40.534,-124.405,18.32,0.86,1013219,0.015356,7.64000758,3.6456547,2.37450571,0.14626598
2022-12-29 07:31:22.290,33982282.29,40.540667,-124.342167,18.97,0.85,1013220,0.01518,9.9430657,4.46988017,2.21496146,0.75780165
2022-12-29 07:37:57.960,33982677.96,40.580333,-124.008,23.72,0.92,1013221,0.016455,12.87810474,4.56914957,2.22836277,0.04481697
2022-12-29 07:42:50.710,33982970.71,40.384333,-123.866,33.43,0.82,1013222,0.014665,16.0413258,10.33660985,2.32457102,0.06153774
2022-12-29 07:48:11.260,33983291.26,40.5325,-124.458333,17.14,1.06,1013223,0.019332,7.75813906,2.5279205,2.32025502,1.68560159
2022-12-29 07:55:52.790,33983752.79,40.707167,-124.014667,20.8,0.94,1013224,0.016838,13.86017215,7.59731593,3.69069231,0.10052419
2022-12-29 07:57:47.020,33983867.02,40.5325,-124.34,22.38,0.79,1013225,0.014167,8.46604503,3.80867637,2.96610917,0.12308127
2022-12-29 08:23:48.410,33985428.41,40.527667,-124.4075,16.56,0.87,1013226,0.015534,6.17832398,3.66238225,2.80437299,0.34669998
2022-12-29 08:24:20.000,33985460.0,40.515167,-124.071,15.45,0.61,1013227,0.011516,13.50970318,4.85389489,4.47736273,0.06384223
2022-12-29 08:32:33.420,33985953.42,40.479,-124.464167,19.48,1.49,1013228,0.031717,8.06983617,2.25837594,2.28482018,0.52976799
2022-12-29 08:56:11.200,33987371.2,40.618667,-124.086167,24.21,0.88,1013229,0.015714,14.66958081,4.73314897,1.62367607,0.10011196
2022-12-29 09:03:49.660,33987829.66,40.6295,-124.074833,19.21,0.75,1013230,0.01353,17.57239847,4.81641548,3.70728054,0.06898999
2022-12-29 09:14:45.660,33988485.66,40.523167,-124.4125,16.76,0.91,1013232,0.016266,7.92423224,3.94072014,2.76527191,0.28058141
2022-12-29 09:27:29.450,33989249.45,40.174833,-124.611833,38.29,1.11,1013233,0.020478,14.04018196,15.28709595,7.62504245,0.04145029
2022-12-29 09:35:22.830,33989722.83,40.613667,-124.1035,16.93,0.83,1013234,0.014835,14.45857393,5.34370763,4.19971925,0.13913262
2022-12-29 09:37:29.160,33989849.16,40.568333,-124.287,17.13,0.83,1013235,0.014835,11.25426394,2.39143316,3.42615438,0.51254928
2022-12-29 09:37:41.940,33989861.94,40.515333,-124.471167,19.0,0.85,1013236,0.01518,7.85183785,4.74134264,4.08801062,0.23415995
2022-12-29 09:42:30.480,33990150.48,40.536167,-124.321,23.74,0.93,1013237,0.016645,10.37473629,4.2203586,2.78992893,0.19951619
2022-12-29 09:53:40.040,33990820.04,40.638,-124.1135,34.61,0.95,1013238,0.017033,15.63031416,7.85832019,2.4709268,0.79697049
2022-12-29 09:54:09.120,33990849.12,40.517333,-124.411667,15.49,0.84,1013239,0.015007,7.76451522,3.89302113,3.4552793,0.03862357
2022-12-29 09:54:46.270,33990886.27,40.530667,-123.774167,11.96,0.86,1013240,0.015356,18.51972433,6.55258971,7.18098496,0.66261864
2022-12-29 09:57:25.120,33991045.12,40.505,-124.4195,19.69,1.27,1013241,0.02462,7.06322693,2.3048388,1.84484474,0.76840019
2022-12-29 10:02:51.130,33991371.13,40.625167,-124.272,27.42,1.03,1013242,0.018676,9.43922203,3.96087115,2.11671689,0.07657385
2022-12-29 10:08:46.380,33991726.38,40.532667,-124.432833,17.24,0.9,1013243,0.01608,6.95656289,4.1253106,2.83399737,0.26017123
2022-12-29 10:18:18.180,33992298.18,40.585,-124.179833,16.25,1.63,1013244,0.037264,10.42015655,2.83633068,4.08544793,0.85972857
2022-12-29 10:23:08.110,33992588.11,40.6575,-124.041833,20.04,0.88,1013245,0.015714,16.51387677,5.25013408,4.15614887,0.07551455
2022-12-29 10:32:12.770,33993132.77,40.532667,-124.355333,17.93,0.89,1013246,0.015896,9.46326464,2.96867268,2.45687771,0.43074989
2022-12-29 10:34:09.150,33993249.15,40.487333,-124.4745,17.22,0.98,1013247,0.017631,7.3045957,3.94639561,2.19921524,0.2816
2022-12-29 10:56:41.060,33994601.06,40.469167,-124.479,18.81,0.9,1013248,0.01608,7.17518359,3.58764758,2.49542914,0.1644311
2022-12-29 10:57:24.040,33994644.04,40.507833,-124.473833,19.66,1.08,1013249,0.019783,6.56443277,3.24625007,1.40756403,0.72111702
2022-12-29 11:04:28.880,33995068.88,40.434333,-124.546333,18.24,1.01,1013250,0.018251,5.84457918,4.85723596,2.60312687,0.39351058
2022-12-29 11:23:11.240,33996191.24,40.5875,-124.219667,15.69,0.9,1013251,0.01608,12.28275369,2.24313024,4.28485433,0.09081459
2022-12-29 11:27:11.710,33996431.71,40.591,-124.1395,15.94,0.96,1013252,0.01723,13.41967659,3.55972545,5.09554346,0.09496355
2022-12-29 11:29:24.620,33996564.62,40.117,-123.689667,26.56,0.89,1013253,0.015896,18.60626739,10.34939281,3.04238298,0.36947656
2022-12-29 11:50:30.140,33997830.14,40.608667,-124.135,16.02,0.91,1013254,0.016266,13.14440608,4.1060533,4.47046243,0.19067526
2022-12-29 12:16:51.250,33999411.25,40.620333,-124.219667,20.03,0.96,1013255,0.01723,11.1182191,5.70532852,4.26398592,1.21081877
2022-12-29 12:24:02.980,33999842.98,40.616167,-124.1035,22.94,0.94,1013256,0.016838,16.37703808,5.99883896,2.44082693,0.03812361
2022-12-29 12:55:36.530,34001736.53,40.561167,-124.185667,18.58,1.53,1013257,0.033211,12.61082748,3.62914126,3.42343346,1.04786015
2022-12-29 13:01:24.340,34002084.34,40.565,-124.347833,12.55,0.95,1013258,0.017033,9.14612873,2.74044037,3.91409056,0.84634501
2022-12-29 13:14:50.020,34002890.02,40.471,-124.0435,22.78,1.45,1013259,0.030289,14.81427007,3.4533535,4.6263246,0.0953095
2022-12-29 13:28:55.190,34003735.19,40.542,-124.404,35.62,1.23,1013260,0.023512,12.42641372,12.81616755,6.75253435,0.15845007
2022-12-29 13:40:18.520,34004418.52,40.607833,-124.307833,21.39,1.27,1013261,0.02462,10.23896968,2.88755223,1.93478864,0.36641598
2022-12-29 13:50:36.760,34005036.76,40.599167,-124.102833,19.76,0.82,1013262,0.014665,16.14897706,6.08081827,3.98018263,1.60262227
2022-12-29 13:59:06.850,34005546.85,40.6005,-124.121333,19.73,0.98,1013263,0.017631,13.31963781,5.5312329,4.41424607,0.06743859
2022-12-29 13:59:48.500,34005588.5,40.5355,-124.524333,11.03,1.1,1013264,0.020243,10.15612795,7.35417731,6.5613698,0.3781926
2022-12-29 14:02:08.720,34005728.72,40.562,-124.180667,4.02,0.83,1013265,0.014835,14.47643864,4.70881403,8.00040004,0.22790372
2022-12-29 14:05:28.990,34005928.99,40.531167,-124.324833,19.62,1.1,1013266,0.020243,9.10597589,2.48170006,1.90634606,0.14882696
2022-12-29 14:44:49.550,34008289.55,40.6025,-124.080667,17.43,1.24,1013267,0.023784,12.9711451,4.4443792,4.4734678,0.32859659
2022-12-29 14:53:16.160,34008796.16,40.091167,-123.732167,32.69,1.02,1013268,0.018462,19.46233312,11.41575418,2.31287744,0.17823792
2022-12-29 14:55:32.810,34008932.81,40.624,-124.0965,19.01,1.16,1013269,0.021691,12.73906445,4.97527696,3.98282675,0.04712784
2022-12-29 15:23:10.360,34010590.36,40.580833,-124.028333,22.66,0.84,1013270,0.015007,14.93615192,7.76184995,3.1321908,0.04194498
2022-12-29 15:43:23.020,34011803.02,40.634167,-124.093,15.71,1.09,1013271,0.020012,15.98516106,4.27328985,4.23157299,0.30081964
2022-12-29 16:06:13.760,34013173.76,40.5425,-124.270333,25.03,1.79,nc73826441,0.044801,8.63585383,2.00017246,1.94528408,0.46164143
2022-12-29 16:18:44.310,34013924.31,40.609333,-124.261167,19.21,0.99,1013274,0.017836,12.92058534,4.67041832,4.24515061,0.60291243
2022-12-29 16:21:03.990,34014063.99,40.532833,-124.368333,20.32,1.12,1013275,0.020715,9.32190037,4.17956061,2.62658245,0.02839983
2022-12-29 16:26:31.940,34014391.94,40.5065,-124.402333,21.18,1.1,1013276,0.020243,7.48219991,3.32011645,1.29894281,0.13384676
2022-12-29 16:43:27.230,34015407.23,40.227667,-124.206833,11.46,0.71,1013277,0.012921,7.59443704,6.50757945,3.68854767,0.14175001
2022-12-29 16:44:23.180,34015463.18,40.207,-124.218167,8.99,0.59,1013278,0.011253,11.89004273,9.62043856,5.35906,0.10954881
2022-12-29 16:56:15.200,34016175.2,40.664,-124.020167,16.58,1.0,1013279,0.018042,13.42202511,7.3767575,4.16769258,1.05932093
2022-12-29 17:08:45.030,34016925.03,40.530667,-124.388833,17.57,1.09,1013280,0.020012,9.04349765,4.33003148,3.26064684,0.2369647
2022-12-29 17:17:28.880,34017448.88,40.602,-124.098333,16.44,2.64,nc73826471,0.119203,14.81718836,3.61916207,4.91244281,0.3060832
2022-12-29 17:19:00.030,34017540.03,40.516333,-124.3875,21.95,0.99,1013282,0.017836,7.47929741,4.5038083,2.72471541,0.63530016
2022-12-29 17:24:48.970,34017888.97,40.227333,-124.2065,12.05,0.78,1013283,0.014005,11.76227663,8.33320128,4.50105829,0.09492111
2022-12-29 17:41:41.860,34018901.86,40.572667,-124.241833,11.57,1.07,1013284,0.019556,19.02578029,7.32758193,10.90907267,0.52162266
2022-12-29 17:54:09.750,34019649.75,40.521333,-124.337333,21.78,1.03,1013286,0.018676,9.25604339,2.92860321,2.12911463,0.02830887
2022-12-29 17:54:29.350,34019669.35,40.522833,-124.343833,23.31,1.05,1013287,0.019111,9.62723252,4.25797453,1.69701756,0.13860822
2022-12-29 18:28:09.800,34021689.8,40.445333,-124.571,15.62,1.32,1013288,0.026079,6.67759666,3.98138094,3.24426912,0.24209428
2022-12-29 19:14:39.550,34024479.55,40.5135,-124.397833,19.77,0.95,1013289,0.017033,6.37175438,6.86635838,4.17575056,0.05398524
2022-12-29 19:44:02.230,34026242.23,40.2565,-124.5345,19.77,1.29,1013290,0.025193,7.0962159,8.78523074,3.29943126,0.16918087
2022-12-29 19:52:43.760,34026763.76,40.511,-124.331833,18.76,1.58,1013291,0.035179,8.48869478,1.94855653,2.49529845,0.25567245
2022-12-29 20:17:31.120,34028251.12,40.565833,-124.255167,18.91,0.84,1013292,0.015007,11.83253798,3.10839214,3.65737405,0.11215734
2022-12-29 20:34:40.100,34029280.1,40.806,-123.805833,-0.77,1.09,1013293,0.020012,14.11060634,9.93864049,8.78397024,0.08415782
2022-12-29 20:45:35.320,34029935.32,39.890833,-123.538333,2.95,0.29,1013294,0.007967,18.76089374,11.42365825,9.06900835,0.27310133
2022-12-29 21:15:22.910,34031722.91,40.301333,-124.538333,34.06,0.92,1013295,0.016455,9.66387784,10.90521142,6.0156112,0.06844059
2022-12-29 21:35:56.780,34032956.78,40.4555,-124.6725,15.77,1.04,1013296,0.018892,7.62139345,8.68961535,8.22093502,0.60076618
2022-12-29 21:38:22.430,34033102.43,40.488667,-124.495333,18.2,0.91,1013297,0.016266,6.96719222,3.40610233,1.90386036,0.12011671
2022-12-29 21:41:24.870,34033284.87,40.599667,-124.098,15.24,1.27,1013298,0.02462,14.40878786,4.24609938,4.47842213,0.18470573
2022-12-29 22:00:38.370,34034438.37,40.439667,-124.548833,19.84,1.07,1013299,0.019556,5.88956694,4.17447334,1.90439275,0.21529198
2022-12-29 22:16:26.700,34035386.7,40.524,-124.414,20.76,1.05,1013300,0.019111,6.87777234,1.60600717,1.10437258,0.32755166
2022-12-29 22:20:19.570,34035619.57,40.549167,-124.419667,14.39,0.93,1013301,0.016645,7.23303114,3.28296762,3.67725017,0.64300394
2022-12-29 22:30:26.550,34036226.55,40.478667,-124.349167,33.56,0.87,1013302,0.015534,8.33016517,7.99611899,2.89318719,0.07441151
2022-12-29 22:45:10.580,34037110.58,40.354,-124.5405,28.94,0.87,1013303,0.015534,9.11960397,10.58115389,5.9095594,0.04922748
2022-12-29 23:16:11.940,34038971.94,40.588833,-124.145667,31.11,0.9,1013304,0.01608,16.45644391,9.0957406,3.80056389,0.54999989
2022-12-29 23:18:59.660,34039139.66,40.6075,-124.139667,17.28,0.86,1013305,0.015356,12.46872163,5.08894172,4.9540603,0.49629796
2022-12-30 00:38:16.410,34043896.41,40.532833,-124.3285,22.39,0.79,1013306,0.014167,7.8069928,4.64582769,2.57992855,0.02975607
2022-12-30 01:32:57.220,34047177.22,40.604333,-124.081667,24.25,0.66,1013307,0.012198,14.93618806,3.42793195,2.71605514,0.1047188
2022-12-30 01:33:31.630,34047211.63,40.526,-124.515833,18.65,0.95,1013308,0.017033,11.33174411,9.65827506,6.77577225,0.19202012
