original_id,synthetic_id
1016016_20200428_162010,104609
1016016_20200513_225111,104610
1016016_20200527_024816,104611
1016016_20200529_233152,104612
1016016_20200606_051702,104613
1016016_20200621_183804,104614
1016016_20200717_214407,104615
1016016_20200811_021834,104616
1016016_20200903_211012,104617
1016016_20200930_181805,104618
1016016_20201013_143343,104619
1016016_20201106_193254,104620
1016016_20201126_081930,104621
1016016_20201206_015357,104622
1016016_20201224_092240,104623
1016016_20201229_183330,104624
1016016_20210224_193700,104625
1016016_20210322_103108,104626
1016016_20210329_074321,104627
1016016_20210424_061731,104628
1016016_20210502_080931,104629
1016016_20210613_040603,104630
1016016_20210711_060818,104631
1016016_20210805_101623,104632
1016016_20210905_230358,104633
1016016_20210917_122845,104634
1016016_20211006_090939,104635
1016016_20211012_112909,104636
1016016_20211020_195008,104637
1016016_20211101_121416,104638
1016016_20211101_114335,104639
1016016_20211220_234218,104640
1016016_20211221_195320,104641
1016016_20211221_032502,104642
1016016_20211222_235607,104643
1016016_20211222_221003,104644
1016016_20211222_043342,104645
1016016_20211222_041650,104646
1016016_20211222_135002,104647
1016016_20211222_052954,104648
1016016_20211222_062218,104649
1016016_20211222_191354,104650
1016016_20211223_103656,104651
1016016_20211223_085304,104652
1016016_20211224_071240,104653
1016016_20211225_042730,104654
1016016_20211225_130717,104655
1016016_20211225_102848,104656
1016016_20211226_182414,104657
1016016_20211226_113213,104658
1016016_20211227_031914,104659
1016016_20211228_102514,104660
1016016_20211229_053901,104661
1016016_20211229_181707,104662
1016016_20211231_101623,104663
1016016_20220106_150353,104664
1016016_20220106_131155,104665
1016016_20220106_071843,104666
1016016_20220109_193743,104667
1016016_20220109_142834,104668
1016016_20220109_043355,104669
1016016_20220109_230048,104670
1016016_20220110_063521,104671
1016016_20220112_063812,104672
1016016_20220114_084451,104673
1016016_20220115_110222,104674
1016016_20220115_110724,104675
1016016_20220115_234227,104676
1016016_20220120_233526,104677
1016016_20220120_034425,104678
1016016_20220121_041737,104679
1016016_20220121_041701,104680
1016016_20220123_213512,104681
1016016_20220128_080408,104682
1016016_20220130_052041,104683
1016016_20220130_181411,104684
1016016_20220206_181429,104685
1016016_20220215_030821,104686
1016016_20220224_225705,104687
1016016_20220224_020653,104688
1016016_20220224_180121,104689
1016016_20220325_094535,104690
1016016_20220329_103552,104691
1016016_20220329_195807,104692
1016016_20220331_144040,104693
1016016_20220403_210327,104694
1016016_20220410_130318,104695
1016016_20220410_205345,104696
1016016_20220411_195630,104697
1016016_20220418_103654,104698
1016016_20220419_184336,104699
1016016_20220421_135320,104700
1016016_20220512_182044,104701
1016016_20220512_121940,104702
1016016_20220609_200846,104703
1016016_20220609_082604,104704
1016016_20220612_061747,104705
1016016_20220620_030525,104706
1016016_20220704_042456,104707
1016016_20220812_082409,104708
1016016_20220812_083628,104709
1016016_20220816_040036,104710
1016016_20220827_143537,104711
1016016_20220901_125958,104712
1016016_20220906_141614,104713
1016016_20220908_132543,104714
1016016_20220912_091021,104715
1016016_20220913_191350,104716
1016016_20221009_143843,104717
1016016_20221011_203519,104718
1016016_20221110_034921,104719
1016016_20221123_204027,104720
1016488_20180109_083858,104721
1016488_20180109_154753,104722
1016488_20180110_010336,104723
1016488_20180406_212030,104724
1016488_20180414_130605,104725
1016488_20180522_141750,104726
1016488_20180925_064334,104727
1016488_20180926_064324,104728
1016488_20180927_225447,104729
1016488_20180929_064728,104730
1016488_20180930_222922,104731
1016488_20181031_224309,104732
1016488_20181101_102714,104733
1016488_20181101_231956,104734
1016488_20181102_091156,104735
1016488_20181102_060658,104736
1016488_20181102_065600,104737
1016488_20181102_065734,104738
1016488_20181102_060720,104739
1016488_20181102_215533,104740
1016488_20181102_233713,104741
1016488_20181103_002508,104742
1016488_20181105_222207,104743
1016488_20190120_052142,104744
1016488_20190120_002819,104745
1016488_20190203_225124,104746
1016488_20190203_075513,104747
1016488_20190203_104335,104748
1016488_20190203_041538,104749
1016488_20190203_034201,104750
1016488_20190203_222048,104751
1016488_20190204_032233,104752
1016488_20190204_142743,104753
1016488_20190204_001840,104754
1016488_20190204_022503,104755
1016488_20190204_004312,104756
1016488_20190204_101049,104757
1016488_20190204_192643,104758
1016488_20190204_234116,104759
1016488_20190204_022233,104760
1016488_20190204_005731,104761
1016488_20190204_030349,104762
1016488_20190204_025723,104763
1016488_20190204_003355,104764
1016488_20190204_041901,104765
1016488_20190204_112458,104766
1016488_20190204_055440,104767
1016488_20190204_031042,104768
1016488_20190204_021708,104769
1016488_20190204_010241,104770
1016488_20190204_050540,104771
1016488_20190204_045221,104772
1016488_20190204_015623,104773
1016488_20190204_075026,104774
1016488_20190204_100752,104775
1016488_20190205_082242,104776
1016488_20190205_042055,104777
1016488_20190205_010447,104778
1016488_20190207_180629,104779
1016488_20190210_030223,104780
1016488_20190210_204802,104781
1016488_20190210_180052,104782
1016488_20190210_030732,104783
1016488_20190211_205158,104784
1016488_20190502_001105,104785
1016488_20190512_053613,104786
1016488_20190522_024750,104787
1016488_20190716_204440,104788
1016488_20190907_104759,104789
1016488_20190914_124051,104790
1016488_20191010_222653,104791
1016488_20191024_215346,104792
1016488_20191106_010544,104793
1016488_20191228_205518,104794
1016488_20200209_192947,104795
1016488_20200210_002056,104796
1016488_20200503_193042,104797
1016488_20200611_134140,104798
1016488_20200611_120454,104799
1016488_20200720_105541,104800
1016488_20200721_091514,104801
1016488_20200721_211511,104802
1016488_20200721_172807,104803
1016488_20200723_023415,104804
1016488_20200826_121241,104805
1016488_20200913_022730,104806
1016488_20201109_133333,104807
1016488_20201113_022102,104808
1016488_20210101_081406,104809
1016488_20210217_084921,104810
1016488_20210429_171305,104811
1016488_20210430_225227,104812
1016488_20210518_185659,104813
1016488_20210713_043411,104814
1016488_20210716_122303,104815
1016488_20211202_212312,104816
1016488_20220219_135444,104817
1016488_20220327_040136,104818
1016488_20220329_153234,104819
1016488_20220329_095512,104820
1016488_20220330_152858,104821
1016488_20220330_023943,104822
1016488_20220330_080547,104823
1016488_20220415_001222,104824
1016488_20220418_163446,104825
1016488_20220613_070331,104826
1016488_20220613_070338,104827
1016488_20220926_122135,104828
1016488_20220926_122205,104829
1017702_20180109_212936,104830
1017702_20180324_083450,104831
1017702_20180422_190753,104832
1017702_20180508_111830,104833
1017702_20180930_102810,104834
1017702_20181002_065459,104835
1017702_20190813_231032,104836
1017702_20191009_073822,104837
1017702_20191215_121712,104838
1017702_20211016_073633,104839
1017702_20211103_004038,104840
1017702_20211109_194834,104841
1017702_20211220_215350,104842
1017702_20211220_233115,104843
1017702_20211220_203943,104844
1017702_20211220_202505,104845
1017702_20211220_211143,104846
1017702_20211221_175614,104847
1017702_20211221_104255,104848
1017702_20211221_003647,104849
1017702_20211221_054110,104850
1017702_20211221_064731,104851
1017702_20211221_020627,104852
1017702_20211221_205811,104853
1017702_20211221_053404,104854
1017702_20211221_014243,104855
1017702_20211221_024001,104856
1017702_20211221_000622,104857
1017702_20211221_144704,104858
1017702_20211221_032633,104859
1017702_20211221_062647,104860
1017702_20211221_045732,104861
1017702_20211224_124623,104862
1017702_20211226_070317,104863
1017702_20211226_091412,104864
1017702_20211231_033505,104865
1017702_20220108_170829,104866
1017702_20220125_113158,104867
1017702_20220518_070304,104868
1017702_20220805_165811,104869
1017702_20221019_205936,104870
1013417_20180110_080453,104871
1013417_20180114_110557,104872
1013417_20180206_115657,104873
1013417_20180226_085844,104874
1013417_20180307_125958,104875
1013417_20180309_003535,104876
1013417_20180315_182012,104877
1013417_20180323_074131,104878
1013417_20180325_063131,104879
1013417_20180712_024223,104880
1013417_20180722_031016,104881
1013417_20180809_125156,104882
1013417_20180917_135338,104883
1013417_20181107_155328,104884
1013417_20181224_181423,104885
1013417_20190321_134646,104886
1013417_20190505_034111,104887
1013417_20190525_060925,104888
1013417_20190729_192020,104889
1013417_20190731_134951,104890
1013417_20191014_214812,104891
1013417_20191101_192813,104892
1013417_20191109_173852,104893
1013417_20200413_095832,104894
1013417_20200828_235045,104895
1013417_20200924_221736,104896
1013417_20210203_012128,104897
1013417_20210218_024513,104898
1013417_20210220_014435,104899
1013417_20210331_070659,104900
1013417_20210819_221102,104901
1013417_20210819_193746,104902
1013417_20211129_212726,104903
1013417_20211221_134709,104904
1013417_20220213_085423,104905
1013417_20220518_235837,104906
1013417_20220612_001230,104907
1013417_20220715_042813,104908
1013417_20220828_221654,104909
1013417_20221017_003929,104910
1013417_20221114_212740,104911
1013692_20180110_232145,104912
1013692_20200318_225708,104913
1013692_20200825_183631,104914
1013692_20220124_104348,104915
1013692_20221019_001529,104916
nc73888396_20180110_085643,104917
nc73888396_20180215_083740,104918
nc73888396_20180228_215034,104919
nc73888396_20180529_230140,104920
nc73888396_20181020_194928,104921
nc73888396_20190122_054855,104922
nc73888396_20190307_044802,104923
nc73888396_20190322_175532,104924
nc73888396_20190322_181446,104925
nc73888396_20190322_201132,104926
nc73888396_20190322_185109,104927
nc73888396_20190603_015939,104928
nc73888396_20190904_044817,104929
nc73888396_20200121_030013,104930
nc73888396_20200324_200740,104931
nc73888396_20200727_083854,104932
nc73888396_20210506_160356,104933
nc73888396_20210506_162626,104934
nc73888396_20210521_000912,104935
nc73888396_20210705_102654,104936
nc73888396_20211220_214027,104937
nc73888396_20220106_010841,104938
nc73888396_20220810_045415,104939
1013217_20180111_114217,104940
nc73890435_20180111_043607,104941
nc73890435_20180124_124051,104942
nc73890435_20180323_035256,104943
nc73890435_20180402_134037,104944
nc73890435_20180411_224242,104945
nc73890435_20180517_063128,104946
nc73890435_20180520_222903,104947
nc73890435_20180522_015114,104948
nc73890435_20180605_052623,104949
nc73890435_20180614_035850,104950
nc73890435_20180711_164057,104951
nc73890435_20180716_011521,104952
nc73890435_20180716_043307,104953
nc73890435_20180716_011607,104954
nc73890435_20180716_011746,104955
nc73890435_20180803_150639,104956
nc73890435_20181011_235837,104957
nc73890435_20181016_172509,104958
nc73890435_20181029_184051,104959
nc73890435_20181222_040017,104960
nc73890435_20190113_212625,104961
nc73890435_20190116_010732,104962
nc73890435_20190218_114742,104963
nc73890435_20190305_214121,104964
nc73890435_20190307_232734,104965
nc73890435_20190409_194229,104966
nc73890435_20190419_145441,104967
nc73890435_20190420_135529,104968
nc73890435_20190508_212022,104969
nc73890435_20190620_164511,104970
nc73890435_20190709_083247,104971
nc73890435_20190718_133705,104972
nc73890435_20190901_035642,104973
nc73890435_20190910_233316,104974
nc73890435_20191208_001145,104975
nc73890435_20191225_040829,104976
nc73890435_20200127_033337,104977
nc73890435_20200315_110854,104978
nc73890435_20200315_104025,104979
nc73890435_20200324_224056,104980
nc73890435_20200329_195048,104981
nc73890435_20200520_211040,104982
nc73890435_20200528_033049,104983
nc73890435_20200611_035051,104984
nc73890435_20200614_084104,104985
nc73890435_20200714_072547,104986
nc73890435_20200817_223419,104987
nc73890435_20200910_020447,104988
nc73890435_20200912_104000,104989
nc73890435_20200919_003331,104990
nc73890435_20200923_093147,104991
nc73890435_20200929_095755,104992
nc73890435_20201123_062333,104993
nc73890435_20201208_164253,104994
nc73890435_20201210_194914,104995
nc73890435_20201222_143510,104996
nc73890435_20210306_125427,104997
nc73890435_20210506_205808,104998
nc73890435_20210520_005018,104999
nc73890435_20210523_232521,105000
nc73890435_20210531_150322,105001
nc73890435_20210611_083133,105002
nc73890435_20210620_014122,105003
nc73890435_20210720_150521,105004
nc73890435_20210828_192144,105005
nc73890435_20210927_010332,105006
nc73890435_20211006_220324,105007
nc73890435_20211101_035653,105008
nc73890435_20220128_115221,105009
nc73890435_20220206_215037,105010
nc73890435_20220311_094329,105011
nc73890435_20220403_082439,105012
nc73890435_20220419_221625,105013
nc73890435_20220509_215208,105014
nc73890435_20220510_215013,105015
nc73890435_20220609_223547,105016
nc73890435_20220617_102217,105017
nc73890435_20220617_104626,105018
nc73890435_20220617_104735,105019
nc73890435_20220624_050453,105020
nc73890435_20220727_045413,105021
nc73890435_20220729_111901,105022
nc73890435_20220811_043915,105023
nc73890435_20220817_082546,105024
nc73890435_20220830_231116,105025
nc73890435_20221011_172322,105026
nc73890435_20221011_140249,105027
nc73890435_20221011_173039,105028
nc73890435_20221024_200538,105029
nc73890435_20221114_001750,105030
nc73890435_20221120_202039,105031
nc73890435_20221127_040020,105032
1014547_20180112_131148,105033
1014547_20180518_222133,105034
1014547_20180519_070740,105035
1014547_20180618_122707,105036
1014547_20180618_044259,105037
1014547_20180909_154942,105038
1014547_20180925_173057,105039
1014547_20180925_172652,105040
1014547_20180925_173215,105041
1014547_20180925_174709,105042
1014547_20181122_150147,105043
1014547_20190126_203837,105044
1014547_20190126_222529,105045
1014547_20190126_203130,105046
1014547_20190127_004252,105047
1014547_20190209_105816,105048
1014547_20190622_010933,105049
1014547_20190811_195115,105050
1014547_20190903_171132,105051
1014547_20190913_002011,105052
1014547_20200107_191129,105053
1014547_20201027_013324,105054
1014547_20201121_195412,105055
1014547_20210404_081032,105056
1014547_20210404_033544,105057
1014547_20210404_182554,105058
1014547_20210405_031014,105059
1014547_20210719_144607,105060
1014547_20210719_152444,105061
1014547_20211122_081236,105062
1014547_20211220_212232,105063
1014547_20211227_201924,105064
1014547_20211228_115445,105065
1014547_20220109_062037,105066
1015726_20180112_131144,105067
1015726_20180719_070130,105068
1015726_20180918_010108,105069
1015726_20210322_160238,105070
1015726_20210918_125601,105071
1015726_20211014_125559,105072
1015726_20211018_112636,105073
1015726_20211222_222719,105074
1015726_20220122_210223,105075
nc73865815_20180112_174943,105076
nc73865815_20180125_021743,105077
nc73865815_20180131_152011,105078
nc73865815_20180131_152711,105079
nc73865815_20180209_231204,105080
nc73865815_20180211_120940,105081
nc73865815_20180220_035707,105082
nc73865815_20180307_051615,105083
nc73865815_20180502_110943,105084
nc73865815_20180515_082601,105085
nc73865815_20180519_072211,105086
nc73865815_20180714_230619,105087
nc73865815_20180721_140525,105088
nc73865815_20180721_140350,105089
nc73865815_20180721_141301,105090
nc73865815_20180730_124203,105091
nc73865815_20180813_101327,105092
nc73865815_20180818_123228,105093
nc73865815_20180818_124924,105094
nc73865815_20180827_004450,105095
nc73865815_20180917_052949,105096
nc73865815_20180927_043635,105097
nc73865815_20181004_100740,105098
nc73865815_20181010_131146,105099
nc73865815_20181020_065656,105100
nc73865815_20181111_135421,105101
nc73865815_20181118_120358,105102
nc73865815_20181118_075319,105103
nc73865815_20181220_221143,105104
nc73865815_20190107_140642,105105
nc73865815_20190107_120806,105106
nc73865815_20190128_042438,105107
nc73865815_20190204_034342,105108
nc73865815_20190213_033646,105109
nc73865815_20190218_235753,105110
nc73865815_20190221_092352,105111
nc73865815_20190221_090312,105112
nc73865815_20190223_182206,105113
nc73865815_20190305_121732,105114
nc73865815_20190305_181417,105115
nc73865815_20190317_005733,105116
nc73865815_20190322_084544,105117
nc73865815_20190323_225031,105118
nc73865815_20190325_061034,105119
nc73865815_20190326_183636,105120
nc73865815_20190327_025811,105121
nc73865815_20190406_031444,105122
nc73865815_20190521_080308,105123
nc73865815_20190530_110535,105124
nc73865815_20190610_055019,105125
nc73865815_20190616_221810,105126
nc73865815_20190616_063951,105127
nc73865815_20190616_081319,105128
nc73865815_20190620_131941,105129
nc73865815_20190706_230939,105130
nc73865815_20190708_154835,105131
nc73865815_20190716_103654,105132
nc73865815_20190717_035641,105133
nc73865815_20190812_010446,105134
nc73865815_20190901_121459,105135
nc73865815_20190906_052322,105136
nc73865815_20190923_092310,105137
nc73865815_20190923_101608,105138
nc73865815_20191025_204411,105139
nc73865815_20191105_000858,105140
nc73865815_20191202_015052,105141
nc73865815_20200105_110439,105142
nc73865815_20200308_215134,105143
nc73865815_20200312_152018,105144
nc73865815_20200319_000012,105145
nc73865815_20200415_062246,105146
nc73865815_20200422_033902,105147
nc73865815_20200501_212701,105148
nc73865815_20200515_211851,105149
nc73865815_20200519_041804,105150
nc73865815_20200519_155835,105151
nc73865815_20200519_085604,105152
nc73865815_20200602_015548,105153
nc73865815_20200609_102901,105154
nc73865815_20200609_115457,105155
nc73865815_20200611_114829,105156
nc73865815_20200622_191026,105157
nc73865815_20200628_090435,105158
nc73865815_20200819_085718,105159
nc73865815_20200829_125913,105160
nc73865815_20200903_074931,105161
nc73865815_20200921_215310,105162
nc73865815_20200928_093439,105163
nc73865815_20200929_164212,105164
nc73865815_20200929_160655,105165
nc73865815_20201008_083456,105166
nc73865815_20201013_220511,105167
nc73865815_20201111_024836,105168
nc73865815_20201219_032342,105169
nc73865815_20210120_075513,105170
nc73865815_20210121_204620,105171
nc73865815_20210212_043107,105172
nc73865815_20210212_200851,105173
nc73865815_20210212_042914,105174
nc73865815_20210220_234036,105175
nc73865815_20210414_043959,105176
nc73865815_20210414_012741,105177
nc73865815_20210414_053837,105178
nc73865815_20210506_080745,105179
nc73865815_20210517_065357,105180
nc73865815_20210612_135700,105181
nc73865815_20210702_060958,105182
nc73865815_20210707_193215,105183
nc73865815_20210710_115945,105184
nc73865815_20210817_054843,105185
nc73865815_20210831_181315,105186
nc73865815_20210910_003224,105187
nc73865815_20210919_050309,105188
nc73865815_20210923_093350,105189
nc73865815_20210930_191002,105190
nc73865815_20211008_234058,105191
nc73865815_20211010_151312,105192
nc73865815_20211101_033051,105193
nc73865815_20211104_090514,105194
nc73865815_20211118_043058,105195
nc73865815_20211209_201236,105196
nc73865815_20211217_030016,105197
nc73865815_20211218_051748,105198
nc73865815_20211220_071218,105199
nc73865815_20211221_183136,105200
nc73865815_20220113_091739,105201
nc73865815_20220203_213057,105202
nc73865815_20220224_231818,105203
nc73865815_20220305_203425,105204
nc73865815_20220310_124222,105205
nc73865815_20220313_165428,105206
nc73865815_20220402_063242,105207
nc73865815_20220410_140119,105208
nc73865815_20220427_232041,105209
nc73865815_20220512_213949,105210
nc73865815_20220515_213042,105211
nc73865815_20220602_095027,105212
nc73865815_20220617_005930,105213
nc73865815_20220715_001452,105214
nc73865815_20220721_024131,105215
nc73865815_20220728_092209,105216
nc73865815_20220822_032422,105217
nc73865815_20220824_184002,105218
nc73865815_20220826_140934,105219
nc73865815_20220829_100058,105220
nc73865815_20220918_152846,105221
nc73865815_20221002_193334,105222
nc73865815_20221014_091756,105223
nc73865815_20221017_044523,105224
nc73865815_20221019_222412,105225
nc73865815_20221024_221608,105226
nc73865815_20221104_231949,105227
nc73865815_20221128_061743,105228
1017521_20180113_154842,105229
1017521_20180130_142937,105230
1017521_20180206_054128,105231
1017521_20180218_035200,105232
1017521_20180409_044636,105233
1017521_20180914_095207,105234
1017521_20181016_043544,105235
1017521_20181207_183332,105236
1017521_20190203_170651,105237
1017521_20190221_232134,105238
1017521_20190422_040551,105239
1017521_20190529_062822,105240
1017521_20190623_040916,105241
1017521_20190915_101409,105242
1017521_20190922_133712,105243
1017521_20200126_181319,105244
1017521_20200218_190832,105245
1017521_20200331_163934,105246
1017521_20200622_152524,105247
1017521_20200622_112450,105248
1017521_20201030_060332,105249
1017521_20210316_192130,105250
1017521_20210328_211500,105251
1017521_20210424_093240,105252
1017521_20210520_192147,105253
1017521_20210525_122448,105254
1017521_20210701_221535,105255
1017521_20210720_042829,105256
1017521_20210801_162639,105257
1017521_20210805_082801,105258
1017521_20210917_151151,105259
1017521_20211005_182158,105260
1017521_20211016_031923,105261
1017521_20211110_141641,105262
1017521_20211128_092806,105263
1017521_20211220_205003,105264
1017521_20211222_055202,105265
1017521_20211230_231732,105266
1017521_20220114_123352,105267
1017521_20220117_021119,105268
1017521_20220118_060422,105269
1017521_20220130_020657,105270
1017521_20220130_022321,105271
1017521_20220227_194439,105272
1017521_20220303_161852,105273
1017521_20220305_005853,105274
1017521_20220325_043309,105275
1017521_20220601_121016,105276
1017521_20220702_060318,105277
1017521_20220727_021747,105278
1017521_20220925_070911,105279
1017521_20221018_232537,105280
1017521_20221121_165028,105281
1018368_20180113_150534,105282
1018368_20180115_002554,105283
1018368_20180116_143707,105284
1018368_20180129_022326,105285
1018368_20180129_185329,105286
1018368_20180202_094934,105287
1018368_20180205_053344,105288
1018368_20180216_044700,105289
1018368_20180224_171700,105290
1018368_20180323_040743,105291
1018368_20180323_053303,105292
1018368_20180323_032357,105293
1018368_20180323_051622,105294
1018368_20180323_052702,105295
1018368_20180418_053852,105296
1018368_20180429_213313,105297
1018368_20180430_112707,105298
1018368_20180501_055347,105299
1018368_20180522_091807,105300
1018368_20180522_075220,105301
1018368_20180522_030646,105302
1018368_20180601_041821,105303
1018368_20180606_101700,105304
1018368_20180609_044426,105305
1018368_20180615_005036,105306
1018368_20180627_190752,105307
1018368_20180627_104237,105308
1018368_20180714_002626,105309
1018368_20180727_032115,105310
1018368_20180801_131655,105311
1018368_20180805_213649,105312
1018368_20180807_135249,105313
1018368_20180807_180453,105314
1018368_20180810_145307,105315
1018368_20180830_180201,105316
1018368_20180905_074909,105317
1018368_20180913_030703,105318
1018368_20180913_105822,105319
1018368_20181208_004140,105320
1018368_20181208_005025,105321
1018368_20181212_042706,105322
1018368_20181225_223342,105323
1018368_20190103_232040,105324
1018368_20190105_103120,105325
1018368_20190114_160512,105326
1018368_20190206_084128,105327
1018368_20190221_111005,105328
1018368_20190304_002419,105329
1018368_20190313_154536,105330
1018368_20190319_052541,105331
1018368_20190329_052246,105332
1018368_20190331_163204,105333
1018368_20190505_214711,105334
1018368_20190508_003848,105335
1018368_20190621_075316,105336
1018368_20190624_020232,105337
1018368_20190625_102414,105338
1018368_20190721_195653,105339
1018368_20190730_101405,105340
1018368_20190730_005840,105341
1018368_20190816_123056,105342
1018368_20190904_005345,105343
1018368_20190910_014649,105344
1018368_20190930_234336,105345
1018368_20191028_012251,105346
1018368_20191111_170603,105347
1018368_20191111_174020,105348
1018368_20191203_223419,105349
1018368_20200124_070055,105350
1018368_20200125_183922,105351
1018368_20200318_223158,105352
1018368_20200519_232826,105353
1018368_20200519_164938,105354
1018368_20200522_081758,105355
1018368_20200527_234631,105356
1018368_20200602_054540,105357
1018368_20200626_160839,105358
1018368_20200724_165201,105359
1018368_20200724_160748,105360
1018368_20200809_073917,105361
1018368_20200825_232700,105362
1018368_20200826_172501,105363
1018368_20200909_014924,105364
1018368_20201015_053454,105365
1018368_20201015_053544,105366
1018368_20201024_180950,105367
1018368_20201106_011733,105368
1018368_20201110_190137,105369
1018368_20210115_141647,105370
1018368_20210124_210731,105371
1018368_20210311_021439,105372
1018368_20210315_192511,105373
1018368_20210325_234343,105374
1018368_20210326_111724,105375
1018368_20210402_044259,105376
1018368_20210409_024410,105377
1018368_20210416_024656,105378
1018368_20210426_061910,105379
1018368_20210511_093931,105380
1018368_20210519_074312,105381
1018368_20210522_234939,105382
1018368_20210616_212814,105383
1018368_20210717_135812,105384
1018368_20210717_165133,105385
1018368_20210718_173030,105386
1018368_20210719_231126,105387
1018368_20210721_104825,105388
1018368_20210721_063800,105389
1018368_20210721_085806,105390
1018368_20210726_150634,105391
1018368_20210727_181736,105392
1018368_20210831_093403,105393
1018368_20210831_110913,105394
1018368_20210901_084232,105395
1018368_20210902_125139,105396
1018368_20210916_102417,105397
1018368_20210926_060623,105398
1018368_20211015_003256,105399
1018368_20211113_052759,105400
1018368_20211122_063257,105401
1018368_20211204_065431,105402
1018368_20211205_021030,105403
1018368_20211207_013744,105404
1018368_20211207_000541,105405
1018368_20220116_071003,105406
1018368_20220124_182731,105407
1018368_20220215_160009,105408
1018368_20220307_052729,105409
1018368_20220401_150419,105410
1018368_20220401_144948,105411
1018368_20220416_212236,105412
1018368_20220419_113734,105413
1018368_20220427_120331,105414
1018368_20220605_131057,105415
1018368_20220614_183326,105416
1018368_20220701_002605,105417
1018368_20220702_002949,105418
1018368_20220810_105039,105419
1018368_20220908_221339,105420
1018368_20220910_230052,105421
1018368_20220914_193958,105422
1018368_20220920_060318,105423
1018368_20220930_081533,105424
1018368_20221010_103241,105425
1018368_20221025_010106,105426
1018368_20221025_014612,105427
1018368_20221026_175242,105428
1018368_20221107_144616,105429
nc73845416_20180113_101005,105430
nc73845416_20180702_231036,105431
nc73845416_20180810_064043,105432
nc73845416_20190620_044726,105433
nc73845416_20200220_172649,105434
nc73845416_20200717_165808,105435
nc73845416_20200913_122114,105436
nc73845416_20211124_021155,105437
nc73845416_20220521_015858,105438
1008291_20180114_082450,105439
1008291_20180226_030539,105440
1008291_20180323_032743,105441
1008291_20180620_073811,105442
1008291_20180703_072731,105443
1008291_20190425_062349,105444
1008291_20190911_094802,105445
1008291_20190926_003224,105446
1008291_20191008_205503,105447
1008291_20191225_173130,105448
1008291_20200319_003608,105449
1008291_20201210_202733,105450
1008291_20210329_040027,105451
1008291_20210623_012019,105452
1008291_20210723_122518,105453
1008291_20210905_035946,105454
1008291_20210918_083554,105455
1008291_20211103_120546,105456
1008291_20211220_215611,105457
1008291_20211220_233322,105458
1008291_20211221_002654,105459
1008291_20211221_112923,105460
1008291_20211221_184414,105461
1008291_20211221_070307,105462
1008291_20211221_093929,105463
1008291_20211221_114210,105464
1008291_20211223_100005,105465
1008291_20211224_034216,105466
1008291_20220103_233536,105467
1008291_20220125_075531,105468
1008291_20220128_160232,105469
1008291_20220204_174038,105470
1008291_20220208_134238,105471
1008291_20220216_030509,105472
1008291_20220309_235208,105473
1008291_20220511_234159,105474
1008291_20220901_152045,105475
1008291_20221011_185310,105476
1008291_20221029_041537,105477
1009814_20180114_013154,105478
1009814_20190713_134724,105479
1009814_20190907_114919,105480
1009814_20200328_094705,105481
1009814_20200613_123522,105482
1009814_20210525_191406,105483
1009814_20210720_060538,105484
1009814_20210721_130352,105485
1009814_20211218_101822,105486
1009814_20211218_095319,105487
1009814_20211223_140327,105488
1009814_20211227_233740,105489
1009814_20220212_092845,105490
1009814_20220425_230539,105491
1009814_20220426_142700,105492
1009814_20220907_152602,105493
1009814_20220920_054138,105494
1012056_20180114_020617,105495
1012056_20180421_023936,105496
1012056_20180528_050024,105497
1012056_20180711_063427,105498
1012056_20180901_234527,105499
1012056_20180901_162911,105500
1012056_20180901_222523,105501
1012056_20180901_231207,105502
1012056_20180902_045643,105503
1012056_20180902_055537,105504
1012056_20190202_164906,105505
1012056_20190202_174855,105506
1012056_20190210_074605,105507
1012056_20190623_070228,105508
1012056_20190623_135332,105509
1012056_20190623_043932,105510
1012056_20190623_143524,105511
1012056_20190623_043425,105512
1012056_20190623_051239,105513
1012056_20190623_050417,105514
1012056_20190623_165104,105515
1012056_20190623_050440,105516
1012056_20190623_051102,105517
1012056_20190623_042735,105518
1012056_20190623_085523,105519
1012056_20190623_043039,105520
1012056_20190623_050627,105521
1012056_20190623_125215,105522
1012056_20190623_165123,105523
1012056_20190623_050346,105524
1012056_20190623_162502,105525
1012056_20190623_041742,105526
1012056_20190623_050511,105527
1012056_20190623_043251,105528
1012056_20190623_090605,105529
1012056_20190623_042428,105530
1012056_20190623_042515,105531
1012056_20190623_162726,105532
1012056_20190623_140220,105533
1012056_20190623_084736,105534
1012056_20190623_080742,105535
1012056_20190623_153308,105536
1012056_20190623_050912,105537
1012056_20190623_085920,105538
1012056_20190623_123355,105539
1012056_20190623_120152,105540
1012056_20190623_035705,105541
1012056_20190623_075122,105542
1012056_20190623_091210,105543
1012056_20190623_091356,105544
1012056_20190623_074914,105545
1012056_20190623_103757,105546
1012056_20190623_114003,105547
1012056_20190623_103637,105548
1012056_20190623_133449,105549
1012056_20190623_074143,105550
1012056_20190624_133835,105551
1012056_20190628_034306,105552
1012056_20190629_143521,105553
1012056_20190704_211520,105554
1012056_20190709_125128,105555
1012056_20190709_133107,105556
1012056_20190709_131302,105557
1012056_20190709_122248,105558
1012056_20190709_120316,105559
1012056_20190801_104447,105560
1012056_20190805_080946,105561
1012056_20190805_102652,105562
1012056_20190805_073004,105563
1012056_20190805_095601,105564
1012056_20190805_070745,105565
1012056_20190805_072926,105566
1012056_20190805_102604,105567
