event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
nc73844826_20220220_091222,111859,40.497046,-124.330103,17.762,37.9,27.1,-87.9,4.5,3.9,12.1,2022,2,20,9,12,22.28,0.0,811,1377,51,84,0.013,0.01,7,2022-02-20T09:12:22.280Z
nc73844826_20220220_002755,111860,40.496802,-124.330794,17.782,-20.7,0.0,-68.0,4.2,3.7,12.0,2022,2,20,0,27,55.5,0.0,0,1212,0,112,0.012,0.007,7,2022-02-20T00:27:55.500Z
nc73844826_20220221_154058,111862,40.497237,-124.331592,17.65,-88.3,48.3,-200.1,11.7,9.6,12.9,2022,2,21,15,40,58.53,0.0,631,1278,62,112,0.01,0.012,7,2022-02-21T15:40:58.530Z
nc73844826_20220221_125443,111863,40.495105,-124.329102,18.081,122.8,-188.4,230.6,8.1,7.8,11.2,2022,2,21,12,54,43.63,0.0,578,1076,80,131,0.012,0.013,7,2022-02-21T12:54:43.630Z
nc73844826_20220223_132328,111864,40.495219,-124.329036,17.984,128.3,-175.8,133.6,6.0,4.9,12.1,2022,2,23,13,23,28.82,0.0,473,729,35,44,0.01,0.011,7,2022-02-23T13:23:28.820Z
nc73844826_20220226_050441,111866,40.496155,-124.330379,17.926,14.5,-71.8,75.6,5.4,5.3,10.4,2022,2,26,5,4,41.16,0.0,837,1527,53,115,0.013,0.011,7,2022-02-26T05:04:41.160Z
nc73844826_20220226_124018,111867,40.497225,-124.331128,17.699,-49.0,47.0,-151.0,8.6,7.7,12.3,2022,2,26,12,40,18.55,0.0,761,1512,57,95,0.01,0.011,7,2022-02-26T12:40:18.550Z
nc73844826_20220227_193749,111869,40.496541,-124.332088,17.78,-130.4,-28.9,-70.5,3.3,3.0,12.0,2022,2,27,19,37,49.36,0.0,878,1495,231,446,0.016,0.012,7,2022-02-27T19:37:49.360Z
nc73844826_20220228_034220,111870,40.497766,-124.331934,17.472,-117.3,107.1,-378.0,14.0,15.1,34.1,2022,2,28,3,42,20.26,0.0,671,1112,56,94,0.014,0.011,7,2022-02-28T03:42:20.260Z
nc73844826_20220301_010435,111872,40.496924,-124.330664,17.755,-9.7,13.6,-94.7,6.4,5.8,12.1,2022,3,1,1,4,35.5,0.0,965,1737,53,90,0.011,0.008,7,2022-03-01T01:04:35.500Z
nc73844826_20220301_043333,111873,40.496293,-124.32985,17.852,59.3,-56.5,2.0,4.3,3.7,12.0,2022,3,1,4,33,33.33,0.0,702,1443,32,88,0.011,0.009,7,2022-03-01T04:33:33.330Z
nc73844826_20220302_021941,111874,40.497652,-124.330241,17.969,26.2,94.4,119.9,13.9,8.2,19.1,2022,3,2,2,19,41.53,0.0,307,774,49,112,0.013,0.01,7,2022-03-02T02:19:41.530Z
nc73844826_20220302_045156,111875,40.497941,-124.331258,17.953,-60.0,126.5,102.9,24.9,30.0,40.5,2022,3,2,4,51,56.12,0.0,379,348,30,15,0.008,0.013,7,2022-03-02T04:51:56.120Z
nc73844826_20220303_092918,111878,40.497839,-124.327759,18.411,236.6,115.2,560.5,7.6,7.0,13.2,2022,3,3,9,29,18.73,0.0,359,457,60,60,0.009,0.012,7,2022-03-03T09:29:18.730Z
nc73844826_20220304_231606,111879,40.497294,-124.33099,17.699,-37.3,54.7,-151.2,9.2,7.2,12.1,2022,3,4,23,16,6.44,0.0,369,1153,113,329,0.01,0.008,7,2022-03-04T23:16:06.440Z
nc73844826_20220308_171220,111880,40.49703,-124.330697,17.8,-12.4,25.3,-49.7,9.0,7.7,12.3,2022,3,8,17,12,20.84,0.0,835,1391,163,262,0.011,0.008,7,2022-03-08T17:12:20.840Z
nc73844826_20220313_221011,111882,40.497257,-124.329989,18.023,47.6,50.6,172.6,9.5,11.1,11.8,2022,3,13,22,10,11.56,0.0,0,911,0,81,0.01,0.012,7,2022-03-13T22:10:11.560Z
nc73844826_20220315_005341,111884,40.497807,-124.330184,17.549,31.0,111.6,-301.5,9.6,7.7,14.1,2022,3,15,0,53,41.69,0.0,0,711,0,59,0.01,0.015,7,2022-03-15T00:53:41.690Z
nc73844826_20220327_071102,111885,40.496794,-124.331624,17.724,-91.1,-0.9,-125.6,5.4,4.5,12.3,2022,3,27,7,11,2.89,0.0,611,1301,85,211,0.012,0.01,7,2022-03-27T07:11:02.890Z
nc73844826_20220401_063138,111886,40.497156,-124.330868,17.699,-26.9,39.3,-150.6,4.4,3.7,12.1,2022,4,1,6,31,38.09,0.0,868,1578,61,108,0.012,0.009,7,2022-04-01T06:31:38.090Z
nc73844826_20220401_073743,111887,40.496008,-124.329663,17.954,75.2,-88.1,103.6,16.9,18.9,26.0,2022,4,1,7,37,43.9,0.0,558,1060,39,60,0.013,0.009,7,2022-04-01T07:37:43.900Z
nc73844826_20220401_070851,111888,40.495687,-124.329403,17.999,97.3,-123.8,149.0,11.6,13.0,18.3,2022,4,1,7,8,51.39,0.0,306,977,49,170,0.01,0.011,7,2022-04-01T07:08:51.390Z
nc73844826_20220402_021650,111890,40.496952,-124.330941,17.722,-33.1,16.7,-127.6,4.6,4.4,12.1,2022,4,2,2,16,50.21,0.0,954,1729,268,474,0.01,0.008,7,2022-04-02T02:16:50.210Z
nc73844826_20220407_124634,111891,40.497078,-124.330819,17.69,-22.8,30.7,-159.8,7.8,6.6,12.4,2022,4,7,12,46,34.81,0.0,538,1282,34,83,0.012,0.008,7,2022-04-07T12:46:34.810Z
nc73844826_20220413_110249,111892,40.495056,-124.330339,18.095,17.9,-193.8,245.3,14.2,6.6,12.4,2022,4,13,11,2,49.65,0.0,214,659,19,57,0.009,0.011,7,2022-04-13T11:02:49.650Z
nc73844826_20220415_235212,111893,40.496899,-124.330998,17.756,-37.9,10.8,-94.2,4.9,3.9,12.1,2022,4,15,23,52,12.4,0.0,495,1436,132,378,0.01,0.009,7,2022-04-15T23:52:12.400Z
nc73844826_20220424_031521,111894,40.496594,-124.330534,17.764,1.4,-23.0,-85.6,5.2,4.6,12.2,2022,4,24,3,15,21.59,0.0,0,1229,0,347,0.013,0.01,7,2022-04-24T03:15:21.590Z
nc73844826_20220425_111809,111895,40.496309,-124.330127,17.865,35.9,-54.7,15.0,11.2,9.2,13.7,2022,4,25,11,18,9.71,0.0,533,1171,123,279,0.012,0.008,7,2022-04-25T11:18:09.710Z
nc73844826_20220428_173558,111896,40.497005,-124.330176,17.906,31.7,22.6,55.5,9.3,8.3,13.0,2022,4,28,17,35,58.88,0.0,725,1321,43,83,0.013,0.009,7,2022-04-28T17:35:58.880Z
nc73844826_20220429_081325,111897,40.496708,-124.331893,17.81,-113.8,-10.4,-39.7,6.0,5.2,12.3,2022,4,29,8,13,25.72,0.0,761,1392,244,458,0.012,0.012,7,2022-04-29T08:13:25.720Z
nc73844826_20220502_065503,111898,40.496977,-124.332048,17.777,-126.9,19.4,-72.8,7.4,6.8,13.0,2022,5,2,6,55,3.44,0.0,751,1275,339,599,0.014,0.01,7,2022-05-02T06:55:03.440Z
nc73844826_20220507_223903,111899,40.497489,-124.331104,17.714,-46.9,76.4,-135.9,10.1,7.4,13.9,2022,5,7,22,39,3.0,0.0,155,585,23,97,0.01,0.012,7,2022-05-07T22:39:03.000Z
nc73844826_20220510_085016,111901,40.497042,-124.331177,17.71,-53.1,26.7,-140.1,3.8,3.6,12.0,2022,5,10,8,50,16.2,0.0,808,1370,140,244,0.01,0.008,7,2022-05-10T08:50:16.200Z
nc73844826_20220510_004141,111902,40.496273,-124.329655,17.908,75.9,-58.7,57.5,3.7,3.3,12.0,2022,5,10,0,41,41.37,0.0,636,1309,98,213,0.012,0.01,7,2022-05-10T00:41:41.370Z
nc73844826_20220510_144445,111903,40.496139,-124.329508,17.863,88.3,-73.7,13.2,10.9,6.3,12.6,2022,5,10,14,44,45.49,0.0,474,1093,57,126,0.014,0.011,7,2022-05-10T14:44:45.490Z
nc73844826_20220512_013043,111905,40.49644,-124.33007,17.865,40.7,-40.2,14.8,4.5,4.1,12.1,2022,5,12,1,30,43.08,0.0,601,1228,37,69,0.014,0.009,7,2022-05-12T01:30:43.080Z
nc73844826_20220512_080613,111906,40.497038,-124.330461,17.781,7.6,26.2,-69.3,5.8,5.4,12.2,2022,5,12,8,6,13.21,0.0,852,1563,78,152,0.016,0.01,7,2022-05-12T08:06:13.210Z
nc73844826_20220513_040149,111907,40.495866,-124.329655,17.873,75.9,-103.9,23.2,5.6,4.3,12.0,2022,5,13,4,1,49.94,0.0,212,1035,54,249,0.012,0.011,7,2022-05-13T04:01:49.940Z
nc73844826_20220514_190330,111908,40.497294,-124.33116,17.718,-51.7,54.7,-132.4,3.6,3.3,12.1,2022,5,14,19,3,30.08,0.0,874,1561,78,152,0.01,0.009,7,2022-05-14T19:03:30.080Z
nc73844826_20220515_011212,111909,40.496082,-124.330094,17.753,38.6,-80.0,-96.9,5.4,4.9,12.1,2022,5,15,1,12,12.62,0.0,309,1148,32,98,0.012,0.008,7,2022-05-15T01:12:12.620Z
nc73844826_20220515_123843,111910,40.496082,-124.330599,17.936,-4.1,-80.0,86.1,3.8,3.5,12.0,2022,5,15,12,38,43.24,0.0,575,1168,69,138,0.011,0.008,7,2022-05-15T12:38:43.240Z
nc73844826_20220515_030852,111911,40.497656,-124.331429,17.677,-74.5,94.9,-173.2,7.3,5.5,12.1,2022,5,15,3,8,52.29,0.0,214,1199,11,66,0.009,0.011,7,2022-05-15T03:08:52.290Z
nc73844826_20220516_171516,111912,40.497257,-124.331641,17.594,-92.4,50.6,-255.8,7.5,7.7,13.8,2022,5,16,17,15,16.94,0.0,947,1641,38,84,0.012,0.01,7,2022-05-16T17:15:16.940Z
nc73844826_20220520_210841,111913,40.497168,-124.330127,17.633,35.9,40.7,-217.1,5.0,3.7,12.1,2022,5,20,21,8,41.24,0.0,514,1302,35,97,0.01,0.012,7,2022-05-20T21:08:41.240Z
nc73844826_20220521_012436,111914,40.495988,-124.329313,17.976,104.9,-90.4,126.0,6.8,5.1,12.1,2022,5,21,1,24,36.57,0.0,576,1211,37,112,0.013,0.012,7,2022-05-21T01:24:36.570Z
nc73844826_20220521_194849,111915,40.497375,-124.331616,17.732,-90.4,63.7,-118.2,5.1,4.1,12.0,2022,5,21,19,48,49.16,0.0,724,1196,40,71,0.011,0.009,7,2022-05-21T19:48:49.160Z
nc73844826_20220521_102001,111916,40.498177,-124.33313,17.619,-218.7,152.7,-231.0,9.7,7.7,14.2,2022,5,21,10,20,1.1,0.0,213,608,15,45,0.009,0.015,7,2022-05-21T10:20:01.100Z
nc73844826_20220527_123231,111917,40.497009,-124.331771,17.669,-103.5,23.0,-181.0,3.8,3.4,12.1,2022,5,27,12,32,31.13,0.0,805,1374,122,231,0.011,0.01,7,2022-05-27T12:32:31.130Z
nc73844826_20220527_074539,111918,40.496712,-124.331234,17.817,-57.9,-9.9,-33.4,6.0,5.9,12.3,2022,5,27,7,45,39.35,0.0,0,1053,0,145,0.012,0.008,7,2022-05-27T07:45:39.350Z
nc73844826_20220528_052002,111919,40.497298,-124.330493,17.642,4.8,55.1,-207.7,7.6,5.4,12.1,2022,5,28,5,20,2.79,0.0,214,1014,44,264,0.01,0.009,7,2022-05-28T05:20:02.790Z
nc73844826_20220530_132012,111920,40.496448,-124.330908,17.74,-30.4,-39.3,-109.6,6.9,6.1,12.2,2022,5,30,13,20,12.27,0.0,711,1107,125,229,0.012,0.011,7,2022-05-30T13:20:12.270Z
nc73844826_20220601_023926,111921,40.496281,-124.333073,17.756,-213.9,-57.8,-94.4,16.1,8.4,15.0,2022,6,1,2,39,26.76,0.0,214,628,15,30,0.009,0.008,7,2022-06-01T02:39:26.760Z
nc73844826_20220606_092914,111922,40.496391,-124.329972,17.871,49.0,-45.6,21.1,8.0,9.0,14.6,2022,6,6,9,29,14.76,0.0,847,1239,494,802,0.014,0.009,7,2022-06-06T09:29:14.760Z
nc73844826_20220606_051425,111923,40.497257,-124.330632,17.65,-6.9,50.6,-200.4,4.0,3.8,12.0,2022,6,6,5,14,25.91,0.0,594,843,36,58,0.012,0.008,7,2022-06-06T05:14:25.910Z
nc73844826_20220608_152325,111924,40.496448,-124.330119,17.992,36.6,-39.3,141.6,14.1,11.0,18.1,2022,6,8,15,23,25.09,0.0,312,758,26,53,0.013,0.008,7,2022-06-08T15:23:25.090Z
nc73844826_20220608_125900,111925,40.497457,-124.330851,18.017,-25.5,72.7,167.1,5.6,4.3,11.8,2022,6,8,12,59,0.03,0.0,213,691,16,48,0.008,0.011,7,2022-06-08T12:59:00.030Z
nc73844826_20220609_084836,111926,40.496737,-124.33147,17.759,-78.0,-7.2,-90.8,4.8,4.4,12.1,2022,6,9,8,48,36.87,0.0,211,598,15,45,0.009,0.009,7,2022-06-09T08:48:36.870Z
nc73844826_20220612_142716,111927,40.496537,-124.330493,17.854,4.8,-29.4,4.4,15.5,14.5,14.8,2022,6,12,14,27,16.56,0.0,491,760,56,86,0.014,0.007,7,2022-06-12T14:27:16.560Z
nc73844826_20220613_030620,111928,40.496354,-124.330143,17.9,34.5,-49.7,50.3,4.9,5.3,10.7,2022,6,13,3,6,20.37,0.0,662,1051,79,159,0.012,0.008,7,2022-06-13T03:06:20.370Z
nc73844826_20220613_232535,111929,40.495886,-124.329834,17.833,60.7,-101.7,-17.3,13.6,9.1,12.3,2022,6,13,23,25,35.06,0.0,431,831,43,74,0.01,0.009,7,2022-06-13T23:25:35.060Z
nc73844826_20220615_094117,111930,40.496863,-124.330518,17.845,2.8,6.8,-4.9,6.2,4.9,12.2,2022,6,15,9,41,17.6,0.0,709,1257,49,87,0.014,0.01,7,2022-06-15T09:41:17.600Z
nc73844826_20220615_154511,111931,40.496973,-124.33099,17.778,-37.3,19.0,-71.8,18.0,12.4,12.2,2022,6,15,15,45,11.83,0.0,608,1144,36,71,0.011,0.011,7,2022-06-15T15:45:11.830Z
nc73844826_20220615_043441,111932,40.496684,-124.329891,17.846,55.9,-13.1,-4.4,4.1,3.4,12.2,2022,6,15,4,34,41.95,0.0,715,1242,49,86,0.013,0.008,7,2022-06-15T04:34:41.950Z
nc73844826_20220615_152115,111933,40.497095,-124.331038,17.888,-41.4,32.5,37.8,6.6,4.8,12.8,2022,6,15,15,21,15.06,0.0,366,974,30,83,0.01,0.008,7,2022-06-15T15:21:15.060Z
nc73844826_20220615_123942,111934,40.497135,-124.32985,18.098,59.3,37.1,248.2,13.3,7.4,19.1,2022,6,15,12,39,42.9,0.0,213,672,51,150,0.008,0.011,7,2022-06-15T12:39:42.900Z
nc73844826_20220616_124144,111935,40.496753,-124.331974,17.68,-120.7,-5.4,-170.2,8.6,6.5,12.1,2022,6,16,12,41,44.74,0.0,564,908,40,63,0.013,0.008,7,2022-06-16T12:41:44.740Z
nc73844826_20220616_174727,111936,40.496407,-124.329598,17.805,80.7,-43.8,-44.9,6.1,4.5,13.5,2022,6,16,17,47,27.64,0.0,361,854,50,114,0.01,0.009,7,2022-06-16T17:47:27.640Z
nc73844826_20220617_013431,111937,40.496558,-124.330241,17.792,26.2,-27.1,-57.9,5.7,4.5,12.1,2022,6,17,1,34,31.53,0.0,865,1481,37,82,0.014,0.009,7,2022-06-17T01:34:31.530Z
nc73844826_20220617_093954,111938,40.496436,-124.330371,17.883,15.2,-40.7,33.2,6.8,5.9,10.5,2022,6,17,9,39,54.28,0.0,707,1304,40,80,0.012,0.009,7,2022-06-17T09:39:54.280Z
nc73844826_20220617_181926,111939,40.49692,-124.331437,17.891,-75.2,13.1,40.5,6.0,3.9,12.7,2022,6,17,18,19,26.82,0.0,214,851,14,53,0.01,0.008,7,2022-06-17T18:19:26.820Z
nc73844826_20220617_040221,111940,40.497127,-124.331079,17.628,-44.8,36.1,-222.3,13.5,6.9,12.6,2022,6,17,4,2,21.19,0.0,214,863,17,70,0.009,0.007,7,2022-06-17T04:02:21.190Z
nc73844826_20220617_144941,111941,40.496602,-124.330322,17.721,19.3,-22.1,-128.6,9.3,6.7,16.1,2022,6,17,14,49,41.99,0.0,332,742,35,68,0.011,0.008,7,2022-06-17T14:49:41.990Z
nc73844826_20220617_081103,111942,40.497701,-124.329777,17.435,65.5,99.9,-415.2,13.8,7.3,11.2,2022,6,17,8,11,3.86,0.0,211,547,18,54,0.008,0.011,7,2022-06-17T08:11:03.860Z
nc73844826_20220618_050808,111943,40.49681,-124.330558,17.835,-0.7,0.9,-14.7,5.0,4.0,12.1,2022,6,18,5,8,8.58,0.0,753,1386,41,83,0.013,0.009,7,2022-06-18T05:08:08.580Z
nc73844826_20220618_082536,111944,40.496667,-124.330119,17.761,36.6,-14.9,-88.7,5.0,4.2,12.1,2022,6,18,8,25,36.85,0.0,754,1238,46,91,0.014,0.009,7,2022-06-18T08:25:36.850Z
nc73844826_20220618_163604,111945,40.497111,-124.331413,17.796,-73.1,34.3,-54.3,11.0,7.4,12.1,2022,6,18,16,36,4.92,0.0,541,1015,39,92,0.011,0.009,7,2022-06-18T16:36:04.920Z
nc73844826_20220618_154108,111946,40.497083,-124.330859,17.831,-26.2,31.2,-19.3,10.0,6.0,12.3,2022,6,18,15,41,8.69,0.0,379,1002,19,65,0.01,0.006,7,2022-06-18T15:41:08.690Z
nc73844826_20220618_143021,111947,40.497363,-124.330908,17.645,-30.4,62.4,-205.3,9.3,6.4,12.6,2022,6,18,14,30,21.24,0.0,367,729,55,91,0.008,0.008,7,2022-06-18T14:30:21.240Z
nc73844826_20220620_084439,111948,40.496582,-124.331901,17.73,-114.5,-24.4,-119.8,6.0,5.2,12.2,2022,6,20,8,44,39.06,0.0,761,1315,79,120,0.016,0.011,7,2022-06-20T08:44:39.060Z
nc73844826_20220620_041159,111949,40.496183,-124.330957,17.935,-34.5,-68.7,84.7,18.1,11.0,15.8,2022,6,20,4,11,59.28,0.0,339,822,99,232,0.009,0.008,7,2022-06-20T04:11:59.280Z
nc73844826_20220620_032605,111950,40.497087,-124.331901,17.883,-114.5,31.6,32.9,15.3,9.8,15.8,2022,6,20,3,26,5.09,0.0,373,632,26,41,0.009,0.011,7,2022-06-20T03:26:05.090Z
nc73844826_20220621_074644,111951,40.496517,-124.33029,17.795,22.1,-31.6,-55.0,5.6,4.6,12.2,2022,6,21,7,46,44.75,0.0,713,1254,43,76,0.014,0.009,7,2022-06-21T07:46:44.750Z
nc73844826_20220621_043116,111952,40.497123,-124.331445,17.62,-75.9,35.7,-230.3,5.8,4.4,12.1,2022,6,21,4,31,16.52,0.0,738,1316,47,86,0.011,0.013,7,2022-06-21T04:31:16.520Z
nc73844826_20220623_143149,111953,40.497355,-124.331584,17.684,-87.6,61.5,-165.9,5.4,4.6,12.3,2022,6,23,14,31,49.88,0.0,671,1245,68,123,0.012,0.009,7,2022-06-23T14:31:49.880Z
nc73844826_20220624_020409,111954,40.496004,-124.329606,17.888,80.0,-88.6,38.3,10.3,4.9,12.0,2022,6,24,2,4,9.05,0.0,212,893,15,54,0.009,0.011,7,2022-06-24T02:04:09.050Z
nc73844826_20220624_225645,111955,40.496212,-124.330664,17.936,-9.7,-65.5,85.8,11.0,9.5,12.2,2022,6,24,22,56,45.96,0.0,316,1027,22,73,0.011,0.011,7,2022-06-24T22:56:45.960Z
nc73844826_20220625_185646,111956,40.496493,-124.329639,17.834,77.3,-34.3,-16.5,4.3,3.6,12.1,2022,6,25,18,56,46.68,0.0,738,1291,48,78,0.013,0.008,7,2022-06-25T18:56:46.680Z
nc73844826_20220627_123349,111957,40.495903,-124.32981,17.937,62.8,-99.9,86.8,10.2,6.8,10.2,2022,6,27,12,33,49.89,0.0,539,1016,39,65,0.011,0.011,7,2022-06-27T12:33:49.890Z
nc73844826_20220702_222204,111958,40.496798,-124.33042,17.712,11.0,-0.5,-138.3,6.9,5.6,12.3,2022,7,2,22,22,4.28,0.0,767,1469,149,311,0.012,0.01,7,2022-07-02T22:22:04.280Z
nc73844826_20220703_131000,111959,40.496326,-124.330778,17.812,-19.3,-52.9,-37.9,4.8,3.8,12.0,2022,7,3,13,10,0.78,0.0,335,474,42,41,0.008,0.01,7,2022-07-03T13:10:00.780Z
nc73844826_20220705_145520,111960,40.497152,-124.331014,17.683,-39.3,38.9,-167.2,6.4,5.2,12.4,2022,7,5,14,55,20.39,0.0,707,1283,44,81,0.009,0.009,7,2022-07-05T14:55:20.390Z
nc73844826_20220705_193151,111961,40.496684,-124.331079,17.652,-44.8,-13.1,-198.0,17.0,8.6,12.2,2022,7,5,19,31,51.74,0.0,381,1012,31,87,0.009,0.007,7,2022-07-05T19:31:51.740Z
nc73844826_20220705_160501,111962,40.496724,-124.330648,17.716,-8.3,-8.6,-133.9,11.4,9.3,12.4,2022,7,5,16,5,1.49,0.0,380,1313,34,113,0.011,0.011,7,2022-07-05T16:05:01.490Z
nc73844826_20220706_080205,111964,40.495251,-124.328947,18.142,135.9,-172.2,292.4,8.4,7.6,13.0,2022,7,6,8,2,5.22,0.0,376,569,29,54,0.016,0.013,7,2022-07-06T08:02:05.220Z
nc73844826_20220707_065426,111965,40.496696,-124.331266,17.734,-60.7,-11.7,-116.3,4.6,3.9,12.1,2022,7,7,6,54,26.11,0.0,807,1418,82,136,0.012,0.01,7,2022-07-07T06:54:26.110Z
nc73844826_20220707_024446,111966,40.49718,-124.331437,17.692,-75.2,42.0,-158.0,5.9,5.0,12.0,2022,7,7,2,44,46.46,0.0,490,1046,159,351,0.008,0.008,7,2022-07-07T02:44:46.460Z
nc73844826_20220707_055640,111967,40.496692,-124.331812,17.804,-106.9,-12.2,-46.3,5.1,4.5,12.2,2022,7,7,5,56,40.01,0.0,661,1032,42,72,0.015,0.011,7,2022-07-07T05:56:40.010Z
nc73844826_20220707_080700,111968,40.496989,-124.332064,17.669,-128.3,20.8,-181.4,5.0,4.4,12.1,2022,7,7,8,7,0.83,0.0,667,1039,42,75,0.013,0.01,7,2022-07-07T08:07:00.830Z
nc73844826_20220708_044511,111969,40.497026,-124.331209,17.747,-55.9,24.9,-103.0,7.6,6.0,12.3,2022,7,8,4,45,11.94,0.0,660,1238,46,84,0.011,0.007,7,2022-07-08T04:45:11.940Z
nc73844826_20220708_120548,111970,40.497298,-124.330566,17.626,-1.4,55.1,-223.7,17.4,20.4,29.3,2022,7,8,12,5,48.06,0.0,343,757,27,16,0.009,0.011,7,2022-07-08T12:05:48.060Z
nc73844826_20220713_213445,111972,40.497725,-124.331999,17.636,-122.8,102.6,-214.5,6.8,4.8,12.5,2022,7,13,21,34,45.08,0.0,450,988,39,105,0.01,0.013,7,2022-07-13T21:34:45.080Z
nc73844826_20220715_093139,111974,40.496452,-124.33033,17.895,18.6,-38.9,45.2,12.2,8.9,13.6,2022,7,15,9,31,39.12,0.0,555,877,33,54,0.012,0.01,7,2022-07-15T09:31:39.120Z
nc73844826_20220716_045530,111975,40.497013,-124.328874,17.701,142.1,23.5,-149.0,14.8,9.3,15.0,2022,7,16,4,55,30.72,0.0,513,857,79,117,0.011,0.011,7,2022-07-16T04:55:30.720Z
nc73844826_20220719_170848,111976,40.496444,-124.330444,17.752,9.0,-39.8,-97.9,5.1,4.2,12.3,2022,7,19,17,8,48.2,0.0,312,1018,24,89,0.01,0.008,7,2022-07-19T17:08:48.200Z
nc73844826_20220726_002821,111977,40.496065,-124.329842,17.844,60.0,-81.8,-6.1,3.4,3.2,12.1,2022,7,26,0,28,21.19,0.0,873,1603,49,91,0.013,0.009,7,2022-07-26T00:28:21.190Z
nc73844826_20220726_112340,111978,40.496977,-124.33055,17.732,0.0,19.4,-118.4,4.6,5.2,12.0,2022,7,26,11,23,40.87,0.0,493,969,25,60,0.01,0.008,7,2022-07-26T11:23:40.870Z
nc73844826_20220726_221523,111979,40.497526,-124.331673,17.613,-95.2,80.4,-237.3,9.5,6.0,12.4,2022,7,26,22,15,23.8,0.0,373,1025,26,61,0.009,0.008,7,2022-07-26T22:15:23.800Z
nc73844826_20220727_232502,111980,40.495919,-124.329696,17.885,72.4,-98.0,35.4,5.1,4.2,12.0,2022,7,27,23,25,2.52,0.0,432,1235,34,87,0.01,0.01,7,2022-07-27T23:25:02.520Z
nc73844826_20220727_103847,111981,40.496574,-124.331144,17.89,-50.4,-25.3,40.0,13.8,14.2,14.6,2022,7,27,10,38,47.91,0.0,154,962,8,67,0.015,0.009,7,2022-07-27T10:38:47.910Z
nc73844826_20220728_020512,111982,40.496838,-124.330697,17.718,-12.4,4.1,-131.8,7.0,5.9,12.2,2022,7,28,2,5,12.13,0.0,945,1662,54,86,0.01,0.008,7,2022-07-28T02:05:12.130Z
nc73844826_20220728_030630,111983,40.497103,-124.331063,17.681,-43.5,33.4,-169.0,5.3,4.5,12.1,2022,7,28,3,6,30.91,0.0,767,1431,66,129,0.01,0.009,7,2022-07-28T03:06:30.910Z
nc73844826_20220728_151321,111984,40.496375,-124.330273,17.892,23.5,-47.4,41.9,8.5,7.9,11.7,2022,7,28,15,13,21.48,0.0,808,1378,61,106,0.012,0.009,7,2022-07-28T15:13:21.480Z
nc73844826_20220728_053216,111985,40.496993,-124.332235,17.657,-142.8,21.2,-192.6,3.3,2.8,12.0,2022,7,28,5,32,16.17,0.0,764,1062,46,68,0.013,0.012,7,2022-07-28T05:32:16.170Z
nc73844826_20220728_031144,111986,40.497286,-124.330908,17.894,-30.4,53.8,43.7,12.0,9.8,10.7,2022,7,28,3,11,43.99,0.0,0,1026,0,105,0.009,0.01,7,2022-07-28T03:11:43.990Z
nc73844826_20220728_205733,111987,40.496179,-124.329924,17.882,53.1,-69.1,32.0,9.7,7.2,12.1,2022,7,28,20,57,33.5,0.0,352,883,32,71,0.009,0.01,7,2022-07-28T20:57:33.500Z
nc73844826_20220731_185822,111988,40.497038,-124.329997,17.789,46.9,26.2,-60.9,11.7,10.6,16.6,2022,7,31,18,58,22.4,0.0,0,741,0,77,0.009,0.007,7,2022-07-31T18:58:22.400Z
nc73844826_20220801_180754,111989,40.497449,-124.331136,17.692,-49.7,71.8,-158.3,6.2,5.3,12.4,2022,8,1,18,7,54.16,0.0,733,1586,55,121,0.01,0.009,7,2022-08-01T18:07:54.160Z
nc73844826_20220801_130904,111990,40.49611,-124.32985,17.93,59.3,-76.8,80.4,5.7,3.5,12.0,2022,8,1,13,9,4.33,0.0,209,720,20,60,0.008,0.008,7,2022-08-01T13:09:04.330Z
nc73844826_20220802_012623,111991,40.496655,-124.330501,17.849,4.1,-16.3,-1.2,3.1,3.0,12.1,2022,8,2,1,26,23.9,0.0,776,1417,63,120,0.014,0.008,7,2022-08-02T01:26:23.900Z
nc73844826_20220804_005323,111992,40.497302,-124.33125,17.875,-59.3,55.6,25.0,13.3,7.7,12.2,2022,8,4,0,53,23.38,0.0,213,772,27,90,0.009,0.008,7,2022-08-04T00:53:23.380Z
nc73844826_20220804_150232,111993,40.49637,-124.329989,17.813,47.6,-47.9,-37.2,7.8,6.7,13.3,2022,8,4,15,2,32.55,0.0,213,646,19,75,0.008,0.01,7,2022-08-04T15:02:32.550Z
nc73844826_20220805_170240,111994,40.496847,-124.330615,17.829,-5.5,5.0,-21.1,5.3,3.9,12.0,2022,8,5,17,2,40.98,0.0,717,1253,39,89,0.013,0.009,7,2022-08-05T17:02:40.980Z
nc73844826_20220805_103930,111995,40.496773,-124.330485,17.767,5.5,-3.2,-82.8,7.8,6.5,13.0,2022,8,5,10,39,30.18,0.0,612,948,50,84,0.011,0.011,7,2022-08-05T10:39:30.180Z
nc73844826_20220810_055542,111996,40.497489,-124.330566,17.705,-1.4,76.4,-145.0,4.5,4.2,12.0,2022,8,10,5,55,42.06,0.0,770,1190,48,86,0.012,0.01,7,2022-08-10T05:55:42.060Z
