event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
1013611,110576,40.456226,-123.99965,23.383,6065.7,3692.8,-1975.2,3.2,3.0,2.1,2023,1,1,19,17,41.72,1.12,1,2,21,1,0.022,0.044,7,2023-01-01T19:17:41.720Z
1010185,110601,40.363928,-124.170833,30.439,-8463.9,-6556.1,5080.8,2.4,3.2,2.1,2022,12,21,11,23,41.76,0.93,8,9,4,5,0.015,0.015,7,2022-12-21T11:23:41.760Z
1013625,110606,40.449915,-124.001196,28.225,5934.8,2992.1,2866.8,7.8,8.4,8.1,2023,1,1,19,51,1.96,0.91,0,0,16,6,-9.0,0.032,7,2023-01-01T19:51:01.960Z
1017715,110616,40.440841,-124.037492,25.839,2855.4,1984.5,481.2,4.0,3.6,3.4,2023,4,19,4,14,25.11,0.93,0,0,23,13,-9.0,0.015,7,2023-04-19T04:14:25.110Z
1013641,110639,40.461051,-123.979118,22.149,7807.5,4228.7,-3209.2,2.9,3.3,2.5,2023,1,1,20,22,17.34,1.37,85,27,57,20,0.011,0.039,7,2023-01-01T20:22:17.340Z
nc73827591,110640,40.436206,-124.013647,29.04,4878.8,1469.8,3681.9,4.5,3.8,1.7,2023,1,1,18,55,10.0,2.21,0,9,20,6,0.015,0.033,7,2023-01-01T18:55:10.000Z
1013612,110668,40.396358,-124.046427,29.508,2097.9,-2955.0,4150.3,5.9,8.8,4.7,2023,1,1,19,18,40.68,1.27,1,2,2,3,0.018,0.05,7,2023-01-01T19:18:40.680Z
1013598,110693,40.459493,-124.040967,25.416,2560.2,4055.7,57.6,4.8,4.9,5.4,2023,1,1,19,3,59.64,1.01,0,0,25,13,-9.0,0.017,7,2023-01-01T19:03:59.640Z
1013842,110701,40.456067,-124.02216,24.893,4155.9,3675.2,-464.5,4.7,4.6,4.8,2023,1,2,23,43,1.56,1.21,0,0,40,15,-9.0,0.018,7,2023-01-02T23:43:01.560Z
1013259,110704,40.47677,-124.045671,23.797,2160.8,5974.2,-1561.1,5.3,4.7,4.3,2022,12,29,13,14,49.84,1.45,0,0,7,4,-9.0,0.016,7,2022-12-29T13:14:49.840Z
1017702,110709,40.387048,-124.246305,26.782,-14869.1,-3988.8,1424.5,2.9,3.2,2.4,2023,4,18,21,0,30.1,1.34,21,37,14,26,0.008,0.018,7,2023-04-18T21:00:30.100Z
nc73832996,110733,40.412093,-124.129329,22.019,-4938.4,-1207.8,-3339.1,7.0,8.1,1.4,2023,1,17,1,49,9.24,2.75,0,1,0,3,0.0,0.026,7,2023-01-17T01:49:09.240Z
nc73827601,110764,40.424512,-123.980737,24.648,7672.1,171.2,-710.0,2.1,2.8,3.9,2023,1,1,19,14,27.96,2.17,0,0,2,2,-9.0,0.007,7,2023-01-01T19:14:27.960Z
1014883,110775,40.427344,-124.063802,27.498,622.9,485.7,2140.3,4.4,4.1,4.0,2023,1,25,22,4,46.58,1.02,0,0,10,1,-9.0,0.016,7,2023-01-25T22:04:46.580Z
1015285,110792,40.435323,-124.028459,24.148,3622.0,1371.8,-1209.7,4.3,4.5,5.2,2023,2,2,4,36,49.58,0.83,0,0,19,12,-9.0,0.015,7,2023-02-02T04:36:49.580Z
1013638,110811,40.461983,-124.030778,27.733,3424.5,4332.2,2375.1,4.0,4.4,1.4,2023,1,1,20,19,37.12,1.15,2,0,32,4,0.006,0.027,7,2023-01-01T20:19:37.120Z
1015586_20200108_082406,101567,40.500244,-124.328784,18.982,24.8,28.0,34.3,3.4,3.3,3.6,2020,1,8,8,24,6.85,0.0,4,4,14,12,0.008,0.017,8,2020-01-08T08:24:06.850Z
1015586_20200204_050353,101570,40.500297,-124.329118,18.957,-3.4,33.9,9.7,3.9,3.7,3.8,2020,2,4,5,3,53.76,0.0,4,4,16,25,0.008,0.014,8,2020-02-04T05:03:53.760Z
1015586_20200321_080018,101586,40.499618,-124.330168,18.868,-92.4,-41.6,-79.4,5.4,6.2,5.8,2020,3,21,8,0,18.84,0.0,3,4,20,25,0.016,0.019,8,2020-03-21T08:00:18.840Z
1015586_20200321_115233,101587,40.498698,-124.332821,18.826,-317.3,-143.7,-122.0,9.4,6.7,6.1,2020,3,21,11,52,33.3,0.0,1,2,7,0,0.015,0.058,8,2020-03-21T11:52:33.300Z
1015586_20200323_015303,101588,40.499581,-124.330379,18.917,-110.4,-45.6,-30.8,5.1,5.9,5.8,2020,3,23,1,53,3.72,0.0,3,4,9,13,0.015,0.013,8,2020-03-23T01:53:03.720Z
1015586_20200324_022909,101591,40.499296,-124.330461,18.826,-117.3,-77.3,-121.4,5.7,6.0,6.4,2020,3,24,2,29,9.6,0.0,3,4,0,0,0.018,-9.0,8,2020-03-24T02:29:09.600Z
1015586_20200326_113846,101595,40.499784,-124.330713,18.88,-138.7,-23.0,-68.0,5.4,6.1,5.5,2020,3,26,11,38,46.88,0.0,3,4,43,54,0.017,0.017,8,2020-03-26T11:38:46.880Z
1015586_20200331_081944,101598,40.499805,-124.330119,18.91,-88.3,-20.8,-37.9,6.4,7.3,7.3,2020,3,31,8,19,44.25,0.0,3,4,10,17,0.019,0.01,8,2020-03-31T08:19:44.250Z
1015586_20200404_025806,101600,40.499662,-124.330249,18.874,-99.3,-36.6,-73.8,4.8,5.9,4.2,2020,4,4,2,58,6.78,0.0,3,3,4,4,0.01,0.026,8,2020-04-04T02:58:06.780Z
1015586_20200429_094336,101609,40.497624,-124.331372,18.593,-194.5,-263.0,-354.9,3.2,6.6,6.1,2020,4,29,9,43,36.77,0.0,0,1,0,0,0.0,-9.0,8,2020-04-29T09:43:36.770Z
1015586_20200502_104051,101611,40.499308,-124.33055,18.853,-124.9,-75.9,-95.2,4.7,5.7,5.4,2020,5,2,10,40,51.55,0.0,3,3,18,34,0.012,0.018,8,2020-05-02T10:40:51.550Z
1015586_20200505_231201,101617,40.499447,-124.331315,18.769,-189.7,-60.5,-178.4,5.1,5.6,4.6,2020,5,5,23,12,1.6,0.0,2,3,24,50,0.019,0.016,8,2020-05-05T23:12:01.600Z
1015586_20200627_022412,101642,40.499943,-124.329134,19.013,-4.8,-5.4,65.2,3.0,2.6,4.8,2020,6,27,2,24,12.74,0.0,1,3,10,0,0.007,0.006,8,2020-06-27T02:24:12.740Z
1015586_20200722_190204,101651,40.500028,-124.328866,19.016,17.9,4.1,67.9,3.3,3.3,7.3,2020,7,22,19,2,4.88,0.0,2,2,25,25,0.013,0.017,8,2020-07-22T19:02:04.880Z
1015586_20200727_230449,101656,40.499634,-124.329989,18.997,-77.3,-39.8,48.9,5.5,5.6,5.9,2020,7,27,23,4,49.56,0.0,2,2,29,28,0.012,0.011,8,2020-07-27T23:04:49.560Z
1015586_20200809_094222,101664,40.501082,-124.328206,19.025,73.8,121.1,77.4,4.1,5.8,6.1,2020,8,9,9,42,22.34,0.0,1,3,0,0,0.007,-9.0,8,2020-08-09T09:42:22.340Z
1015586_20200917_052731,101707,40.499561,-124.329362,19.018,-24.1,-47.9,69.8,3.0,2.7,5.5,2020,9,17,5,27,31.81,0.0,1,3,9,1,0.008,0.011,8,2020-09-17T05:27:31.810Z
1015586_20201007_215258,101718,40.50011,-124.329036,18.991,3.4,13.1,42.7,3.1,3.6,4.4,2020,10,7,21,52,58.22,0.0,1,3,0,5,0.006,0.005,8,2020-10-07T21:52:58.220Z
1015586_20201011_094133,101724,40.499915,-124.329272,18.97,-16.6,-8.6,21.8,3.2,3.4,3.0,2020,10,11,9,41,33.18,0.0,1,3,0,7,0.005,0.016,8,2020-10-11T09:41:33.180Z
1015586_20201015_134448,101728,40.500077,-124.328939,18.975,11.7,9.5,27.5,3.2,2.9,3.9,2020,10,15,13,44,48.0,0.0,1,3,4,12,0.004,0.008,8,2020-10-15T13:44:48.000Z
1015586_20201103_043004,101733,40.50107,-124.32854,18.934,45.5,119.7,-14.0,5.4,6.0,5.1,2020,11,3,4,30,3.98,0.0,1,3,0,0,0.015,-9.0,8,2020-11-03T04:30:03.980Z
1015586_20201104_220331,101734,40.500126,-124.329183,18.949,-9.0,14.9,1.2,2.7,3.3,2.9,2020,11,4,22,3,31.04,0.0,2,2,10,10,0.004,0.016,8,2020-11-04T22:03:31.040Z
1015586_20201107_065227,101738,40.499182,-124.329338,19.009,-22.1,-89.9,61.1,3.7,4.0,4.5,2020,11,7,6,52,27.34,0.0,1,3,0,0,0.006,-9.0,8,2020-11-07T06:52:27.340Z
1015586_20210206_170025,101769,40.499715,-124.329167,18.989,-7.6,-30.7,41.0,3.0,3.3,4.2,2021,2,6,17,0,25.16,0.0,2,3,10,5,0.006,0.005,8,2021-02-06T17:00:25.160Z
1015586_20210602_103238,101805,40.500122,-124.330143,18.999,-90.4,14.5,51.4,4.6,2.7,3.8,2021,6,2,10,32,38.31,0.0,2,2,0,0,0.008,-9.0,8,2021-06-02T10:32:38.310Z
1015586_20210630_192657,101815,40.499626,-124.329451,19.036,-31.7,-40.7,88.0,3.5,4.0,4.9,2021,6,30,19,26,57.24,0.0,4,4,11,10,0.01,0.011,8,2021-06-30T19:26:57.240Z
1015586_20210701_070705,101821,40.499723,-124.329395,19.018,-26.9,-29.8,70.3,3.2,3.6,4.3,2021,7,1,7,7,5.6,0.0,4,4,12,2,0.009,0.025,8,2021-07-01T07:07:05.600Z
1015586_20210702_193209,101827,40.499809,-124.328719,19.042,30.4,-20.3,94.6,4.0,4.2,5.6,2021,7,2,19,32,9.36,0.0,0,4,0,22,0.01,0.01,8,2021-07-02T19:32:09.360Z
1015586_20210705_100014,101830,40.499731,-124.329354,19.019,-23.5,-28.9,71.6,3.4,3.5,4.3,2021,7,5,10,0,14.66,0.0,4,4,13,14,0.011,0.012,8,2021-07-05T10:00:14.660Z
1015586_20210707_001955,101831,40.499727,-124.329102,18.979,-2.1,-29.4,31.1,3.1,3.2,3.6,2021,7,7,0,19,55.42,0.0,4,4,22,26,0.008,0.019,8,2021-07-07T00:19:55.420Z
1015586_20210729_073732,101847,40.500016,-124.328703,19.015,31.7,2.7,67.2,4.6,3.3,4.6,2021,7,29,7,37,32.96,0.0,1,4,10,1,0.007,0.006,8,2021-07-29T07:37:32.960Z
1015586_20210810_192916,101849,40.500358,-124.328866,19.002,17.9,40.7,54.3,4.1,3.3,3.4,2021,8,10,19,29,16.64,0.0,4,4,4,2,0.006,0.011,8,2021-08-10T19:29:16.640Z
1015586_20210811_110746,101851,40.500151,-124.328825,18.979,21.4,17.6,31.2,3.9,3.3,4.0,2021,8,11,11,7,46.75,0.0,4,4,14,9,0.006,0.022,8,2021-08-11T11:07:46.750Z
1015586_20210816_072605,101854,40.500073,-124.329215,18.963,-11.7,9.0,14.9,3.6,2.8,3.5,2021,8,16,7,26,5.7,0.0,4,4,30,2,0.005,0.017,8,2021-08-16T07:26:05.700Z
1015586_20210826_215311,101857,40.499581,-124.32915,18.99,-6.2,-45.6,42.7,3.3,3.8,4.8,2021,8,26,21,53,11.22,0.0,4,4,26,33,0.01,0.016,8,2021-08-26T21:53:11.220Z
1015586_20211013_005349,101872,40.500114,-124.329386,19.003,-26.2,13.6,55.0,5.9,5.6,5.7,2021,10,13,0,53,49.85,0.0,1,3,0,0,0.017,-9.0,8,2021-10-13T00:53:49.850Z
1015586_20211024_032802,101877,40.499866,-124.329199,18.972,-10.3,-14.0,24.0,3.6,3.9,4.6,2021,10,24,3,28,2.91,0.0,4,4,9,9,0.011,0.008,8,2021-10-24T03:28:02.910Z
1015586_20211122_120121,101883,40.499731,-124.329297,19.02,-18.6,-28.9,72.3,3.4,3.6,4.4,2021,11,22,12,1,21.52,0.0,4,4,18,1,0.011,0.005,8,2021-11-22T12:01:21.520Z
1015586_20211203_111604,101888,40.500407,-124.328784,18.952,24.8,46.1,3.8,4.3,4.1,2.6,2021,12,3,11,16,4.32,0.0,1,3,10,27,0.008,0.013,8,2021-12-03T11:16:04.320Z
1015586_20211211_082410,101889,40.501062,-124.328223,19.055,72.4,118.8,107.0,4.0,6.1,6.6,2021,12,11,8,24,10.22,0.0,1,3,0,0,0.009,-9.0,8,2021-12-11T08:24:10.220Z
1015586_20211217_041533,101891,40.500354,-124.328149,19.009,78.6,40.2,61.6,4.3,3.8,4.2,2021,12,17,4,15,33.12,0.0,0,4,0,15,0.008,0.014,8,2021-12-17T04:15:33.120Z
1015586_20211220_232140,101897,40.499357,-124.3302,18.966,-95.2,-70.5,17.9,3.6,3.3,3.0,2021,12,20,23,21,40.62,0.0,4,4,12,24,0.008,0.02,8,2021-12-20T23:21:40.620Z
1015586_20211221_002802,101902,40.499471,-124.330135,18.966,-89.7,-57.8,18.1,3.3,3.0,3.1,2021,12,21,0,28,2.92,0.0,4,4,11,7,0.007,0.006,8,2021-12-21T00:28:02.920Z
1015586_20211221_000657,101903,40.499577,-124.329883,18.978,-68.3,-46.1,30.6,3.1,2.9,3.4,2021,12,21,0,6,57.22,0.0,4,4,20,33,0.005,0.013,8,2021-12-21T00:06:57.220Z
1015586_20211221_000532,101905,40.499459,-124.330184,18.964,-93.8,-59.2,15.7,3.4,3.0,3.1,2021,12,21,0,5,32.38,0.0,4,4,15,19,0.007,0.018,8,2021-12-21T00:05:32.380Z
1015586_20211221_045549,101910,40.499817,-124.329744,19.0,-56.6,-19.4,51.8,4.6,3.4,4.4,2021,12,21,4,55,49.02,0.0,1,3,14,37,0.007,0.018,8,2021-12-21T04:55:49.020Z
1015586_20211221_054449,101918,40.496313,-124.332308,18.531,-273.9,-408.5,-416.5,6.0,6.0,5.8,2021,12,21,5,44,49.74,0.0,1,2,10,8,0.002,0.018,8,2021-12-21T05:44:49.740Z
1015586_20211221_134948,101919,40.500578,-124.332935,19.511,-327.0,65.1,563.4,8.2,16.5,14.0,2021,12,21,13,49,48.09,0.0,1,0,0,0,0.0,-9.0,8,2021-12-21T13:49:48.090Z
1015586_20211222_134052,101921,40.499544,-124.329728,18.974,-55.2,-49.7,25.9,3.3,2.9,3.4,2021,12,22,13,40,52.24,0.0,3,4,25,31,0.007,0.012,8,2021-12-22T13:40:52.240Z
1015586_20211226_001630,101931,40.499471,-124.329785,18.958,-60.0,-57.8,10.2,3.3,3.1,3.0,2021,12,26,0,16,30.6,0.0,3,4,15,21,0.005,0.016,8,2021-12-26T00:16:30.600Z
1015586_20220101_065317,101946,40.499491,-124.330933,18.913,-157.3,-55.6,-34.3,4.2,3.4,5.1,2022,1,1,6,53,17.65,0.0,4,4,29,41,0.008,0.018,8,2022-01-01T06:53:17.650Z
1015586_20220101_015243,101948,40.499862,-124.329867,18.915,-66.9,-14.5,-32.4,5.2,2.4,3.7,2022,1,1,1,52,43.98,0.0,2,2,24,23,0.003,0.011,8,2022-01-01T01:52:43.980Z
1015586_20220101_015323,101951,40.499308,-124.330949,18.898,-158.7,-75.9,-49.7,4.3,3.3,4.8,2022,1,1,1,53,23.85,0.0,4,4,5,2,0.007,0.008,8,2022-01-01T01:53:23.850Z
1015586_20220101_014834,101952,40.499296,-124.330843,18.898,-149.7,-77.3,-49.4,4.2,3.4,4.7,2022,1,1,1,48,34.91,0.0,4,4,16,19,0.006,0.017,8,2022-01-01T01:48:34.910Z
1015586_20220101_094108,101953,40.499207,-124.331519,18.923,-207.0,-87.2,-25.1,4.8,3.9,4.5,2022,1,1,9,41,8.93,0.0,4,4,7,11,0.007,0.024,8,2022-01-01T09:41:08.930Z
1015586_20220101_020256,101954,40.499447,-124.331079,18.922,-169.7,-60.5,-26.0,4.2,3.4,5.1,2022,1,1,2,2,56.53,0.0,4,4,15,19,0.008,0.021,8,2022-01-01T02:02:56.530Z
1015586_20220101_041215,101955,40.499239,-124.331445,18.919,-200.7,-83.6,-28.8,4.7,3.7,4.4,2022,1,1,4,12,15.75,0.0,4,4,25,20,0.007,0.019,8,2022-01-01T04:12:15.750Z
1015586_20220101_134911,101958,40.499398,-124.332975,18.924,-330.4,-66.0,-23.5,8.5,4.2,5.5,2022,1,1,13,49,11.08,0.0,2,3,33,42,0.019,0.02,8,2022-01-01T13:49:11.080Z
1015586_20220102_064908,101965,40.499219,-124.331372,18.926,-194.5,-85.8,-22.3,4.6,3.7,4.3,2022,1,2,6,49,8.99,0.0,4,4,28,31,0.007,0.021,8,2022-01-02T06:49:08.990Z
1015586_20220102_015353,101966,40.499544,-124.33068,18.963,-135.9,-49.7,15.7,3.5,2.2,2.8,2022,1,2,1,53,53.08,0.0,1,3,0,0,0.002,-9.0,8,2022-01-02T01:53:53.080Z
1015586_20220102_161044,101968,40.499337,-124.333382,18.943,-364.9,-72.7,-5.1,7.9,4.6,4.6,2022,1,2,16,10,44.74,0.0,1,3,15,28,0.007,0.015,8,2022-01-02T16:10:44.740Z
1015586_20220102_160256,101969,40.49893,-124.333057,18.951,-337.3,-117.9,3.0,7.4,6.0,5.3,2022,1,2,16,2,56.65,0.0,2,3,13,15,0.005,0.025,8,2022-01-02T16:02:56.650Z
1015586_20220106_040728,101979,40.499894,-124.329256,18.97,-15.2,-10.8,22.6,3.0,3.0,3.5,2022,1,6,4,7,28.08,0.0,4,4,11,13,0.011,0.007,8,2022-01-06T04:07:28.080Z
1015586_20220127_211613,102007,40.498983,-124.333309,18.997,-358.7,-112.1,49.7,6.8,4.6,4.0,2022,1,27,21,16,13.56,0.0,2,2,22,22,0.007,0.022,8,2022-01-27T21:16:13.560Z
1015586_20220208_020412,102014,40.50002,-124.329199,18.986,-10.3,3.2,38.0,4.0,3.5,4.0,2022,2,8,2,4,12.55,0.0,2,3,13,20,0.012,0.017,8,2022-02-08T02:04:12.550Z
1015586_20220217_231642,102020,40.499902,-124.328996,18.988,6.9,-9.9,40.6,3.1,2.6,4.0,2022,2,17,23,16,42.54,0.0,3,4,13,14,0.007,0.013,8,2022-02-17T23:16:42.540Z
1015586_20220218_153338,102021,40.499862,-124.329305,18.967,-19.3,-14.5,19.7,3.2,2.2,3.2,2022,2,18,15,33,38.9,0.0,2,3,8,0,0.004,0.005,8,2022-02-18T15:33:38.900Z
1015586_20220219_022448,102023,40.500419,-124.328027,19.014,89.0,47.4,66.2,4.6,4.3,4.3,2022,2,19,2,24,48.48,0.0,0,4,0,15,0.008,0.016,8,2022-02-19T02:24:48.480Z
1015586_20220224_104146,102028,40.500313,-124.328654,19.004,35.9,35.7,56.7,4.5,3.4,5.0,2022,2,24,10,41,46.25,0.0,1,3,7,15,0.009,0.015,8,2022-02-24T10:41:46.250Z
1015586_20220225_160605,102030,40.499841,-124.329793,18.984,-60.7,-16.7,36.7,4.3,3.2,3.3,2022,2,25,16,6,5.31,0.0,2,3,16,14,0.017,0.007,8,2022-02-25T16:06:05.310Z
1015586_20220305_072447,102034,40.500061,-124.328866,19.005,17.9,7.7,57.4,5.6,6.2,7.3,2022,3,5,7,24,47.27,0.0,3,4,17,25,0.016,0.017,8,2022-03-05T07:24:47.270Z
1015586_20220306_144127,102035,40.499849,-124.329818,18.987,-62.8,-15.8,39.7,3.4,3.3,3.8,2022,3,6,14,41,27.15,0.0,2,3,40,50,0.01,0.013,8,2022-03-06T14:41:27.150Z
1015586_20220308_150538,102037,40.499015,-124.321305,18.782,658.8,-108.4,-165.5,6.0,3.1,4.5,2022,3,8,15,5,38.24,0.0,2,1,3,3,0.003,0.028,8,2022-03-08T15:05:38.240Z
1015586_20220311_035517,102041,40.49967,-124.329639,19.033,-47.6,-35.7,85.2,4.4,3.2,5.3,2022,3,11,3,55,17.33,0.0,2,4,11,0,0.018,0.014,8,2022-03-11T03:55:17.330Z
1015586_20220321_152514,102047,40.499227,-124.330623,18.939,-131.1,-84.9,-8.4,7.9,5.8,6.1,2022,3,21,15,25,14.32,0.0,2,2,38,50,0.015,0.03,8,2022-03-21T15:25:14.320Z
1015586_20220323_123203,102049,40.499805,-124.329313,18.978,-20.0,-20.8,29.8,4.8,4.5,4.7,2022,3,23,12,32,2.99,0.0,2,4,13,21,0.017,0.016,8,2022-03-23T12:32:02.990Z
1015586_20220323_200819,102050,40.498783,-124.32146,18.81,645.7,-134.2,-137.3,9.5,2.3,6.4,2022,3,23,20,8,19.94,0.0,2,0,2,0,0.003,0.054,8,2022-03-23T20:08:19.940Z
1015586_20220329_233809,102052,40.499927,-124.329582,18.995,-42.8,-7.2,46.8,3.7,3.2,3.8,2022,3,29,23,38,9.8,0.0,3,3,0,0,0.01,-9.0,8,2022-03-29T23:38:09.800Z
1015586_20220330_083544,102053,40.499955,-124.328906,18.988,14.5,-4.1,39.9,3.7,2.5,4.0,2022,3,30,8,35,44.72,0.0,2,4,6,17,0.007,0.006,8,2022-03-30T08:35:44.720Z
1015586_20220402_033315,102054,40.500151,-124.329679,18.908,-51.0,17.6,-39.8,3.9,3.8,5.0,2022,4,2,3,33,15.28,0.0,2,2,0,5,0.011,0.003,8,2022-04-02T03:33:15.280Z
1015586_20220407_111009,102055,40.499028,-124.321761,18.71,620.2,-107.1,-237.4,5.4,2.9,2.9,2022,4,7,11,10,9.56,0.0,2,1,6,7,0.001,0.006,8,2022-04-07T11:10:09.560Z
1015586_20220409_143819,102057,40.499084,-124.330721,18.914,-139.3,-100.8,-33.4,7.7,4.7,5.1,2022,4,9,14,38,19.4,0.0,2,2,24,25,0.017,0.035,8,2022-04-09T14:38:19.400Z
1015586_20220410_083007,102058,40.499585,-124.3302,18.946,-95.2,-45.2,-1.8,7.5,5.6,6.4,2022,4,10,8,30,6.98,0.0,2,3,10,12,0.022,0.022,8,2022-04-10T08:30:06.980Z
1015586_20220411_045323,102059,40.500061,-124.328752,18.953,27.6,7.7,5.1,5.4,5.2,5.7,2022,4,11,4,53,23.59,0.0,3,3,19,19,0.02,0.017,8,2022-04-11T04:53:23.590Z
1015586_20220413_091730,102060,40.500077,-124.329232,18.976,-13.1,9.5,28.4,3.6,2.6,3.2,2022,4,13,9,17,30.04,0.0,3,4,9,17,0.008,0.009,8,2022-04-13T09:17:30.040Z
1015586_20220413_093206,102061,40.500004,-124.329093,19.011,-1.4,1.4,63.0,4.1,3.7,4.5,2022,4,13,9,32,6.25,0.0,2,4,12,23,0.015,0.013,8,2022-04-13T09:32:06.250Z
1015586_20220415_142229,102065,40.499752,-124.332617,18.967,-300.1,-26.7,18.8,5.8,4.1,3.9,2022,4,15,14,22,29.14,0.0,2,2,21,20,0.011,0.018,8,2022-04-15T14:22:29.140Z
1015586_20220418_121246,102069,40.498779,-124.321533,18.8,639.5,-134.6,-148.1,10.8,2.5,6.0,2022,4,18,12,12,46.35,0.0,2,0,4,2,0.003,0.032,8,2022-04-18T12:12:46.350Z
1015586_20220511_103701,102081,40.499707,-124.328638,18.927,37.3,-31.6,-20.6,4.1,4.3,4.5,2022,5,11,10,37,0.98,0.0,4,3,19,26,0.024,0.03,8,2022-05-11T10:37:00.980Z
1015586_20220520_162039,102089,40.499532,-124.32911,19.056,-2.8,-51.1,108.1,3.6,4.2,6.6,2022,5,20,16,20,39.27,0.0,4,4,9,15,0.014,0.013,8,2022-05-20T16:20:39.270Z
1015586_20220526_032429,102091,40.498779,-124.321672,18.794,627.8,-134.6,-154.0,10.8,2.0,6.3,2022,5,26,3,24,29.49,0.0,2,0,5,2,0.004,0.039,8,2022-05-26T03:24:29.490Z
1015586_20220628_094535,102106,40.50009,-124.329378,18.949,-25.5,10.8,1.3,3.6,2.8,3.5,2022,6,28,9,45,35.36,0.0,3,3,21,20,0.006,0.016,8,2022-06-28T09:45:35.360Z
1015586_20220705_032304,102110,40.499723,-124.32959,19.042,-43.5,-29.8,94.6,3.1,2.7,5.0,2022,7,5,3,23,4.95,0.0,1,3,5,13,0.007,0.007,8,2022-07-05T03:23:04.950Z
1015586_20220725_042934,102117,40.496151,-124.332218,18.534,-266.3,-426.5,-413.6,9.4,8.6,8.4,2022,7,25,4,29,34.6,0.0,1,3,0,0,0.011,-9.0,8,2022-07-25T04:29:34.600Z
1015586_20220802_102500,102120,40.500232,-124.329093,18.999,-1.4,26.7,51.0,3.4,2.9,4.0,2022,8,2,10,25,0.9,0.0,2,3,10,17,0.007,0.013,8,2022-08-02T10:25:00.900Z
1015586_20220813_060705,102123,40.500094,-124.329191,18.962,-9.7,11.3,14.7,3.6,2.9,3.5,2022,8,13,6,7,5.24,0.0,4,4,51,65,0.005,0.014,8,2022-08-13T06:07:05.240Z
1015586_20220821_112727,102126,40.500085,-124.329191,18.962,-9.7,10.4,13.9,3.6,2.8,3.5,2022,8,21,11,27,27.64,0.0,4,4,0,4,0.005,0.01,8,2022-08-21T11:27:27.640Z
1015586_20220829_185744,102132,40.499719,-124.328695,18.928,32.4,-30.3,-20.0,5.7,6.1,7.2,2022,8,29,18,57,44.54,0.0,4,4,7,9,0.025,0.033,8,2022-08-29T18:57:44.540Z
1015586_20220830_092656,102133,40.499703,-124.329134,19.024,-4.8,-32.1,76.6,4.2,3.4,5.7,2022,8,30,9,26,56.21,0.0,2,4,9,22,0.014,0.013,8,2022-08-30T09:26:56.210Z
1015586_20220911_220121,102134,40.499333,-124.33291,18.994,-324.9,-73.2,46.2,7.6,5.1,3.7,2022,9,11,22,1,21.54,0.0,3,1,9,0,0.008,0.033,8,2022-09-11T22:01:21.540Z
1015586_20220912_082928,102135,40.500134,-124.32902,18.974,4.8,15.8,26.0,3.5,2.9,3.1,2022,9,12,8,29,28.62,0.0,2,4,4,10,0.006,0.006,8,2022-09-12T08:29:28.620Z
1015586_20220912_035243,102136,40.49884,-124.333382,19.001,-364.9,-127.9,53.2,6.4,4.8,5.0,2022,9,12,3,52,43.35,0.0,4,2,31,19,0.009,0.029,8,2022-09-12T03:52:43.350Z
1015586_20220918_014924,102137,40.50009,-124.328971,18.989,9.0,10.8,41.7,3.7,2.9,3.4,2022,9,18,1,49,24.88,0.0,3,4,13,20,0.005,0.016,8,2022-09-18T01:49:24.880Z
1015586_20221004_054214,102142,40.499353,-124.329354,19.02,-23.5,-70.9,72.7,4.0,4.2,5.3,2022,10,4,5,42,14.32,0.0,4,4,76,104,0.014,0.016,8,2022-10-04T05:42:14.320Z
1015586_20221007_074809,102145,40.500875,-124.327889,18.971,100.7,98.0,23.5,5.7,5.1,4.2,2022,10,7,7,48,9.67,0.0,1,4,2,6,0.011,0.017,8,2022-10-07T07:48:09.670Z
1015586_20221011_185044,102147,40.49954,-124.328963,19.065,9.7,-50.2,117.1,4.4,3.8,6.8,2022,10,11,18,50,44.38,0.0,2,2,13,4,0.011,0.016,8,2022-10-11T18:50:44.380Z
1015586_20221013_135024,102148,40.501042,-124.327718,18.992,115.2,116.6,43.9,6.6,5.9,5.5,2022,10,13,13,50,24.81,0.0,1,3,8,24,0.013,0.02,8,2022-10-13T13:50:24.810Z
1015586_20221112_143534,102154,40.500256,-124.328898,18.967,15.2,29.4,19.6,3.9,3.1,3.1,2022,11,12,14,35,34.34,0.0,2,4,1,0,0.006,0.005,8,2022-11-12T14:35:34.340Z
1015586_20221114_085117,102155,40.500208,-124.328857,18.977,18.6,23.9,29.7,3.6,3.4,2.8,2022,11,14,8,51,17.18,0.0,0,4,0,45,0.003,0.017,8,2022-11-14T08:51:17.180Z
1015586_20221115_093543,102157,40.499866,-124.329102,18.98,-2.1,-14.0,31.9,3.0,2.9,3.6,2022,11,15,9,35,43.08,0.0,4,4,67,89,0.007,0.014,8,2022-11-15T09:35:43.080Z
1015586_20221116_055841,102159,40.499772,-124.331396,18.9,-196.6,-24.4,-47.9,9.1,7.1,7.7,2022,11,16,5,58,41.5,0.0,1,3,6,18,0.024,0.017,8,2022-11-16T05:58:41.500Z
1015586_20221119_192621,102162,40.499699,-124.329378,18.968,-25.5,-32.5,20.3,3.8,3.0,2.5,2022,11,19,19,26,21.64,0.0,1,3,19,59,0.006,0.011,8,2022-11-19T19:26:21.640Z
