event_id,hypodd_id,latitude,longitude,depth,x_m,y_m,z_m,ex_m,ey_m,ez_m,year,month,day,hour,minute,second,magnitude,n_cc_p,n_cc_s,n_cat_p,n_cat_s,rms_cc,rms_cat,cluster_id,origin_time
1016064_20200903_102336,100618,40.473201,-124.492993,16.969,0.0,0.0,-0.9,6.2,8.4,12.0,2020,9,3,10,23,36.5,0.0,3,12,0,0,0.011,-9.0,49,2020-09-03T10:23:36.500Z
1016064,100880,40.473173,-124.493001,16.961,-0.7,-3.2,-8.7,11.4,13.8,22.3,2023,2,22,3,3,18.93,1.24,6,12,0,0,0.011,-9.0,49,2023-02-22T03:03:18.930Z
1016974_20200222_190652,100570,40.280184,-124.551799,17.901,0.7,9.0,1.5,3.5,21.5,9.7,2020,2,22,19,6,52.32,0.0,2,12,0,0,0.008,-9.0,50,2020-02-22T19:06:52.320Z
1016974_20200724_165542,100571,40.280074,-124.551807,17.902,0.0,-3.2,1.9,4.7,18.7,8.7,2020,7,24,16,55,42.9,0.0,4,13,0,0,0.012,-9.0,50,2020-07-24T16:55:42.900Z
1016974_20201002_042447,100572,40.280233,-124.551774,17.904,2.8,14.5,4.0,9.0,17.2,13.5,2020,10,2,4,24,47.1,0.0,2,11,0,0,0.022,-9.0,50,2020-10-02T04:24:47.100Z
1016974,100856,40.279952,-124.551831,17.894,-2.1,-16.7,-6.0,8.0,14.5,5.4,2023,3,25,19,24,32.4,1.25,4,14,0,0,0.017,-9.0,50,2023-03-25T19:24:32.400Z
nc73833021_20200213_230746,100538,40.642619,-123.970549,27.802,38.5,-19.9,61.7,22.6,23.0,24.6,2020,2,13,23,7,46.88,0.0,5,11,0,0,0.024,-9.0,51,2020-02-13T23:07:46.880Z
nc73833021_20200227_010909,100539,40.642851,-123.970898,27.765,8.9,5.9,25.0,37.4,30.9,64.6,2020,2,27,1,9,9.98,0.0,5,0,0,0,0.007,-9.0,51,2020-02-27T01:09:09.980Z
nc73833021_20200629_064606,100540,40.642822,-123.971069,27.733,-5.5,2.7,-7.1,18.3,20.3,21.0,2020,6,29,6,46,6.84,0.0,7,16,0,0,0.018,-9.0,51,2020-06-29T06:46:06.840Z
nc73833021,100833,40.642896,-123.971281,27.704,-23.4,10.8,-36.1,24.4,24.6,29.9,2023,1,17,5,14,2.51,1.84,11,15,0,0,0.021,-9.0,51,2023-01-17T05:14:02.510Z
1012903_20200208_195244,100521,40.546692,-124.067188,19.75,1.4,-0.9,-0.3,19.5,10.5,14.8,2020,2,8,19,52,44.32,0.0,0,13,0,0,0.011,-9.0,52,2020-02-08T19:52:44.320Z
1012903_20200223_010617,100522,40.546724,-124.067212,19.755,-0.7,2.7,4.9,21.1,13.2,14.2,2020,2,23,1,6,17.52,0.0,1,13,0,0,0.015,-9.0,52,2020-02-23T01:06:17.520Z
1012903_20201023_103125,100523,40.546582,-124.067529,19.738,-27.6,-13.1,-11.7,30.5,19.2,15.9,2020,10,23,10,31,25.74,0.0,0,7,0,0,0.011,-9.0,52,2020-10-23T10:31:25.740Z
1012903,100825,40.546745,-124.067065,19.752,11.7,5.0,2.1,19.5,16.8,18.6,2022,12,26,5,31,21.18,1.08,1,11,0,0,0.018,-9.0,52,2022-12-26T05:31:21.180Z
1017149_20200206_083918,100466,40.295809,-124.397111,8.113,-0.7,12.2,2.7,14.1,21.6,17.4,2020,2,6,8,39,18.32,0.0,2,7,0,0,0.013,-9.0,53,2020-02-06T08:39:18.320Z
1017149_20200206_113320,100467,40.295736,-124.397103,8.113,0.0,4.1,3.1,14.0,26.4,23.4,2020,2,6,11,33,20.94,0.0,0,8,0,0,0.009,-9.0,53,2020-02-06T11:33:20.940Z
1017149_20200206_113541,100468,40.295695,-124.397176,8.123,-6.2,-0.5,13.2,12.6,39.2,20.8,2020,2,6,11,35,41.96,0.0,1,7,0,0,0.013,-9.0,53,2020-02-06T11:35:41.960Z
1017149,100819,40.295589,-124.397021,8.091,6.9,-12.2,-18.6,23.6,47.0,39.7,2023,4,1,12,56,24.62,0.61,1,6,0,0,0.01,-9.0,53,2023-04-01T12:56:24.620Z
1018078_20200113_200048,100287,40.379309,-124.311572,29.971,19.4,23.0,10.9,217.0,83.0,94.9,2020,1,13,20,0,48.7,0.0,6,3,0,0,0.05,-9.0,54,2020-01-13T20:00:48.700Z
1018078_20200318_232844,100288,40.379106,-124.311784,29.956,1.4,0.5,-3.9,90.6,102.4,45.7,2020,3,18,23,28,44.42,0.0,3,9,0,0,0.037,-9.0,54,2020-03-18T23:28:44.420Z
1018078_20200319_001610,100289,40.37935,-124.312126,29.97,-27.6,27.6,10.3,117.9,127.0,101.7,2020,3,19,0,16,10.64,0.0,6,9,0,0,0.05,-9.0,54,2020-03-19T00:16:10.640Z
1018078,100765,40.37865,-124.311564,29.944,20.0,-50.2,-16.1,125.0,171.3,103.3,2023,4,30,3,17,51.43,0.24,7,9,0,0,0.066,-9.0,54,2023-04-30T03:17:51.430Z
nc73883491_20200215_130935,100283,40.387016,-124.285482,30.596,1.4,1.8,-4.3,7.2,3.5,3.2,2020,2,15,13,9,35.88,0.0,4,14,0,0,0.014,-9.0,55,2020-02-15T13:09:35.880Z
nc73883491_20200215_121219,100284,40.387016,-124.285457,30.595,3.5,1.8,-4.8,7.1,3.0,2.8,2020,2,15,12,12,19.36,0.0,4,14,0,0,0.012,-9.0,55,2020-02-15T12:12:19.360Z
nc73883491_20200318_223528,100285,40.386979,-124.285343,30.601,13.1,-2.3,0.9,8.5,4.9,3.8,2020,3,18,22,35,28.52,0.0,3,9,0,0,0.016,-9.0,55,2020-03-18T22:35:28.520Z
nc73883491,100763,40.386975,-124.285758,30.61,-22.1,-2.7,9.9,8.8,5.4,4.0,2023,5,3,16,44,54.56,1.67,3,13,0,0,0.014,-9.0,55,2023-05-03T16:44:54.560Z
1008269_20200710_114051,100224,40.329329,-124.613794,10.972,0.7,3.2,2.3,7.0,11.8,12.7,2020,7,10,11,40,51.78,0.0,8,19,0,0,0.013,-9.0,56,2020-07-10T11:40:51.780Z
1008269_20201002_052951,100225,40.329317,-124.613794,10.973,0.7,1.8,2.5,4.6,7.7,10.8,2020,10,2,5,29,51.58,0.0,6,17,0,0,0.013,-9.0,56,2020-10-02T05:29:51.580Z
1008269_20201229_185653,100226,40.32926,-124.613818,10.959,-1.4,-4.5,-10.8,6.8,11.9,6.0,2020,12,29,18,56,53.34,0.0,12,19,0,0,0.012,-9.0,56,2020-12-29T18:56:53.340Z
1008269,100755,40.329301,-124.613794,10.978,0.7,0.0,7.5,7.2,10.5,17.3,2022,12,19,12,20,31.7,1.28,12,21,0,0,0.008,-9.0,56,2022-12-19T12:20:31.700Z
nc73874615_20201228_141923,100672,40.338696,-124.552799,6.12,0.0,-0.5,-0.1,0.0,0.0,0.0,2020,12,28,14,19,23.26,0.0,2,7,0,0,0.0,-9.0,57,2020-12-28T14:19:23.260Z
nc73874615,100935,40.3387,-124.552808,6.12,-0.7,0.0,0.2,0.0,0.0,0.0,2023,4,17,9,13,51.23,2.06,2,7,0,0,0.0,-9.0,57,2023-04-17T09:13:51.230Z
nc73822201_20200324_070214,100650,40.546631,-124.227075,23.251,-6.9,-7.7,-8.5,351.4,219.6,227.3,2020,3,24,7,2,14.78,0.0,3,5,0,0,0.04,-9.0,58,2020-03-24T07:02:14.780Z
nc73822201_20201121_005145,100651,40.54683,-124.227067,23.283,-6.2,14.5,23.5,400.6,293.7,327.7,2020,11,21,0,51,45.0,0.0,5,3,0,0,0.092,-9.0,58,2020-11-21T00:51:45.000Z
nc73822201,100923,40.546688,-124.226872,23.253,10.3,-1.4,-6.9,177.7,164.7,134.4,2022,12,21,2,56,11.82,1.6,6,6,0,0,0.081,-9.0,58,2022-12-21T02:56:11.820Z
nc73840536_20200319_060427,100646,40.42548,-123.987231,30.18,-2.1,-2.3,-9.6,222.7,303.0,269.0,2020,3,19,6,4,27.54,0.0,0,6,0,0,0.065,-9.0,59,2020-03-19T06:04:27.540Z
nc73840536_20200405_074043,100647,40.425212,-123.987484,30.174,-23.5,-32.1,-15.9,147.1,204.0,77.8,2020,4,5,7,40,43.48,0.0,2,3,0,0,0.168,-9.0,59,2020-04-05T07:40:43.480Z
nc73840536,100915,40.425704,-123.987028,30.206,15.2,22.6,15.8,227.6,326.0,264.7,2023,2,1,13,7,8.63,2.17,2,7,0,0,0.136,-9.0,59,2023-02-01T13:07:08.630Z
1012369_20200427_034618,100633,40.567387,-124.018026,22.719,-19.3,-12.7,-11.2,55.5,43.7,45.9,2020,4,27,3,46,18.44,0.0,0,4,0,0,0.015,-9.0,60,2020-04-27T03:46:18.440Z
1012369_20201111_112254,100634,40.567505,-124.017749,22.729,4.1,0.5,-1.2,54.2,26.4,41.0,2020,11,11,11,22,54.4,0.0,3,6,0,0,0.015,-9.0,60,2020-11-11T11:22:54.400Z
1012369,100890,40.567546,-124.017733,22.739,5.5,5.0,9.0,54.2,15.5,49.5,2022,12,24,19,37,36.12,1.39,3,6,0,0,0.016,-9.0,60,2022-12-24T19:37:36.120Z
nc73822826_20200307_095350,100614,40.497323,-124.45083,26.673,-2.8,2.7,3.1,63.4,63.0,74.4,2020,3,7,9,53,50.14,0.0,4,3,0,0,0.017,-9.0,61,2020-03-07T09:53:50.140Z
nc73822826_20200923_152724,100615,40.497205,-124.450985,26.707,-15.9,-10.4,37.3,55.8,56.6,97.2,2020,9,23,15,27,24.66,0.0,2,7,0,0,0.017,-9.0,61,2020-09-23T15:27:24.660Z
nc73822826,100875,40.49738,-124.450586,26.632,17.9,9.0,-38.1,48.9,51.1,81.3,2022,12,22,1,13,30.13,2.71,2,8,0,0,0.016,-9.0,61,2022-12-22T01:13:30.130Z
nc73855500_20200225_115137,100576,40.410514,-124.064404,29.06,-9.0,-20.8,0.1,13.3,12.5,11.0,2020,2,25,11,51,37.82,0.0,1,4,0,0,0.045,-9.0,62,2020-02-25T11:51:37.820Z
nc73855500_20200319_103636,100577,40.410803,-124.064331,29.055,-2.8,11.3,-5.4,27.0,27.5,22.7,2020,3,19,10,36,36.04,0.0,0,7,0,0,0.032,-9.0,62,2020-03-19T10:36:36.040Z
nc73855500,100862,40.410775,-124.064185,29.065,9.7,8.1,4.9,30.6,27.4,22.2,2023,3,11,22,2,2.0,2.25,1,7,0,0,0.046,-9.0,62,2023-03-11T22:02:02.000Z
1012876_20200408_082158,100519,40.376607,-124.250879,26.407,1.4,0.9,-3.3,29.3,61.8,39.5,2020,4,8,8,21,58.12,0.0,2,5,0,0,0.017,-9.0,63,2020-04-08T08:21:58.120Z
1012876_20200818_235439,100520,40.376624,-124.250903,26.41,-0.7,2.7,0.4,30.7,40.8,32.8,2020,8,18,23,54,39.92,0.0,0,7,0,0,0.01,-9.0,63,2020-08-18T23:54:39.920Z
1012876,100823,40.376579,-124.250911,26.412,-1.4,-2.3,1.9,28.3,50.6,20.8,2022,12,26,3,17,37.28,0.86,2,8,0,0,0.014,-9.0,63,2022-12-26T03:17:37.280Z
1015792_20200201_015846,100457,40.275867,-124.53903,11.663,-2.8,-4.1,3.2,8.3,11.9,18.1,2020,2,1,1,58,46.34,0.0,5,3,0,0,0.018,-9.0,64,2020-02-01T01:58:46.340Z
1015792_20200419_180757,100458,40.275985,-124.538957,11.655,3.5,9.0,-5.3,11.0,17.2,21.7,2020,4,19,18,7,57.94,0.0,2,4,0,0,0.008,-9.0,64,2020-04-19T18:07:57.940Z
1015792,100809,40.275863,-124.539014,11.661,-1.4,-4.5,0.6,8.1,15.2,13.1,2023,2,15,9,40,37.83,1.3,5,5,0,0,0.017,-9.0,64,2023-02-15T09:40:37.830Z
nc73888396_20200121_030013,100387,40.406087,-124.348332,28.405,31.1,-12.7,-35.4,46.0,33.7,42.7,2020,1,21,3,0,13.68,0.0,0,4,0,0,0.015,-9.0,65,2020-01-21T03:00:13.680Z
nc73888396_20200727_083854,100388,40.406165,-124.348682,28.437,1.4,-4.1,-2.9,25.1,27.5,33.0,2020,7,27,8,38,54.5,0.0,1,4,0,0,0.016,-9.0,65,2020-07-27T08:38:54.500Z
nc73888396,100785,40.406295,-124.348885,28.46,-15.9,10.4,20.2,27.9,30.2,30.7,2023,5,15,11,35,50.56,2.49,1,8,0,0,0.015,-9.0,65,2023-05-15T11:35:50.560Z
1018866_20200318_230826,100384,40.456429,-124.592855,14.981,4.1,3.2,21.5,21.9,26.7,61.8,2020,3,18,23,8,26.04,0.0,1,4,0,0,0.016,-9.0,66,2020-03-18T23:08:26.040Z
1018866_20201008_015557,100385,40.456388,-124.592887,14.956,1.4,-1.4,-3.8,25.7,27.7,41.2,2020,10,8,1,55,57.72,0.0,5,4,0,0,0.015,-9.0,66,2020-10-08T01:55:57.720Z
1018866,100783,40.456392,-124.592944,14.948,-3.5,-0.9,-12.3,23.7,31.5,53.4,2023,5,28,21,51,34.82,1.43,4,6,0,0,0.012,-9.0,66,2023-05-28T21:51:34.820Z
nc73876810_20200111_080953,100281,40.302266,-124.433203,15.421,-0.7,-3.6,1.4,22.9,64.2,27.4,2020,1,11,8,9,53.22,0.0,2,5,0,0,0.01,-9.0,67,2020-01-11T08:09:53.220Z
nc73876810_20200620_011202,100282,40.302283,-124.433195,15.419,0.0,-1.8,-1.3,24.2,42.8,26.9,2020,6,20,1,12,2.72,0.0,0,5,0,0,0.011,-9.0,67,2020-06-20T01:12:02.720Z
nc73876810,100762,40.302327,-124.433195,15.42,0.0,3.2,-0.2,16.8,41.1,16.2,2023,4,23,3,48,36.54,1.34,2,8,0,0,0.01,-9.0,67,2023-04-23T03:48:36.540Z
nc73842546_20200108_052650,100222,40.546798,-124.495996,26.889,0.7,0.0,-1.2,0.1,0.1,0.2,2020,1,8,5,26,50.0,0.0,0,4,0,0,0.0,-9.0,68,2020-01-08T05:26:50.000Z
nc73842546_20201011_205402,100223,40.546802,-124.496012,26.892,-0.7,0.5,2.1,0.1,0.1,0.2,2020,10,11,20,54,2.28,0.0,0,3,0,0,0.001,-9.0,68,2020-10-11T20:54:02.280Z
nc73842546,100754,40.546798,-124.495996,26.889,0.7,0.0,-0.7,0.1,0.1,0.1,2023,2,6,9,53,42.14,2.82,0,5,0,0,0.0,-9.0,68,2023-02-06T09:53:42.140Z
1013799_20200508_141903,100065,40.325789,-124.366585,18.788,-7.6,9.9,-2.1,28.7,64.5,24.0,2020,5,8,14,19,3.3,0.0,1,4,0,0,0.015,-9.0,69,2020-05-08T14:19:03.300Z
1013799_20200831_234531,100066,40.325655,-124.366479,18.788,1.4,-5.0,-2.2,21.6,32.4,23.2,2020,8,31,23,45,31.4,0.0,3,7,0,0,0.012,-9.0,69,2020-08-31T23:45:31.400Z
1013799,100740,40.325704,-124.366479,18.794,1.4,0.5,3.8,19.3,24.3,10.7,2023,1,2,14,24,18.16,1.18,2,7,0,0,0.007,-9.0,69,2023-01-02T14:24:18.160Z
1010913_20200213_222136,100063,40.581482,-123.979354,20.363,37.9,20.3,32.9,1385.9,1003.7,1406.0,2020,2,13,22,21,36.94,0.0,4,3,0,0,0.149,-9.0,70,2020-02-13T22:21:36.940Z
1010913_20200319_010426,100064,40.581132,-123.980143,20.311,-28.9,-18.5,-18.7,1184.1,918.7,2021.1,2020,3,19,1,4,26.04,0.0,0,5,0,0,0.115,-9.0,70,2020-03-19T01:04:26.040Z
1010913,100739,40.581287,-123.97985,20.31,-4.1,-1.4,-19.9,420.8,428.5,1478.1,2022,12,22,3,8,5.86,0.87,4,6,0,0,0.148,-9.0,70,2022-12-22T03:08:05.860Z
1018844_20200110_053839,100000,40.75883,-124.2462,17.018,-0.7,3.2,-2.5,37.1,50.0,33.9,2020,1,10,5,38,39.76,0.0,5,4,0,0,0.026,-9.0,71,2020-01-10T05:38:39.760Z
1018844_20200826_170507,100001,40.758801,-124.246151,17.013,3.4,0.0,-6.7,36.7,14.1,43.4,2020,8,26,17,5,7.56,0.0,4,4,0,0,0.022,-9.0,71,2020-08-26T17:05:07.560Z
1018844,100729,40.758777,-124.24624,17.026,-4.1,-2.7,6.3,44.6,33.8,44.2,2023,5,27,14,43,32.11,1.31,5,6,0,0,0.03,-9.0,71,2023-05-27T14:43:32.110Z
nc73858110_20201108_001547,100723,40.31366,-124.493498,6.227,0.0,-4.5,-12.7,6.6,12.0,25.3,2020,11,8,0,15,47.52,0.0,3,13,0,0,0.009,-9.0,72,2020-11-08T00:15:47.520Z
nc73858110_20201108_042027,100724,40.313761,-124.493514,6.254,-1.4,6.8,14.2,7.3,14.6,19.0,2020,11,8,4,20,27.2,0.0,6,14,0,0,0.013,-9.0,72,2020-11-08T04:20:27.200Z
nc73858110,101055,40.313656,-124.49349,6.231,0.7,-5.0,-9.0,9.2,12.5,18.4,2023,3,17,11,55,14.19,1.91,7,15,0,0,0.012,-9.0,72,2023-03-17T11:55:14.190Z
nc73836101_20200911_211556,100717,40.419515,-124.622233,15.844,-2.8,1.8,-6.1,34.9,28.8,43.9,2020,9,11,21,15,56.12,0.0,2,9,0,0,0.023,-9.0,73,2020-09-11T21:15:56.120Z
nc73836101_20200911_212414,100718,40.419519,-124.622192,15.854,0.7,2.3,3.9,18.4,33.2,50.5,2020,9,11,21,24,14.14,0.0,0,9,0,0,0.02,-9.0,73,2020-09-11T21:24:14.140Z
nc73836101,101028,40.419466,-124.622168,15.853,2.8,-3.6,2.6,35.4,32.9,30.6,2023,1,23,1,44,26.91,2.18,2,10,0,0,0.025,-9.0,73,2023-01-23T01:44:26.910Z
1013772_20200814_075914,100712,40.645801,-124.019816,19.321,-1.4,0.0,1.1,6.0,2.8,5.2,2020,8,14,7,59,14.72,0.0,0,7,0,0,0.003,-9.0,74,2020-08-14T07:59:14.720Z
1013772_20200814_072917,100713,40.645813,-124.019751,19.324,4.1,1.4,3.7,6.7,1.5,5.9,2020,8,14,7,29,17.36,0.0,0,7,0,0,0.005,-9.0,74,2020-08-14T07:29:17.360Z
1013772,101012,40.645789,-124.019832,19.315,-2.8,-1.4,-5.1,5.5,2.8,6.2,2023,1,2,9,44,23.91,0.93,0,6,0,0,0.004,-9.0,74,2023-01-02T09:44:23.910Z
nc73837866_20200607_181358,100702,40.290426,-124.456502,13.259,0.0,-8.1,-0.7,3.9,17.5,3.8,2020,6,7,18,13,58.06,0.0,4,8,0,0,0.012,-9.0,75,2020-06-07T18:13:58.060Z
nc73837866_20200814_123833,100703,40.290511,-124.456486,13.259,1.4,1.4,-1.4,4.9,5.4,5.6,2020,8,14,12,38,33.66,0.0,4,13,0,0,0.006,-9.0,75,2020-08-14T12:38:33.660Z
nc73837866,100988,40.290511,-124.456502,13.262,0.0,1.4,1.9,5.1,7.0,6.4,2023,1,26,19,34,22.32,1.51,6,13,0,0,0.01,-9.0,75,2023-01-26T19:34:22.320Z
1012585_20200624_045653,100700,40.518823,-124.332357,17.79,3.4,2.7,0.1,0.3,0.4,0.6,2020,6,24,4,56,53.76,0.0,0,6,0,0,0.006,-9.0,76,2020-06-24T04:56:53.760Z
1012585_20200625_130035,100701,40.518827,-124.332365,17.791,2.8,3.2,1.3,0.4,0.3,0.6,2020,6,25,13,0,35.62,0.0,0,6,0,0,0.004,-9.0,76,2020-06-25T13:00:35.620Z
1012585,100982,40.518717,-124.332487,17.788,-7.6,-9.0,-1.9,0.6,0.7,0.7,2022,12,25,8,22,48.25,0.72,0,4,0,0,0.005,-9.0,76,2022-12-25T08:22:48.250Z
1009126_20200521_054936,100697,40.531108,-124.339111,17.572,-0.7,0.9,2.0,20.1,16.4,29.3,2020,5,21,5,49,36.72,0.0,0,8,0,0,0.011,-9.0,77,2020-05-21T05:49:36.720Z
1009126_20200521_060018,100698,40.531099,-124.339103,17.568,0.0,0.0,-1.6,24.7,13.6,29.5,2020,5,21,6,0,18.06,0.0,0,8,0,0,0.011,-9.0,77,2020-05-21T06:00:18.060Z
1009126,100974,40.531099,-124.339087,17.569,1.4,0.0,-0.6,28.3,12.9,25.2,2022,12,20,19,16,2.64,1.29,0,8,0,0,0.012,-9.0,77,2022-12-20T19:16:02.640Z
1010496_20200421_112154,100684,40.517879,-124.342261,18.632,4.1,-13.6,-17.6,16.5,18.7,21.5,2020,4,21,11,21,54.14,0.0,6,2,0,0,0.012,-9.0,78,2020-04-21T11:21:54.140Z
1010496_20200619_053029,100685,40.517989,-124.34231,18.653,0.0,-1.4,2.7,8.7,16.5,13.0,2020,6,19,5,30,29.96,0.0,7,8,0,0,0.014,-9.0,78,2020-06-19T05:30:29.960Z
1010496,100955,40.518079,-124.342318,18.659,-0.7,8.6,8.9,10.4,18.2,12.1,2022,12,21,17,35,50.48,1.4,7,8,0,0,0.014,-9.0,78,2022-12-21T17:35:50.480Z
1011227_20200418_110743,100612,40.592167,-124.011141,22.219,-11.0,-3.6,-1.1,40.4,25.1,31.4,2020,4,18,11,7,43.2,0.0,3,4,0,0,0.026,-9.0,79,2020-04-18T11:07:43.200Z
1011227_20201120_012358,100613,40.59224,-124.010954,22.23,4.8,4.5,10.2,32.2,21.6,30.0,2020,11,20,1,23,58.26,0.0,5,3,0,0,0.023,-9.0,79,2020-11-20T01:23:58.260Z
1011227,100872,40.592188,-124.010954,22.209,4.8,-1.4,-10.6,40.6,17.0,41.5,2022,12,22,9,28,37.97,0.68,4,3,0,0,0.032,-9.0,79,2022-12-22T09:28:37.970Z
nc73845416_20200220_172649,100549,40.604797,-123.849886,28.127,-7.6,-0.5,-23.0,13.4,12.0,16.0,2020,2,20,17,26,49.04,0.0,2,5,0,0,0.011,-9.0,80,2020-02-20T17:26:49.040Z
nc73845416_20200717_165808,100550,40.604757,-123.849854,28.148,-4.8,-5.0,-2.0,7.9,8.9,9.4,2020,7,17,16,58,8.72,0.0,6,9,0,0,0.018,-9.0,80,2020-07-17T16:58:08.720Z
nc73845416,100851,40.60485,-123.849683,28.165,9.6,5.4,15.3,7.2,5.2,8.3,2023,2,12,20,12,15.9,2.47,4,10,0,0,0.019,-9.0,80,2023-02-12T20:12:15.900Z
1017134_20200227_015326,100459,40.291174,-124.475496,9.917,0.7,8.1,-2.5,0.2,0.4,0.3,2020,2,27,1,53,26.28,0.0,3,9,0,0,0.001,-9.0,81,2020-02-27T01:53:26.280Z
1017134_20200227_010458,100460,40.291134,-124.475505,9.919,0.0,3.6,-1.2,0.1,0.2,0.2,2020,2,27,1,4,58.68,0.0,3,8,0,0,0.001,-9.0,81,2020-02-27T01:04:58.680Z
1017134,100812,40.290995,-124.475513,9.924,-0.7,-11.7,3.7,0.1,0.5,0.4,2023,4,1,7,44,57.71,1.31,2,9,0,0,0.001,-9.0,81,2023-04-01T07:44:57.710Z
1016783_20200314_090638,100389,40.276339,-124.440885,15.387,0.7,4.5,-3.2,6.3,8.9,5.2,2020,3,14,9,6,38.52,0.0,2,7,0,0,0.007,-9.0,82,2020-03-14T09:06:38.520Z
1016783_20200705_074608,100390,40.276294,-124.440885,15.387,0.7,-0.5,-2.5,8.8,11.6,13.8,2020,7,5,7,46,8.62,0.0,4,7,0,0,0.01,-9.0,82,2020-07-05T07:46:08.620Z
1016783,100787,40.276282,-124.440934,15.394,-3.5,-1.8,4.5,9.2,8.9,12.1,2023,3,19,5,41,40.62,0.92,4,8,0,0,0.008,-9.0,82,2023-03-19T05:41:40.620Z
nc73824006_20200107_211424,100220,40.396973,-124.513704,21.23,0.0,-3.2,-0.3,13.7,24.2,32.3,2020,1,7,21,14,24.86,0.0,0,9,0,0,0.012,-9.0,83,2020-01-07T21:14:24.860Z
nc73824006_20200420_215808,100221,40.397038,-124.513745,21.237,-3.5,4.1,7.0,12.5,31.6,26.9,2020,4,20,21,58,8.78,0.0,0,8,0,0,0.013,-9.0,83,2020-04-20T21:58:08.780Z
nc73824006,100753,40.396985,-124.513647,21.222,4.8,-1.8,-7.7,23.6,36.0,34.1,2022,12,24,5,13,7.02,2.6,0,7,0,0,0.019,-9.0,83,2022-12-24T05:13:07.020Z
1012073_20200121_182929,100164,40.566484,-124.12784,22.794,21.4,9.5,24.4,375.6,209.6,268.0,2020,1,21,18,29,29.08,0.0,3,6,0,0,0.082,-9.0,84,2020-01-21T18:29:29.080Z
1012073_20200121_181712,100165,40.56639,-124.128312,22.77,-18.6,-0.9,0.5,231.5,176.4,260.5,2020,1,21,18,17,12.58,0.0,2,6,0,0,0.068,-9.0,84,2020-01-21T18:17:12.580Z
1012073,100745,40.566317,-124.128141,22.743,-4.1,-9.0,-26.6,445.2,256.9,372.2,2022,12,24,0,35,18.89,0.89,3,6,0,0,0.061,-9.0,84,2022-12-24T00:35:18.890Z
nc73824491_20201219_195056,100728,40.545296,-123.878809,20.289,-0.7,-0.5,-0.5,8.3,6.0,8.5,2020,12,19,19,50,56.38,0.0,0,4,0,0,0.011,-9.0,85,2020-12-19T19:50:56.380Z
nc73824491,101071,40.545304,-123.878792,20.291,0.7,0.5,0.5,8.3,6.0,8.5,2022,12,25,6,37,31.44,1.5,0,4,0,0,0.011,-9.0,85,2022-12-25T06:37:31.440Z
1012741_20201129_094515,100726,40.597709,-123.908887,27.043,0.7,1.4,2.9,195.5,145.8,161.9,2020,11,29,9,45,15.6,0.0,3,3,0,0,0.056,-9.0,87,2020-11-29T09:45:15.600Z
1012741,101063,40.597685,-123.908911,27.037,-1.4,-1.4,-2.9,195.5,145.7,162.0,2022,12,25,16,15,8.4,1.07,3,3,0,0,0.056,-9.0,87,2022-12-25T16:15:08.400Z
1013091_20201110_072944,100725,40.675382,-123.915324,25.064,-35.8,-13.1,-56.5,906.6,676.5,972.0,2020,11,10,7,29,44.14,0.0,4,2,0,0,0.147,-9.0,88,2020-11-10T07:29:44.140Z
1013091,101056,40.675618,-123.914478,25.176,35.8,13.1,55.8,905.4,677.2,960.2,2022,12,27,17,40,9.98,1.83,4,2,0,0,0.147,-9.0,88,2022-12-27T17:40:09.980Z
nc73824646_20201020_035702,100722,40.637008,-124.030981,19.367,17.9,0.9,16.8,330.8,352.8,302.2,2020,10,20,3,57,2.0,0.0,2,5,0,0,0.104,-9.0,89,2020-10-20T03:57:02.000Z
nc73824646,101051,40.636995,-124.031413,19.333,-18.6,-0.5,-16.8,330.9,352.7,302.4,2022,12,25,12,29,55.02,1.64,2,5,0,0,0.104,-9.0,89,2022-12-25T12:29:55.020Z
1010185_20201004_213236,100720,40.366768,-124.164714,30.241,7.6,29.8,11.4,441.3,551.0,298.8,2020,10,4,21,32,36.54,0.0,3,3,0,0,0.101,-9.0,91,2020-10-04T21:32:36.540Z
1010185,101044,40.366235,-124.164893,30.219,-7.6,-29.4,-11.4,441.1,550.2,298.9,2022,12,21,11,23,41.66,0.93,3,3,0,0,0.101,-9.0,91,2022-12-21T11:23:41.660Z
1014503_20200918_014950,100719,40.60988,-124.08243,18.593,-19.3,-2.3,13.3,109.6,68.6,113.8,2020,9,18,1,49,50.06,0.0,2,2,0,0,0.126,-9.0,92,2020-09-18T01:49:50.060Z
1014503,101035,40.60992,-124.081966,18.567,20.0,2.3,-13.4,109.4,68.6,114.3,2023,1,18,8,28,49.36,0.92,2,2,0,0,0.126,-9.0,92,2023-01-18T08:28:49.360Z
1013611_20200930_064449,100715,40.463009,-123.994613,23.562,-9.7,-10.4,-7.6,332.9,288.9,267.9,2020,9,30,6,44,49.54,0.0,1,4,0,0,0.128,-9.0,94,2020-09-30T06:44:49.540Z
1013611,101019,40.463192,-123.994393,23.578,9.0,9.9,7.6,332.6,288.7,268.0,2023,1,1,19,17,41.68,1.12,1,4,0,0,0.128,-9.0,94,2023-01-01T19:17:41.680Z
nc73822906_20200728_105420,100711,40.602352,-124.107422,18.786,66.1,5.9,16.4,1251.5,492.6,499.1,2020,7,28,10,54,20.52,0.0,2,3,0,0,0.155,-9.0,96,2020-07-28T10:54:20.520Z
