original_id,synthetic_id
nc73824826_20220802_032352,102697
nc73824826_20220816_181525,102698
nc73824826_20220916_060105,102699
nc73824826_20220919_045439,102700
nc73824826_20220929_052949,102701
nc73824826_20221005_051118,102702
nc73824826_20221006_074256,102703
nc73824826_20221023_002419,102704
nc73824826_20221101_094050,102705
nc73824826_20221127_180057,102706
nc73865815_20200105_110439,102707
nc73865815_20200308_215134,102708
nc73865815_20200312_152018,102709
nc73865815_20200319_000012,102710
nc73865815_20200415_062246,102711
nc73865815_20200422_033902,102712
nc73865815_20200501_212701,102713
nc73865815_20200515_211851,102714
nc73865815_20200519_041804,102715
nc73865815_20200519_155835,102716
nc73865815_20200519_085604,102717
nc73865815_20200602_015548,102718
nc73865815_20200609_102901,102719
nc73865815_20200609_115457,102720
nc73865815_20200611_114829,102721
nc73865815_20200622_191026,102722
nc73865815_20200628_090435,102723
nc73865815_20200819_085718,102724
nc73865815_20200829_125913,102725
nc73865815_20200903_074931,102726
nc73865815_20200921_215310,102727
nc73865815_20200928_093439,102728
nc73865815_20200929_164212,102729
nc73865815_20200929_160655,102730
nc73865815_20201008_083456,102731
nc73865815_20201013_220511,102732
nc73865815_20201111_024836,102733
nc73865815_20201219_032342,102734
nc73865815_20210120_075513,102735
nc73865815_20210121_204620,102736
nc73865815_20210212_043107,102737
nc73865815_20210212_200851,102738
nc73865815_20210212_042914,102739
nc73865815_20210220_234036,102740
nc73865815_20210414_043959,102741
nc73865815_20210414_012741,102742
nc73865815_20210414_053837,102743
nc73865815_20210506_080745,102744
nc73865815_20210517_065357,102745
nc73865815_20210612_135700,102746
nc73865815_20210702_060958,102747
nc73865815_20210707_193215,102748
nc73865815_20210710_115945,102749
nc73865815_20210817_054843,102750
nc73865815_20210831_181315,102751
nc73865815_20210910_003224,102752
nc73865815_20210919_050309,102753
nc73865815_20210923_093350,102754
nc73865815_20210930_191002,102755
nc73865815_20211008_234058,102756
nc73865815_20211010_151312,102757
nc73865815_20211101_033051,102758
nc73865815_20211104_090514,102759
nc73865815_20211118_043058,102760
nc73865815_20211209_201236,102761
nc73865815_20211217_030016,102762
nc73865815_20211218_051748,102763
nc73865815_20211220_071218,102764
nc73865815_20211221_183136,102765
nc73865815_20220113_091739,102766
nc73865815_20220203_213057,102767
nc73865815_20220224_231818,102768
nc73865815_20220305_203425,102769
nc73865815_20220310_124222,102770
nc73865815_20220313_165428,102771
nc73865815_20220402_063242,102772
nc73865815_20220410_140119,102773
nc73865815_20220427_232041,102774
nc73865815_20220512_213949,102775
nc73865815_20220515_213042,102776
nc73865815_20220602_095027,102777
nc73865815_20220617_005930,102778
nc73865815_20220715_001452,102779
nc73865815_20220721_024131,102780
nc73865815_20220728_092209,102781
nc73865815_20220822_032422,102782
nc73865815_20220824_184002,102783
nc73865815_20220826_140934,102784
nc73865815_20220829_100058,102785
nc73865815_20220918_152846,102786
nc73865815_20221002_193334,102787
nc73865815_20221014_091756,102788
nc73865815_20221017_044523,102789
nc73865815_20221019_222412,102790
nc73865815_20221024_221608,102791
nc73865815_20221104_231949,102792
nc73865815_20221128_061743,102793
nc73867635_20200105_172434,102794
nc73867635_20200113_055409,102795
nc73867635_20200229_071532,102796
nc73867635_20200301_024919,102797
nc73867635_20200309_084608,102798
nc73867635_20200319_022540,102799
nc73867635_20200322_164027,102800
nc73867635_20200423_153130,102801
nc73867635_20200509_102813,102802
nc73867635_20200606_155241,102803
nc73867635_20200804_030801,102804
nc73867635_20201021_100609,102805
nc73867635_20201120_215121,102806
nc73867635_20210110_013944,102807
nc73867635_20210226_035250,102808
nc73867635_20210302_133901,102809
nc73867635_20210312_015952,102810
nc73867635_20210323_235052,102811
nc73867635_20210326_194857,102812
nc73867635_20210424_010227,102813
nc73867635_20210514_175534,102814
nc73867635_20210529_235337,102815
nc73867635_20210702_032206,102816
nc73867635_20210706_170325,102817
nc73867635_20210706_173837,102818
nc73867635_20210712_032222,102819
nc73867635_20210721_163840,102820
nc73867635_20210727_133306,102821
nc73867635_20210828_163056,102822
nc73867635_20210829_182905,102823
nc73867635_20210902_001043,102824
nc73867635_20210902_124116,102825
nc73867635_20211027_220136,102826
nc73867635_20211116_033025,102827
nc73867635_20211221_154211,102828
nc73867635_20220204_090719,102829
nc73867635_20220221_162107,102830
nc73867635_20220225_050550,102831
nc73867635_20220312_095709,102832
nc73867635_20220416_150548,102833
nc73867635_20220423_214105,102834
nc73867635_20220425_101730,102835
nc73867635_20220426_182106,102836
nc73867635_20220429_215216,102837
nc73867635_20220507_113607,102838
nc73867635_20220526_175708,102839
nc73867635_20220611_225325,102840
nc73867635_20220612_084432,102841
nc73867635_20220623_214042,102842
nc73867635_20220728_015012,102843
nc73867635_20220728_204941,102844
nc73867635_20220805_043203,102845
nc73867635_20220902_014341,102846
nc73867635_20220903_190025,102847
nc73867635_20220904_033127,102848
nc73867635_20220924_155546,102849
nc73867635_20221009_002947,102850
nc73867635_20221102_143409,102851
nc73867635_20221111_224319,102852
nc73867635_20221111_120543,102853
nc73867635_20221119_170106,102854
nc73867635_20221129_185955,102855
1016534_20200106_001243,102856
1016534_20200202_023505,102857
1016534_20200208_193010,102858
1016534_20200219_085134,102859
1016534_20200502_233647,102860
1016534_20210522_024553,102861
1016534_20210620_125721,102862
1016534_20210710_211349,102863
1016534_20210713_014733,102864
1016534_20210721_000558,102865
1016534_20211015_045203,102866
1016534_20211101_021210,102867
1016534_20211112_132432,102868
1016534_20211202_033652,102869
1016534_20211203_125902,102870
1016534_20211221_114042,102871
1016534_20211221_204332,102872
1016534_20211227_052817,102873
1016534_20211229_201352,102874
1016534_20220515_183308,102875
1016534_20220620_015213,102876
1016534_20221112_093909,102877
1016534_20221119_222811,102878
1010577_20200107_072545,102879
1010577_20200214_152618,102880
1010577_20200605_071717,102881
1010577_20210831_100155,102882
1010577_20220124_190432,102883
1010577_20220708_141425,102884
1010577_20221015_063445,102885
1014547_20200107_191129,102886
1014547_20201027_013324,102887
1014547_20201121_195412,102888
1014547_20210404_081032,102889
1014547_20210404_033544,102890
1014547_20210404_182554,102891
1014547_20210405_031014,102892
1014547_20210719_144607,102893
1014547_20210719_152444,102894
1014547_20211122_081236,102895
1014547_20211220_212232,102896
1014547_20211227_201924,102897
1014547_20211228_115445,102898
1014547_20220109_062037,102899
nc73824006_20200107_211424,102900
nc73824006_20200209_153009,102901
nc73824006_20200318_223439,102902
nc73824006_20200420_215808,102903
nc73824006_20211129_101446,102904
nc73824006_20220224_182844,102905
nc73842546_20200108_052650,102906
nc73842546_20200928_231008,102907
nc73842546_20201011_205402,102908
nc73842546_20210428_193347,102909
nc73842546_20210612_075757,102910
nc73842546_20210622_025224,102911
nc73842546_20210825_124620,102912
nc73842546_20210922_152746,102913
nc73842546_20210925_001004,102914
nc73842546_20211128_130704,102915
nc73842546_20211221_135837,102916
nc73842546_20211221_082422,102917
nc73842546_20220119_025921,102918
nc73842546_20220128_172813,102919
nc73842546_20220519_025235,102920
nc73842546_20220615_164407,102921
nc73842546_20220626_145829,102922
nc73842546_20220709_183519,102923
nc73842546_20220918_232101,102924
nc73842546_20221009_231654,102925
nc73842546_20221016_081703,102926
1008269_20200109_161246,102927
1008269_20200513_003637,102928
1008269_20200616_072126,102929
1008269_20200710_114051,102930
1008269_20201002_052951,102931
1008269_20201229_185653,102932
1008269_20210219_144913,102933
1008269_20210823_204618,102934
1008269_20211019_075431,102935
1008269_20211109_112829,102936
1008269_20211128_213837,102937
1008269_20211220_061124,102938
1008269_20211221_233013,102939
1008269_20211223_084326,102940
1008269_20211223_112423,102941
1008269_20211225_155757,102942
1008269_20220101_232907,102943
1008269_20220119_081037,102944
1008269_20220303_061011,102945
1008269_20220411_040428,102946
1008269_20220415_115736,102947
1008269_20220419_092833,102948
1008269_20220502_222832,102949
1008269_20220624_005401,102950
1008269_20220714_165429,102951
1008269_20220722_123535,102952
1008269_20220919_082709,102953
1008269_20220928_115033,102954
1008269_20221007_072937,102955
1008269_20221114_080248,102956
nc73843826_20200109_002518,102957
nc73843826_20200109_054055,102958
nc73843826_20200110_161954,102959
nc73843826_20200224_184658,102960
nc73843826_20200511_051803,102961
nc73843826_20200521_202709,102962
nc73843826_20200626_124146,102963
nc73843826_20200823_160506,102964
nc73843826_20200901_221215,102965
nc73843826_20200915_232304,102966
nc73843826_20200926_134523,102967
nc73843826_20201007_235711,102968
nc73843826_20210321_043928,102969
nc73843826_20210526_005222,102970
nc73843826_20210607_033047,102971
nc73843826_20210626_194941,102972
nc73843826_20210727_073013,102973
nc73843826_20210818_075343,102974
nc73843826_20210915_102052,102975
nc73843826_20211014_122946,102976
nc73843826_20211209_175224,102977
nc73843826_20211220_142622,102978
nc73843826_20220105_135842,102979
nc73843826_20220116_032129,102980
nc73843826_20220219_222717,102981
nc73843826_20220422_221108,102982
nc73843826_20220514_060212,102983
nc73843826_20220527_212141,102984
nc73843826_20220609_224817,102985
nc73843826_20220610_004050,102986
nc73843826_20220611_015104,102987
nc73843826_20220724_100619,102988
nc73843826_20220812_085114,102989
nc73843826_20220826_051330,102990
nc73877095_20200109_134058,102991
nc73877095_20200122_060037,102992
nc73877095_20200718_020559,102993
nc73877095_20200725_015550,102994
nc73877095_20200817_104125,102995
nc73877095_20200929_133948,102996
nc73877095_20201003_191919,102997
nc73877095_20201004_065501,102998
nc73877095_20201004_124525,102999
nc73877095_20201008_164553,103000
nc73877095_20201029_134524,103001
nc73877095_20201120_040134,103002
nc73877095_20201207_082235,103003
nc73877095_20201217_165232,103004
nc73877095_20201223_125652,103005
nc73877095_20210117_101959,103006
nc73877095_20210210_204932,103007
nc73877095_20210426_090107,103008
nc73877095_20210510_052139,103009
nc73877095_20210515_203613,103010
nc73877095_20210622_172602,103011
nc73877095_20210721_120654,103012
nc73877095_20210721_122050,103013
nc73877095_20210728_155211,103014
nc73877095_20210804_202142,103015
nc73877095_20210805_181232,103016
nc73877095_20210805_165327,103017
nc73877095_20210916_074910,103018
nc73877095_20211003_211211,103019
nc73877095_20211005_230206,103020
nc73877095_20211012_035427,103021
nc73877095_20211114_223235,103022
nc73877095_20211127_073225,103023
nc73877095_20211127_071747,103024
nc73877095_20211203_062133,103025
nc73877095_20211221_171404,103026
nc73877095_20211221_074830,103027
nc73877095_20211229_225133,103028
nc73877095_20220123_141402,103029
nc73877095_20220430_182522,103030
nc73877095_20220614_145454,103031
nc73877095_20220803_082417,103032
nc73877095_20220926_080017,103033
nc73877095_20220926_012509,103034
nc73877095_20220926_034841,103035
nc73877095_20221004_213631,103036
nc73889196_20200109_022846,103037
nc73889196_20200213_033650,103038
nc73889196_20200213_034916,103039
nc73889196_20200213_045557,103040
nc73889196_20200213_044603,103041
nc73889196_20200224_060245,103042
nc73889196_20200308_030808,103043
nc73889196_20200310_164114,103044
nc73889196_20200311_211812,103045
nc73889196_20200324_122500,103046
nc73889196_20200324_071313,103047
nc73889196_20200331_141651,103048
nc73889196_20200402_061442,103049
nc73889196_20200402_092402,103050
nc73889196_20200419_090113,103051
nc73889196_20200502_143004,103052
nc73889196_20200526_134653,103053
nc73889196_20200527_141323,103054
nc73889196_20200601_061451,103055
nc73889196_20200603_075145,103056
nc73889196_20200607_210025,103057
nc73889196_20200616_192138,103058
nc73889196_20200626_034736,103059
nc73889196_20200703_095833,103060
nc73889196_20200708_140332,103061
nc73889196_20200715_092102,103062
nc73889196_20200907_034439,103063
nc73889196_20200907_045705,103064
nc73889196_20200912_101117,103065
nc73889196_20200918_065841,103066
nc73889196_20200930_061807,103067
nc73889196_20201002_073202,103068
nc73889196_20201004_103619,103069
nc73889196_20201018_051738,103070
nc73889196_20201027_134740,103071
nc73889196_20201030_232400,103072
nc73889196_20201106_041413,103073
nc73889196_20201115_100152,103074
nc73889196_20201202_043619,103075
nc73889196_20201217_064445,103076
nc73889196_20210112_020819,103077
nc73889196_20210119_174249,103078
nc73889196_20210119_180113,103079
nc73889196_20210120_002712,103080
nc73889196_20210123_191148,103081
nc73889196_20210128_044111,103082
nc73889196_20210201_041208,103083
nc73889196_20210323_094554,103084
nc73889196_20210406_111912,103085
nc73889196_20210426_070245,103086
nc73889196_20210427_062815,103087
nc73889196_20210507_212529,103088
nc73889196_20210615_104643,103089
nc73889196_20210704_000536,103090
nc73889196_20210713_215900,103091
nc73889196_20210718_020104,103092
nc73889196_20210721_103648,103093
nc73889196_20210828_131856,103094
nc73889196_20210903_123339,103095
nc73889196_20211007_180513,103096
nc73889196_20211122_022523,103097
nc73889196_20211122_015748,103098
nc73889196_20211122_212358,103099
nc73889196_20211127_133329,103100
nc73889196_20211204_193529,103101
nc73889196_20211213_100331,103102
nc73889196_20211221_024852,103103
nc73889196_20220116_230224,103104
nc73889196_20220216_133440,103105
nc73889196_20220217_172538,103106
nc73889196_20220312_071115,103107
nc73889196_20220404_113509,103108
nc73889196_20220405_094827,103109
nc73889196_20220409_171605,103110
nc73889196_20220511_212145,103111
nc73889196_20220530_134837,103112
nc73889196_20220530_133056,103113
nc73889196_20220530_133935,103114
nc73889196_20220610_143812,103115
nc73889196_20220614_063406,103116
nc73889196_20220623_225439,103117
nc73889196_20220706_175456,103118
nc73889196_20220710_211348,103119
nc73889196_20220922_034837,103120
nc73889196_20221003_025020,103121
nc73889196_20221019_124439,103122
1013483_20200110_052516,103123
1013483_20200124_055434,103124
1013483_20200131_215127,103125
1013483_20200326_033955,103126
1013483_20200329_131733,103127
1013483_20200601_110607,103128
1013483_20200716_002440,103129
1013483_20200819_220927,103130
1013483_20201228_231407,103131
1013483_20201229_003124,103132
1013483_20210315_020911,103133
1013483_20210402_231558,103134
1013483_20210402_123831,103135
1013483_20211021_193919,103136
1013483_20211124_162308,103137
1013483_20211221_133517,103138
1013483_20211224_022925,103139
1013483_20220207_031705,103140
1013483_20220311_002544,103141
1013483_20220406_234738,103142
1013483_20220604_031658,103143
1013483_20220921_093501,103144
1013483_20221008_101118,103145
1013483_20221013_072836,103146
1013483_20221013_083416,103147
1016880_20200110_045818,103148
1016880_20200120_075956,103149
1016880_20200201_193603,103150
1016880_20200229_033115,103151
1016880_20200319_061058,103152
1016880_20200324_193035,103153
1016880_20200419_172701,103154
1016880_20200508_152724,103155
1016880_20200522_224536,103156
1016880_20201012_204816,103157
1016880_20201023_055431,103158
1016880_20210310_065937,103159
1016880_20210508_083533,103160
1016880_20210530_132849,103161
1016880_20210803_032800,103162
1016880_20211002_094941,103163
1016880_20211002_082736,103164
1016880_20211018_153613,103165
1016880_20211025_011940,103166
1016880_20211220_220919,103167
1016880_20211221_105925,103168
1016880_20211221_015201,103169
1016880_20211230_182028,103170
1016880_20220121_070034,103171
1016880_20220127_024414,103172
1016880_20220129_221250,103173
1016880_20220608_153553,103174
1016880_20220725_181115,103175
1016880_20220819_121119,103176
1016880_20221008_031837,103177
1016880_20221017_082157,103178
1016880_20221017_083317,103179
1016880_20221115_023257,103180
1016016_20200111_013154,103181
1016016_20200111_214932,103182
1016016_20200313_190614,103183
1016016_20200316_201730,103184
1016016_20200320_002638,103185
1016016_20200408_053618,103186
1016016_20200428_162010,103187
1016016_20200513_225111,103188
1016016_20200527_024816,103189
1016016_20200529_233152,103190
1016016_20200606_051702,103191
1016016_20200621_183804,103192
1016016_20200717_214407,103193
1016016_20200811_021834,103194
1016016_20200903_211012,103195
1016016_20200930_181805,103196
1016016_20201013_143343,103197
1016016_20201106_193254,103198
1016016_20201126_081930,103199
1016016_20201206_015357,103200
1016016_20201224_092240,103201
1016016_20201229_183330,103202
1016016_20210224_193700,103203
1016016_20210322_103108,103204
1016016_20210329_074321,103205
1016016_20210424_061731,103206
1016016_20210502_080931,103207
1016016_20210613_040603,103208
1016016_20210711_060818,103209
1016016_20210805_101623,103210
1016016_20210905_230358,103211
1016016_20210917_122845,103212
1016016_20211006_090939,103213
1016016_20211012_112909,103214
1016016_20211020_195008,103215
1016016_20211101_121416,103216
1016016_20211101_114335,103217
1016016_20211220_234218,103218
1016016_20211221_195320,103219
1016016_20211221_032502,103220
1016016_20211222_235607,103221
1016016_20211222_221003,103222
1016016_20211222_043342,103223
1016016_20211222_041650,103224
1016016_20211222_135002,103225
1016016_20211222_052954,103226
1016016_20211222_062218,103227
1016016_20211222_191354,103228
1016016_20211223_103656,103229
1016016_20211223_085304,103230
1016016_20211224_071240,103231
1016016_20211225_042730,103232
1016016_20211225_130717,103233
1016016_20211225_102848,103234
1016016_20211226_182414,103235
1016016_20211226_113213,103236
1016016_20211227_031914,103237
1016016_20211228_102514,103238
1016016_20211229_053901,103239
1016016_20211229_181707,103240
1016016_20211231_101623,103241
1016016_20220106_150353,103242
1016016_20220106_131155,103243
1016016_20220106_071843,103244
1016016_20220109_193743,103245
1016016_20220109_142834,103246
1016016_20220109_043355,103247
1016016_20220109_230048,103248
1016016_20220110_063521,103249
1016016_20220112_063812,103250
1016016_20220114_084451,103251
1016016_20220115_110222,103252
1016016_20220115_110724,103253
1016016_20220115_234227,103254
1016016_20220120_233526,103255
1016016_20220120_034425,103256
1016016_20220121_041737,103257
1016016_20220121_041701,103258
1016016_20220123_213512,103259
1016016_20220128_080408,103260
1016016_20220130_052041,103261
1016016_20220130_181411,103262
1016016_20220206_181429,103263
1016016_20220215_030821,103264
1016016_20220224_225705,103265
1016016_20220224_020653,103266
1016016_20220224_180121,103267
1016016_20220325_094535,103268
1016016_20220329_103552,103269
1016016_20220329_195807,103270
1016016_20220331_144040,103271
1016016_20220403_210327,103272
1016016_20220410_130318,103273
1016016_20220410_205345,103274
1016016_20220411_195630,103275
1016016_20220418_103654,103276
1016016_20220419_184336,103277
1016016_20220421_135320,103278
1016016_20220512_182044,103279
1016016_20220512_121940,103280
1016016_20220609_200846,103281
1016016_20220609_082604,103282
1016016_20220612_061747,103283
1016016_20220620_030525,103284
1016016_20220704_042456,103285
1016016_20220812_082409,103286
1016016_20220812_083628,103287
1016016_20220816_040036,103288
1016016_20220827_143537,103289
1016016_20220901_125958,103290
1016016_20220906_141614,103291
1016016_20220908_132543,103292
1016016_20220912_091021,103293
1016016_20220913_191350,103294
1016016_20221009_143843,103295
1016016_20221011_203519,103296
1016016_20221110_034921,103297
1016016_20221123_204027,103298
nc73876810_20200111_080953,103299
nc73876810_20200511_022826,103300
nc73876810_20200519_191846,103301
nc73876810_20200620_011202,103302
nc73876810_20210517_070934,103303
nc73876810_20210903_162522,103304
nc73876810_20211026_201425,103305
nc73876810_20211129_035554,103306
nc73876810_20211229_015114,103307
nc73876810_20220117_004116,103308
nc73876810_20220421_185002,103309
nc73876810_20220613_235129,103310
nc73876810_20220906_191600,103311
nc73883491_20200111_155455,103312
nc73883491_20200215_130935,103313
nc73883491_20200215_121219,103314
nc73883491_20200318_223528,103315
nc73883491_20200318_221925,103316
nc73883491_20200319_043428,103317
nc73883491_20210324_093055,103318
nc73883491_20210817_052703,103319
nc73883491_20210914_095947,103320
nc73883491_20211103_021629,103321
nc73883491_20211103_002820,103322
nc73883491_20211103_063154,103323
nc73883491_20211103_094519,103324
nc73883491_20211113_053346,103325
nc73883491_20211118_100328,103326
nc73883491_20211220_212506,103327
nc73883491_20211220_202446,103328
nc73883491_20211220_205650,103329
nc73883491_20211220_224108,103330
nc73883491_20211221_202341,103331
nc73883491_20211221_000950,103332
nc73883491_20211221_024607,103333
nc73883491_20211221_054323,103334
nc73883491_20211221_010113,103335
nc73883491_20211221_082809,103336
nc73883491_20211221_044145,103337
nc73883491_20211221_145453,103338
nc73883491_20211221_013021,103339
nc73883491_20211221_165040,103340
nc73883491_20211221_015938,103341
nc73883491_20211221_225602,103342
nc73883491_20211221_021556,103343
nc73883491_20211222_022832,103344
nc73883491_20211222_120331,103345
nc73883491_20211222_131700,103346
nc73883491_20211224_130521,103347
nc73883491_20211225_130917,103348
nc73883491_20211225_021930,103349
nc73883491_20211226_042953,103350
nc73883491_20211229_072057,103351
nc73883491_20211231_072502,103352
nc73883491_20220101_162137,103353
nc73883491_20220107_001626,103354
nc73883491_20220113_072747,103355
nc73883491_20220120_081337,103356
nc73883491_20220128_051038,103357
nc73883491_20220205_032757,103358
nc73883491_20220209_010914,103359
nc73883491_20220423_095756,103360
nc73883491_20220425_144353,103361
nc73883491_20220429_152442,103362
nc73883491_20220515_002423,103363
nc73883491_20220604_084602,103364
nc73883491_20220614_105708,103365
nc73883491_20220629_191819,103366
nc73883491_20220802_134654,103367
nc73883491_20220813_095401,103368
nc73883491_20220901_221711,103369
nc73883491_20221013_060538,103370
nc73883491_20221026_085319,103371
1011931_20200113_043554,103372
1011931_20200114_132833,103373
1011931_20200116_200557,103374
1011931_20200305_183020,103375
1011931_20200423_024350,103376
1011931_20200503_080155,103377
1011931_20200510_054109,103378
1011931_20200512_022520,103379
1011931_20200622_233102,103380
1011931_20200628_172253,103381
1011931_20200707_220240,103382
1011931_20200713_102207,103383
1011931_20200803_090601,103384
1011931_20200803_090615,103385
1011931_20200803_165746,103386
1011931_20200930_145405,103387
1011931_20201003_122410,103388
1011931_20201105_123858,103389
1011931_20201105_123936,103390
1011931_20201106_082513,103391
1011931_20201229_090115,103392
1011931_20201229_090304,103393
1011931_20201230_233812,103394
1011931_20210226_094315,103395
1011931_20210303_172150,103396
1011931_20210304_170837,103397
1011931_20210312_184753,103398
1011931_20210314_105638,103399
1011931_20210327_105025,103400
1011931_20210405_114243,103401
1011931_20210510_062340,103402
1011931_20210529_163435,103403
1011931_20210613_003411,103404
1011931_20210719_134007,103405
1011931_20210719_163539,103406
1011931_20210728_061424,103407
1011931_20210913_080547,103408
1011931_20210913_022009,103409
1011931_20210913_030012,103410
1011931_20210913_081400,103411
1011931_20210919_222428,103412
1011931_20210923_074621,103413
1011931_20211010_023536,103414
1011931_20211012_113515,103415
1011931_20211013_031511,103416
1011931_20211025_121310,103417
1011931_20211110_233713,103418
1011931_20211116_105143,103419
1011931_20211116_105011,103420
1011931_20211118_141952,103421
1011931_20211207_144131,103422
1011931_20211215_144820,103423
1011931_20211220_142510,103424
1011931_20211220_203713,103425
1011931_20211220_200739,103426
1011931_20211220_214357,103427
1011931_20211221_041924,103428
1011931_20211222_160010,103429
1011931_20211224_110350,103430
1011931_20211226_214844,103431
1011931_20211231_044514,103432
1011931_20220116_103105,103433
1011931_20220430_210355,103434
1011931_20220531_115223,103435
1011931_20220901_130926,103436
1011931_20220906_060925,103437
1011931_20220917_203204,103438
1011931_20220923_175519,103439
1011931_20220926_165943,103440
1011931_20221112_101924,103441
1011931_20221120_130820,103442
1018078_20200113_204945,103443
1018078_20200113_200048,103444
1018078_20200117_090428,103445
1018078_20200215_131942,103446
1018078_20200215_135607,103447
1018078_20200309_062922,103448
1018078_20200318_232844,103449
1018078_20200319_001610,103450
1018078_20200319_022237,103451
1018078_20200608_054404,103452
1018078_20200709_194419,103453
1018078_20200714_053415,103454
1018078_20200821_044157,103455
1018078_20200920_221149,103456
1018078_20210209_112249,103457
1018078_20210523_134310,103458
1018078_20210528_020124,103459
1018078_20210529_004403,103460
1018078_20210728_052551,103461
1018078_20210728_065250,103462
1018078_20210728_065500,103463
1018078_20210805_080052,103464
1018078_20210921_104424,103465
1018078_20211012_193052,103466
1018078_20211101_233058,103467
1018078_20211220_213503,103468
1018078_20211220_204152,103469
1018078_20211220_234310,103470
1018078_20211220_232318,103471
1018078_20211220_210038,103472
1018078_20211220_202020,103473
1018078_20211220_214413,103474
1018078_20211220_235138,103475
1018078_20211221_073440,103476
1018078_20211221_041150,103477
1018078_20211221_022430,103478
1018078_20211221_032105,103479
1018078_20211221_034937,103480
1018078_20211221_133846,103481
1018078_20211221_035048,103482
1018078_20211221_180614,103483
1018078_20211221_000205,103484
1018078_20211221_125544,103485
1018078_20211222_060527,103486
1018078_20211222_201026,103487
1018078_20211224_010726,103488
1018078_20211224_001453,103489
1018078_20211225_222025,103490
1018078_20220101_082624,103491
1018078_20220101_084318,103492
1018078_20220107_055623,103493
1018078_20220109_114448,103494
1018078_20220115_094246,103495
1018078_20220123_125600,103496
1018078_20220126_075326,103497
1018078_20220408_141631,103498
1018078_20220522_080234,103499
1018078_20220607_083657,103500
1018078_20220906_125217,103501
1018078_20221006_185932,103502
1018078_20221116_060318,103503
nc73819961_20200113_172823,103504
nc73819961_20200201_185919,103505
nc73819961_20200208_012528,103506
nc73819961_20200227_032051,103507
nc73819961_20200318_222607,103508
nc73819961_20200330_095153,103509
nc73819961_20200407_212654,103510
nc73819961_20200507_045323,103511
nc73819961_20200508_204846,103512
nc73819961_20200517_223242,103513
nc73819961_20200528_000236,103514
nc73819961_20200613_163738,103515
nc73819961_20200621_020047,103516
nc73819961_20200623_204130,103517
nc73819961_20200717_114810,103518
nc73819961_20200726_052452,103519
nc73819961_20200815_030931,103520
nc73819961_20200818_025605,103521
nc73819961_20200819_172045,103522
nc73819961_20200820_222304,103523
nc73819961_20200820_222212,103524
nc73819961_20200828_091222,103525
nc73819961_20200831_060601,103526
nc73819961_20200902_122308,103527
nc73819961_20200921_175619,103528
nc73819961_20200923_090029,103529
nc73819961_20200923_090323,103530
nc73819961_20201010_011951,103531
nc73819961_20201011_194937,103532
nc73819961_20201016_030506,103533
nc73819961_20201020_175502,103534
nc73819961_20201020_171856,103535
nc73819961_20201030_081615,103536
nc73819961_20201102_000831,103537
nc73819961_20201108_000601,103538
nc73819961_20201114_071930,103539
nc73819961_20201114_082803,103540
nc73819961_20201123_180242,103541
nc73819961_20201219_142008,103542
nc73819961_20201220_114011,103543
nc73819961_20201226_200742,103544
nc73819961_20201229_220225,103545
nc73819961_20210121_024911,103546
nc73819961_20210207_231050,103547
nc73819961_20210211_043440,103548
nc73819961_20210213_003229,103549
nc73819961_20210309_013850,103550
nc73819961_20210311_113355,103551
nc73819961_20210315_202818,103552
nc73819961_20210408_065745,103553
nc73819961_20210412_061704,103554
nc73819961_20210505_213007,103555
nc73819961_20210506_041201,103556
nc73819961_20210506_203040,103557
nc73819961_20210525_040724,103558
nc73819961_20210527_180414,103559
nc73819961_20210530_005124,103560
nc73819961_20210615_113942,103561
nc73819961_20210617_101157,103562
nc73819961_20210620_174506,103563
nc73819961_20210622_063912,103564
nc73819961_20210625_161311,103565
nc73819961_20210703_231339,103566
nc73819961_20210709_190546,103567
nc73819961_20210711_132049,103568
nc73819961_20210717_030351,103569
nc73819961_20210721_103024,103570
nc73819961_20210725_160527,103571
nc73819961_20210801_053034,103572
nc73819961_20210801_104019,103573
nc73819961_20210804_212415,103574
nc73819961_20210813_061027,103575
nc73819961_20210814_213758,103576
nc73819961_20210823_195854,103577
nc73819961_20210829_162127,103578
nc73819961_20210829_060030,103579
nc73819961_20210905_152051,103580
nc73819961_20210905_180602,103581
nc73819961_20210906_101033,103582
nc73819961_20210912_104610,103583
nc73819961_20210912_105740,103584
nc73819961_20210925_200022,103585
nc73819961_20211016_055009,103586
nc73819961_20211114_120006,103587
nc73819961_20211115_203656,103588
nc73819961_20211116_085419,103589
nc73819961_20211122_015847,103590
nc73819961_20211126_164329,103591
nc73819961_20211217_093252,103592
nc73819961_20211230_085643,103593
nc73819961_20220101_060825,103594
nc73819961_20220112_060047,103595
nc73819961_20220116_204833,103596
nc73819961_20220121_032152,103597
nc73819961_20220123_152322,103598
nc73819961_20220130_115735,103599
nc73819961_20220209_163357,103600
nc73819961_20220209_065751,103601
nc73819961_20220213_143437,103602
nc73819961_20220218_103045,103603
nc73819961_20220218_102922,103604
nc73819961_20220224_005656,103605
nc73819961_20220227_190419,103606
nc73819961_20220302_032250,103607
nc73819961_20220308_011815,103608
nc73819961_20220308_033222,103609
nc73819961_20220311_022742,103610
nc73819961_20220311_023041,103611
nc73819961_20220327_153615,103612
nc73819961_20220327_141014,103613
nc73819961_20220405_074215,103614
nc73819961_20220408_234311,103615
nc73819961_20220410_200133,103616
nc73819961_20220410_112925,103617
nc73819961_20220413_102732,103618
