ev1,ev2,station,phase,dt_sec,weight
27683,44335,NCCST,S,-0.029297999999999998,0.91
27683,44335,NCCSA,S,-0.029855,0.73
27683,44335,NCHCP,S,-0.038571999999999995,0.92
27683,44335,NCJBM,S,-0.031030999999999996,0.84
27683,44335,NCCPL,S,-0.031056999999999994,0.88
27683,44335,NCHFH,S,-0.039931999999999995,0.88
27683,44335,NCJLT,S,-0.031604999999999994,0.87
27683,44335,NCHBT,S,-0.039435,0.82
27683,44335,NCHDLb,S,-0.039275,0.87
27683,44335,NCHSFb,S,-0.039248,0.93
27683,44335,NCHJG,S,-0.040863,0.92
27683,44335,NCHSL,S,-0.039929,0.87
27683,44335,NCCBS,S,-0.027079,0.75
27683,44335,NCJHP,S,-0.029299,0.89
27683,44335,NCHFP,S,-0.04187,0.9
27683,44335,NCJPS,S,-0.030833999999999993,0.86
27683,44335,NCBVY,S,-0.040295,0.88
27683,44335,NCHQR,S,-0.039978999999999994,0.95
27683,483500,NCCML,P,0.042751000000000004,0.903
27683,483500,NCJEC,P,-0.03126,0.717
27683,483500,NCCDV,P,0.019841000000000004,0.828
27683,483500,NCJBZ,P,-0.047546,0.733
27683,483500,NCHCA,P,-0.060929000000000004,0.929
27683,483500,NCJTG,P,-0.028463999999999996,0.841
27683,483500,NCHCR,P,-0.053732999999999996,0.793
27683,483500,NCJPL,P,-0.03163799999999999,0.873
27683,483500,NCCVA,P,0.032704,0.758
27683,483500,NCCMN,P,0.030633,0.864
27683,483500,NCHCB,P,-0.050613,0.92
27683,483500,NCCVL,P,0.03913900000000001,0.788
27683,483500,NCHFE,P,-0.05456099999999999,0.74
27683,483500,NCHAZ,P,-0.05099,0.862
27683,483500,NCHDLb,P,-0.050892,0.876
27683,483500,NCHLT,P,-0.06177799999999999,0.848
27683,483500,NCHJG,P,-0.052059,0.874
27683,483500,NCCBS,P,0.031818,0.754
27683,483500,NCJHP,P,0.026661000000000004,0.794
27683,483500,NCJSS,S,-0.0045519999999999936,0.76
27683,483500,NCCDV,S,0.060016,0.72
27683,483500,NCCMR,S,0.054382,0.73
27683,483500,NCCOS,S,0.009587000000000005,0.81
27683,483500,NCJUC,S,-0.012556999999999992,0.71
27722,101659,NCCSC,P,-0.019858,0.844
27722,101659,NCCADa,P,-0.03198000000000001,0.716
27722,101659,NCCML,P,-0.03182700000000001,0.878
27722,101659,NCCAL,P,-0.028756000000000004,0.778
27722,101659,NCHGS,P,-0.017555,0.73
27722,101659,NCJEC,P,-0.0036260000000000042,0.866
27722,101659,NCJLX,P,-0.021489000000000008,0.747
27722,101659,NCHGW,P,-0.02097700000000001,0.72
27722,101659,NCCDV,P,-0.033944,0.858
27722,101659,NCCMP,P,-0.021424000000000012,0.903
27722,101659,NCCMJ,P,-0.03204800000000001,0.889
27722,101659,NCJBZ,P,-0.024925000000000003,0.76
27722,101659,NCCMR,P,-0.03325700000000001,0.736
27722,101659,NCJBC,P,-0.03143,0.808
27722,101659,NCHPR,P,-0.014408000000000004,0.876
27722,101659,NCHCR,P,-0.017542000000000002,0.75
27722,101659,NCCVA,P,-0.033322000000000004,0.841
27722,101659,NCCMN,P,-0.032503000000000004,0.879
27722,101659,NCHCB,P,-0.020793000000000006,0.803
27722,101659,NCHFE,P,-0.023589,0.801
27722,101659,NCCST,P,-0.04480100000000001,0.872
27722,101659,NCJBM,P,-0.02772000000000001,0.735
27722,101659,NCHCOb,P,-0.004082000000000002,0.835
27722,101659,NCHAZ,P,-0.019994000000000012,0.818
27722,101659,NCJSM,P,-0.030376,0.821
27722,101659,NCCCY,P,-0.030092000000000008,0.811
27722,101659,NCHBT,P,-0.01727400000000001,0.764
27722,101659,NCHDLb,P,-0.01853500000000001,0.842
27722,101659,NCHSFb,P,-0.019877000000000006,0.805
27722,101659,NCJPS,P,-0.029016,0.727
27722,101659,NCHFP,P,-0.016754000000000005,0.76
27722,101659,NCBVY,P,-0.017788000000000012,0.894
27722,101659,NCHQR,P,-0.019027000000000002,0.871
27722,101659,NCCAO,S,-0.023118,0.79
27722,101659,NCJST,S,-0.017975000000000005,0.72
27722,101659,NCCML,S,-0.03772500000000001,0.85
27722,101659,NCJAL,S,-0.03550600000000001,0.73
27722,101659,NCCAL,S,-0.035834000000000005,0.71
27722,101659,NCJSS,S,-0.024866,0.87
27722,101659,NCHGS,S,-0.013334000000000013,0.72
27722,101659,NCJEC,S,-0.007098000000000007,0.82
27722,101659,NCJLX,S,-0.028113,0.83
27722,101659,NCCDV,S,-0.040303000000000005,0.87
27722,101659,NCCMP,S,-0.024222000000000007,0.88
27722,101659,NCCMJ,S,-0.03216000000000001,0.93
27722,101659,NCCMR,S,-0.039520000000000007,0.94
27722,101659,NCJBC,S,-0.03649400000000001,0.76
27722,101659,NCCVA,S,-0.03774400000000001,0.83
27722,101659,NCCMN,S,-0.033985,0.9
27722,101659,NCHCB,S,-0.020497,0.71
27722,101659,NCCST,S,-0.04861100000000001,0.82
27722,101659,NCJSM,S,-0.03299700000000001,0.81
27722,101659,NCJUC,S,-0.021029000000000006,0.73
27722,101659,NCCPL,S,-0.03146700000000001,0.71
27722,101659,NCCCY,S,-0.034941,0.81
27722,101659,NCHDLb,S,-0.02041000000000001,0.74
27722,101659,NCBVY,S,-0.013905,0.76
27722,101659,NCHQR,S,-0.017822000000000005,0.74
27722,114006,NCCML,P,-0.082317,0.776
27722,114006,NCHGW,P,0.008069000000000007,0.764
27722,114006,NCJBZ,P,-0.022727999999999998,0.705
27722,114006,NCHCA,P,0.022592,0.754
27722,114006,NCHCB,P,0.010426000000000005,0.768
27722,114006,NCHPL,P,0.020289,0.842
27722,114006,NCHSFb,P,0.021151000000000003,0.736
27722,114006,NCJPS,P,-0.069615,0.787
27722,114006,NCCML,S,-0.112566,0.72
27722,114006,NCJSS,S,-0.040284,0.78
27722,114006,NCCMP,S,0.006626000000000007,0.8
27722,126292,NCCML,P,-0.044471,0.787
27722,126292,NCCMR,P,-0.11974599999999999,0.818
27722,126292,NCCVA,P,-0.08850999999999999,0.75
27722,154124,NCCSC,P,-0.020456000000000002,0.867
27722,154124,NCCML,P,-0.022974,0.905
27722,154124,NCCAL,P,-0.030788000000000003,0.859
27722,154124,NCHGS,P,-0.021716000000000006,0.774
27722,154124,NCJEC,P,-0.018853,0.838
27722,154124,NCHGW,P,-0.008420000000000004,0.838
27722,154124,NCCDV,P,-0.034497,0.877
27722,154124,NCCMJ,P,-0.033624,0.873
27722,154124,NCCMP,P,-0.020265000000000005,0.911
27722,154124,NCJBZ,P,-0.033357000000000005,0.719
27722,154124,NCHCA,P,-0.021310000000000003,0.909
27722,154124,NCJSG,P,-0.018438000000000003,0.859
27722,154124,NCJBC,P,-0.041448,0.702
27722,154124,NCHPR,P,-0.020307000000000006,0.93
27722,154124,NCHCR,P,-0.022946,0.814
27722,154124,NCCVA,P,-0.033919000000000005,0.855
27722,154124,NCHFE,P,-0.024524000000000004,0.826
27722,154124,NCCST,P,-0.03483800000000001,0.747
27722,154124,NCHPL,P,-0.021206000000000003,0.925
27722,154124,NCHKR,P,-0.017881,0.787
27722,154124,NCHDLb,P,-0.023684000000000004,0.815
27722,154124,NCJHP,P,-0.030582000000000005,0.9
27722,154124,NCHFP,P,-0.016549,0.812
27722,154124,NCBVY,P,-0.015786,0.856
27722,154124,NCHQR,P,-0.009125000000000001,0.942
27722,154124,NCJST,S,-0.020648000000000007,0.73
27722,154124,NCCML,S,-0.031048000000000006,0.86
27722,154124,NCCAL,S,-0.039748000000000006,0.85
27722,154124,NCHSP,S,-0.0064670000000000005,0.75
27722,154124,NCJHL,S,-0.027592000000000005,0.77
27722,154124,NCJSS,S,-0.029837000000000002,0.88
27722,154124,NCHGS,S,-0.017751000000000003,0.83
27722,154124,NCJLX,S,-0.03334500000000001,0.79
27722,154124,NCHGW,S,-0.006716000000000007,0.74
27722,154124,NCCDV,S,-0.039885000000000004,0.87
27722,154124,NCCMJ,S,-0.033802,0.86
27722,154124,NCCMP,S,-0.022186000000000004,0.88
27722,154124,NCHCA,S,-0.019879,0.86
27722,154124,NCJSG,S,-0.020703000000000006,0.75
27722,154124,NCHPR,S,-0.025676000000000004,0.74
27722,154124,NCHCR,S,-0.023682,0.74
27722,154124,NCCVA,S,-0.03802900000000001,0.86
27722,154124,NCCST,S,-0.038508,0.78
27722,154124,NCHPL,S,-0.022852000000000004,0.8
27722,154124,NCCPL,S,-0.021894000000000004,0.71
27722,154124,NCCCY,S,-0.028902000000000004,0.77
27722,154124,NCBVY,S,-0.010576000000000002,0.87
27722,154124,NCHQR,S,-0.004840000000000004,0.78
27722,30057908,NCHGW,P,0.031961,0.756
27722,30057908,NCHCA,P,0.040364,0.803
27722,30057908,NCHPL,P,0.027933,0.85
27722,30057908,NCCMO,P,-0.087074,0.702
27722,30057908,NCJPS,P,-0.061142,0.783
27722,30057908,NCBVY,P,0.027905,0.754
27722,30057908,NCCAL,S,-0.130401,0.85
27722,30057908,NCJSS,S,-0.030850000000000002,0.77
27722,30057908,NCCDV,S,-0.130103,0.73
27722,30057908,NCCMP,S,0.015792,0.82
27722,30058785,NCCAL,P,-0.090587,0.729
27722,30058785,NCCMJ,P,-0.088221,0.709
27722,30058785,NCHCA,P,0.031303000000000004,0.702
27722,30058785,NCJBC,P,-0.059083,0.716
27722,30058785,NCHFE,P,0.011188999999999998,0.701
27722,30058785,NCHPL,P,0.013960000000000007,0.84
27722,30058785,NCCMO,P,-0.091894,0.728
27722,30058785,NCJPS,P,-0.063012,0.795
27722,30058785,NCBVY,P,0.016136000000000005,0.735
27722,30058785,NCCAL,S,-0.130179,0.85
27722,30058785,NCJSS,S,-0.035497,0.76
27722,30058785,NCCDV,S,-0.136878,0.72
27722,30058785,NCCMP,S,-0.0002129999999999979,0.85
27722,30058785,NCCMR,S,-0.112358,0.71
27722,35929,NCCSC,P,-0.016626000000000002,0.833
27722,35929,NCCADa,P,-0.0020929999999999976,0.76
27722,35929,NCCML,P,-0.031761,0.924
27722,35929,NCCAL,P,-0.031865000000000004,0.816
27722,35929,NCCMM,P,-0.022373999999999998,0.802
27722,35929,NCJHL,P,-0.009311,0.777
27722,35929,NCJEC,P,-0.007096999999999999,0.77
27722,35929,NCHGW,P,-0.0021810000000000024,0.818
27722,35929,NCCDV,P,-0.032742,0.918
27722,35929,NCCMJ,P,-0.034636,0.8
27722,35929,NCJBZ,P,-0.008896000000000001,0.868
27722,35929,NCHCA,P,0.0016049999999999953,0.837
27722,35929,NCJSG,P,-0.024509000000000003,0.854
27722,35929,NCCMR,P,-0.032536999999999996,0.924
27722,35929,NCHPR,P,-0.003155999999999999,0.833
27722,35929,NCCVA,P,-0.036303,0.883
27722,35929,NCCMN,P,-0.034533,0.792
27722,35929,NCHCB,P,-0.0039939999999999976,0.754
27722,35929,NCCVL,P,-0.032918,0.882
27722,35929,NCCST,P,-0.029565,0.921
27722,35929,NCHCOb,P,-0.005170000000000001,0.741
27722,35929,NCHAZ,P,-0.006957999999999999,0.708
27722,35929,NCJPPa,P,-0.027298999999999997,0.799
27722,35929,NCHBT,P,-0.0028439999999999993,0.729
27722,35929,NCHSFb,P,-0.0036739999999999967,0.773
27722,35929,NCHJG,P,-0.006423999999999999,0.826
27722,35929,NCJHP,P,-0.029594999999999996,0.828
27722,35929,NCHFP,P,-0.005401000000000003,0.736
27722,35929,NCBVY,P,-0.0050059999999999966,0.852
27722,35929,NCHQR,P,-0.005926000000000001,0.778
27722,35929,NCCSC,S,-0.025426999999999998,0.77
27722,35929,NCCAO,S,-0.018056999999999997,0.83
27722,35929,NCJST,S,-0.010053,0.91
27722,35929,NCCML,S,-0.045513,0.82
27722,35929,NCCAL,S,-0.04662,0.9
27722,35929,NCCMM,S,-0.029755,0.88
27722,35929,NCJHL,S,-0.009977,0.77
27722,35929,NCJSS,S,-0.018562000000000002,0.91
27722,35929,NCJEC,S,-0.0066789999999999974,0.72
27722,35929,NCJLX,S,-0.027941,0.81
27722,35929,NCCDV,S,-0.048924999999999996,0.89
27722,35929,NCCMP,S,-0.014649000000000002,0.9
27722,35929,NCCMJ,S,-0.040860999999999995,0.8
27722,35929,NCHCA,S,0.004211000000000006,0.79
27722,35929,NCCMR,S,-0.043461,0.91
27722,35929,NCJBC,S,-0.02815,0.71
27722,35929,NCCVA,S,-0.044650999999999996,0.76
27722,35929,NCCMN,S,-0.039628,0.74
27722,35929,NCCVL,S,-0.048406,0.8
27722,35929,NCCCY,S,-0.045596,0.78
27722,35929,NCHFP,S,0.0007370000000000015,0.72
27722,35929,NCBVY,S,0.0012240000000000029,0.73
27722,35929,NCHQR,S,-0.00017199999999999854,0.73
27722,44335,NCCMJ,P,-0.081638,0.715
27722,44335,NCHCA,P,0.022086999999999996,0.729
27722,44335,NCHPR,P,0.006443000000000004,0.765
27722,44335,NCCMN,P,-0.075026,0.831
27722,44335,NCHCB,P,0.008902999999999994,0.796
27722,44335,NCCVL,P,-0.080285,0.744
27722,44335,NCHSFb,P,0.010972999999999997,0.72
27722,44335,NCJHP,P,-0.06708800000000001,0.732
27722,44335,NCCMO,P,-0.074412,0.711
27722,44335,NCBVY,P,0.008110999999999993,0.722
27722,44335,NCHQR,P,0.010777999999999996,0.766
27722,44335,NCJSS,S,-0.037219,0.75
27722,483500,NCCML,P,-0.0011770000000000044,0.934
27722,483500,NCCAL,P,-0.011684000000000007,0.843
27722,483500,NCJHL,P,-0.0015329999999999996,0.824
27722,483500,NCJEC,P,0.0019809999999999967,0.889
27722,483500,NCJLX,P,-0.008176000000000003,0.73
27722,483500,NCCDV,P,-0.027071000000000005,0.906
27722,483500,NCCMJ,P,-0.013148,0.892
27722,483500,NCCMP,P,-0.0006379999999999997,0.837
27722,483500,NCJBZ,P,-0.011375000000000003,0.916
27722,483500,NCHCA,P,0.0009879999999999958,0.905
27722,483500,NCJBC,P,-0.014088999999999997,0.723
27722,483500,NCHCR,P,-4.900000000000043e-05,0.85
27722,483500,NCCVA,P,-0.01591800000000001,0.871
27722,483500,NCCMN,P,-0.016471000000000006,0.859
27722,483500,NCHCB,P,-0.0027510000000000034,0.805
27722,483500,NCHFE,P,-0.002013000000000001,0.866
27722,483500,NCCST,P,-0.016195000000000008,0.768
27722,483500,NCJBM,P,-0.013259,0.723
27722,483500,NCHAZ,P,-0.0062400000000000025,0.765
27722,483500,NCHDLb,P,-0.008109000000000005,0.876
27722,483500,NCJHP,P,-0.010318,0.913
27722,483500,NCCMO,P,-0.025304,0.711
27722,483500,NCJPS,P,-0.01004900000000001,0.81
27722,483500,NCCAO,S,-0.006894000000000004,0.84
27722,483500,NCJST,S,-0.0004050000000000026,0.77
27722,483500,NCCML,S,-0.008553000000000005,0.87
27722,483500,NCCAL,S,-0.019766,0.9
27722,483500,NCJAL,S,-0.002599000000000004,0.78
27722,483500,NCHSP,S,0.011829,0.85
27722,483500,NCJHL,S,-0.0006449999999999997,0.84
27722,483500,NCJSS,S,-0.002797000000000001,0.91
27722,483500,NCJEC,S,-0.0010790000000000036,0.83
27722,483500,NCJLX,S,-0.010039,0.85
27722,483500,NCCDV,S,-0.03218100000000001,0.9
27722,483500,NCCMJ,S,-0.013709000000000006,0.89
27722,483500,NCHCA,S,0.002810999999999994,0.86
27722,483500,NCCMR,S,-0.029605,0.89
27722,483500,NCJBC,S,-0.017468000000000004,0.72
27722,483500,NCHCR,S,-0.0006920000000000051,0.78
27722,483500,NCCVA,S,-0.018446999999999998,0.88
27722,483500,NCCMN,S,-0.01804200000000001,0.91
27722,483500,NCHCB,S,-0.005757000000000005,0.72
27722,483500,NCJSM,S,-0.012044000000000006,0.78
27722,483500,NCHDLb,S,-0.008442000000000005,0.84
27722,483500,NCHLT,S,-0.002121000000000005,0.77
30057908,30058785,NCCAO,P,-0.003884000000000002,0.853
30057908,30058785,NCCADa,P,-0.009586,0.943
30057908,30058785,NCJCB,P,-0.009740999999999996,0.872
30057908,30058785,NCJAL,P,-0.002076999999999999,0.84
30057908,30058785,NCCAL,P,-0.0003239999999999979,0.983
30057908,30058785,NCHSP,P,-0.050275,0.742
30057908,30058785,NCHGS,P,-0.012712999999999999,0.949
30057908,30058785,NCJEC,P,-0.006113999999999998,0.923
30057908,30058785,NCCDV,P,-0.003449999999999998,0.97
30057908,30058785,NCCMP,P,-0.009160999999999999,0.957
30057908,30058785,NCCMJ,P,-0.0008610000000000007,0.974
30057908,30058785,NCHCA,P,-0.008452999999999999,0.872
30057908,30058785,NCCMR,P,-0.0044959999999999965,0.892
30057908,30058785,NCJBC,P,-0.0009729999999999982,0.975
30057908,30058785,NCCOS,P,-0.008169,0.873
30057908,30058785,NCHCR,P,-0.010245,0.961
30057908,30058785,NCCMN,P,-0.0023019999999999985,0.916
30057908,30058785,NCHCB,P,-0.010747999999999997,0.957
30057908,30058785,NCHFE,P,-0.011843000000000003,0.947
30057908,30058785,NCHPL,P,-0.013034,0.984
30057908,30058785,NCCST,P,-0.004351999999999998,0.929
30057908,30058785,NCJEL,P,-0.009441000000000001,0.923
30057908,30058785,NCHOR,P,-0.009393999999999996,0.834
30057908,30058785,NCCSA,P,-0.004174000000000001,0.878
30057908,30058785,NCJBM,P,-0.001344999999999999,0.97
30057908,30058785,NCCNI,P,-0.0029250000000000005,0.857
30057908,30058785,NCHAZ,P,-0.011698999999999998,0.947
30057908,30058785,NCCCY,P,-0.002200999999999998,0.853
30057908,30058785,NCJBLb,P,-0.002994,0.808
30057908,30058785,NCHDLb,P,-0.011322000000000002,0.969
30057908,30058785,NCCGP,P,-0.0013789999999999983,0.973
30057908,30058785,NCHSFa,P,-0.012119000000000001,0.955
30057908,30058785,NCHLT,P,-0.009804999999999998,0.957
30057908,30058785,NCHJG,P,-0.011057,0.97
30057908,30058785,NCHSL,P,-0.013286999999999997,0.943
30057908,30058785,NCCBS,P,-0.003970999999999999,0.802
30057908,30058785,NCCMO,P,-0.003952000000000001,0.987
30057908,30058785,NCJBG,P,-0.0018369999999999984,0.961
30057908,30058785,NCHJS,P,-0.007342999999999999,0.919
30057908,30058785,NCBSL,P,-0.012050000000000002,0.801
30057908,30058785,NCCSL,P,-0.00042000000000000023,0.915
30057908,30058785,NCBVY,P,-0.010907999999999998,0.983
30057908,30058785,NCJCP,P,-0.001676999999999998,0.87
30057908,30058785,NCJCHa,P,-0.000732,0.943
30057908,30058785,NCCBRa,P,-0.003178999999999998,0.841
30057908,30058785,NCCMH,S,0.008161000000000002,0.94
30057908,30058785,NCCAO,S,-0.008222999999999998,0.92
30057908,30058785,NCCADa,S,-0.007595000000000001,0.84
30057908,30058785,NCJCB,S,-0.007441,0.93
30057908,30058785,NCJAL,S,-0.003182000000000001,0.93
30057908,30058785,NCCAL,S,0.00036399999999999974,0.96
30057908,30058785,NCJHL,S,-0.004002999999999996,0.86
30057908,30058785,NCHGS,S,-0.011766000000000002,0.9
30057908,30058785,NCJEC,S,-0.005654999999999997,0.92
30057908,30058785,NCJLX,S,-0.002987,0.87
30057908,30058785,NCCDV,S,-0.007437999999999997,0.96
30057908,30058785,NCCMP,S,-0.014778999999999997,0.96
30057908,30058785,NCCMJ,S,0.00022199999999999998,0.96
30057908,30058785,NCJBZ,S,-0.008885,0.84
30057908,30058785,NCHCA,S,-0.015501999999999998,0.82
30057908,30058785,NCCMR,S,-0.004254999999999998,0.94
30057908,30058785,NCJBC,S,-0.002700000000000001,0.9
30057908,30058785,NCCOS,S,-0.009206999999999996,0.98
30057908,30058785,NCHCR,S,-0.010044,0.87
30057908,30058785,NCCMN,S,-0.002151,0.92
30057908,30058785,NCHCB,S,-0.010515,0.78
30057908,30058785,NCHFE,S,-0.009500999999999999,0.78
30057908,30058785,NCHPL,S,-0.016187999999999998,0.87
30057908,30058785,NCCST,S,-0.006135999999999999,0.75
30057908,30058785,NCCSA,S,-0.004262999999999999,0.79
30057908,30058785,NCJBM,S,-0.0022809999999999983,0.71
30057908,30058785,NCCNI,S,-0.003044999999999999,0.87
30057908,30058785,NCHAZ,S,-0.011801000000000002,0.9
30057908,30058785,NCCCY,S,0.0025039999999999993,0.91
30057908,30058785,NCJJR,S,-0.007555999999999997,0.78
30057908,30058785,NCHDLb,S,-0.014056999999999997,0.81
30057908,30058785,NCCGP,S,-0.001506999999999998,0.88
30057908,30058785,NCHSFa,S,-0.016326999999999998,0.88
30057908,30058785,NCHLT,S,-0.011128000000000002,0.94
30057908,30058785,NCHJG,S,-0.011211000000000002,0.88
30057908,30058785,NCHSL,S,-0.011777,0.94
30057908,30058785,NCCBS,S,0.0022170000000000002,0.79
30057908,30058785,NCJHP,S,-0.003862000000000001,0.82
30057908,30058785,NCCMO,S,-0.003200999999999999,0.95
30057908,30058785,NCJBG,S,-0.003192999999999998,0.78
30057908,30058785,NCHJS,S,-0.01184,0.82
30057908,30058785,NCBSL,S,-0.005348000000000002,0.82
30057908,30058785,NCCSL,S,-0.002245999999999998,0.86
30057908,30058785,NCBVY,S,-0.011260000000000003,0.76
30057908,30058785,NCJCP,S,-0.004869000000000002,0.72
30057908,30058785,NCJCHa,S,-0.002269,0.88
30057908,30058785,NCCBRa,S,-0.005667999999999996,0.72
30057908,483500,NCCDV,P,0.06373700000000002,0.764
30057908,483500,NCHCA,P,-0.03923499999999999,0.897
30057908,483500,NCJTG,P,0.0014610000000000178,0.81
30057908,483500,NCJBC,P,0.041366000000000014,0.716
30057908,483500,NCHCR,P,-0.021394999999999997,0.787
30057908,483500,NCJPL,P,-0.003012999999999988,0.777
30057908,483500,NCJRG,P,0.01313700000000001,0.724
30057908,483500,NCHCB,P,-0.01929499999999998,0.912
30057908,483500,NCJSC,P,0.05293600000000001,0.718
30057908,483500,NCCST,P,0.05046600000000001,0.777
30057908,483500,NCHCOa,P,-0.018155000000000004,0.826
30057908,483500,NCHAZ,P,-0.021285,0.814
30057908,483500,NCJUC,P,0.014009000000000008,0.714
30057908,483500,NCJJR,P,0.05431200000000001,0.701
30057908,483500,NCHDLb,P,-0.01908499999999999,0.833
30057908,483500,NCHSFa,P,-0.024783,0.756
30057908,483500,NCHLT,P,-0.03278599999999998,0.826
30057908,483500,NCHJG,P,-0.01776899999999998,0.82
30057908,483500,NCJHP,P,0.05811300000000001,0.814
30057908,483500,NCCMO,P,0.05995500000000001,0.95
30057908,483500,NCCSL,P,0.07130900000000001,0.779
30057908,483500,NCBSL,P,-0.031973,0.863
30057908,483500,NCJAL,S,0.013366000000000003,0.74
30057908,483500,NCCAL,S,0.11069500000000002,0.82
30057908,483500,NCJHL,S,-0.0026239999999999875,0.73
30057908,483500,NCJSS,S,0.027933000000000013,0.79
30057908,483500,NCCOS,S,0.036070000000000005,0.85
30058785,483500,NCCAL,P,0.078929,0.71
30058785,483500,NCJHL,P,0.011848999999999998,0.741
30058785,483500,NCCDV,P,0.068728,0.818
30058785,483500,NCHCA,P,-0.02967299999999999,0.851
30058785,483500,NCJTG,P,0.007073999999999997,0.813
30058785,483500,NCJBC,P,0.04202,0.773
30058785,483500,NCHCR,P,-0.010845000000000007,0.734
30058785,483500,NCJPL,P,0.0032910000000000023,0.86
30058785,483500,NCJRG,P,0.019858,0.866
30058785,483500,NCHCB,P,-0.008279000000000009,0.89
30058785,483500,NCJSC,P,0.054332,0.727
30058785,483500,NCCST,P,0.055896,0.764
30058785,483500,NCHAZ,P,-0.008326,0.765
30058785,483500,NCJUC,P,0.019191,0.733
30058785,483500,NCJJR,P,0.055206,0.743
30058785,483500,NCHDLb,P,-0.006845000000000004,0.797
30058785,483500,NCHSFa,P,-0.012044,0.78
30058785,483500,NCHER,P,-0.006448999999999996,0.718
30058785,483500,NCHLT,P,-0.021516999999999994,0.854
30058785,483500,NCHJG,P,-0.006365999999999997,0.775
30058785,483500,NCCBS,P,0.062292,0.772
30058785,483500,NCJHP,P,0.058071,0.81
30058785,483500,NCCMO,P,0.064429,0.951
30058785,483500,NCJPS,P,0.052323999999999996,0.74
30058785,483500,NCCSL,P,0.07153999999999999,0.752
30058785,483500,NCBSL,P,-0.019222000000000003,0.767
30058785,483500,NCJAL,S,0.017682000000000003,0.78
30058785,483500,NCCAL,S,0.109694,0.79
30058785,483500,NCJSS,S,0.031438999999999995,0.83
30058785,483500,NCCDV,S,0.102411,0.72
30058785,483500,NCCMR,S,0.08462599999999999,0.73
30058785,483500,NCCOS,S,0.044752,0.86
30058785,483500,NCJUC,S,0.025347999999999996,0.71
30062741,30069222,NCJST,P,0.017170999999999992,0.731
30062741,30069222,NCJCB,P,0.027689999999999992,0.836
30062741,30069222,NCCML,P,-0.003828999999999999,0.896
30062741,30069222,NCJHL,P,0.020483,0.793
30062741,30069222,NCJRR,P,0.028459000000000012,0.755
30062741,30069222,NCHGS,P,0.03668299999999999,0.765
30062741,30069222,NCJEC,P,0.02282200000000001,0.801
30062741,30069222,NCCDV,P,-0.003898999999999986,0.903
30062741,30069222,NCJBZ,P,0.02309,0.799
30062741,30069222,NCHCR,P,0.02978900000000001,0.871
30062741,30069222,NCHCB,P,0.029192999999999997,0.74
30062741,30069222,NCJSC,P,0.0016200000000000103,0.816
30062741,30069222,NCHFE,P,0.035372000000000015,0.786
30062741,30069222,NCCST,P,0.006211999999999995,0.793
30062741,30069222,NCHPL,P,0.034162,0.852
30062741,30069222,NCHOR,P,0.032099000000000016,0.789
30062741,30069222,NCHCOa,P,0.029108999999999996,0.719
30062741,30069222,NCHAZ,P,0.029979000000000006,0.831
30062741,30069222,NCHBT,P,0.02951999999999999,0.735
30062741,30069222,NCHDLb,P,0.030227000000000004,0.892
30062741,30069222,NCHSFa,P,0.033236000000000016,0.822
30062741,30069222,NCHLT,P,0.038841000000000014,0.817
30062741,30069222,NCHJG,P,0.030967999999999996,0.848
30062741,30069222,NCJHP,P,3.200000000000425e-05,0.703
30062741,30069222,NCHFP,P,0.03189900000000001,0.781
30062741,30069222,NCBVY,P,0.03198000000000001,0.853
30062741,30069222,NCCAO,S,0.021508,0.81
30062741,30069222,NCCADa,S,0.04705400000000001,0.78
30062741,30069222,NCJST,S,0.011190000000000005,0.74
30062741,30069222,NCJCB,S,0.034631999999999996,0.71
30062741,30069222,NCCML,S,-0.011113999999999985,0.87
30062741,30069222,NCCAL,S,-0.023507,0.79
30062741,30069222,NCJAL,S,0.01233200000000001,0.73
30062741,30069222,NCHSP,S,0.050219000000000014,0.82
30062741,30069222,NCJSS,S,0.01111200000000001,0.83
30062741,30069222,NCHGS,S,0.046730999999999995,0.84
30062741,30069222,NCJEC,S,0.019606000000000012,0.79
30062741,30069222,NCCDV,S,-0.011732999999999993,0.89
30062741,30069222,NCCOS,S,0.008739999999999998,0.88
30062741,30069222,NCHCB,S,0.03772800000000001,0.82
30062741,30069222,NCHPL,S,0.049518000000000006,0.79
30062741,30069222,NCCCY,S,-0.022071000000000007,0.71
30062741,30069222,NCHSFa,S,0.04509199999999999,0.73
30062741,30069222,NCHJG,S,0.043429999999999996,0.71
30062741,30092060,NCCADa,P,0.017875,0.853
30062741,30092060,NCJCB,P,0.015951,0.799
30062741,30092060,NCCML,P,-0.007461,0.919
30062741,30092060,NCCAL,P,-0.008626,0.707
30062741,30092060,NCJHL,P,0.013359,0.701
30062741,30092060,NCJRR,P,0.016227,0.81
30062741,30092060,NCJEC,P,0.017926,0.789
30062741,30092060,NCCDV,P,-0.008383,0.95
30062741,30092060,NCCMJ,P,-0.009666,0.824
30062741,30092060,NCHCA,P,0.012856,0.862
30062741,30092060,NCJBC,P,-0.0010380000000000007,0.759
30062741,30092060,NCHCR,P,0.018315,0.866
30062741,30092060,NCJSC,P,-0.0024619999999999998,0.728
30062741,30092060,NCHFE,P,0.021128,0.808
30062741,30092060,NCCST,P,-0.0029839999999999997,0.876
30062741,30092060,NCJBM,P,-0.001634,0.712
30062741,30092060,NCJSM,P,-2.194,0.83
30062741,30092060,NCCGP,P,-0.009524,0.729
